pkid,pbid,layers,variables,constraints,method,num_segments,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,26,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,76.07421875,100.0,0.1609374998390625,251,25.217891360633075,22.335448605008423,258048
0,27,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,84.9609375,100.0,0.07921006940043884,301,31.548016522545367,24.639824924524873,308224
0,28,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.5859375,100.0,0.10274832581946547,301,29.348505371715873,27.16514559229836,308224
0,29,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,87.890625,100.0,0.09013671865986328,226,21.449050701223314,18.06590567296371,232448
0,30,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.09765625,100.0,0.0645073784363848,236,21.196953748352826,19.906597988680005,242688
0,31,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.33203125,100.0,0.08105468743245442,276,27.86204432277009,23.618441241327673,283648
0,32,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,97.4609375,100.0,0.010620117174224852,221,18.32683747028932,21.118222685996443,227328
0,33,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,8.984375,100.0,0.09331054682834472,186,18.594138943590224,17.833955969661474,191488
0,34,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,94.53125,100.0,0.03097873262167848,301,28.073355787433684,23.96563166147098,308224
0,35,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0,100.0,0.16536458322309028,190,22.819017136003822,18.038184027187526,195584
0,36,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,81.4453125,100.0,0.14569091787769317,269,27.88458250183612,23.022422371432185,276480
0,37,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.8203125,100.0,0.05139802628873788,263,23.6757168835029,21.459978852886707,270336
0,38,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.4296875,100.0,0.10813210217442536,276,25.588699949439615,23.03243879135698,283648
0,39,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,36.03515625,100.0,0.14113451080820238,195,22.56684105237946,17.73820566246286,200704
0,40,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,84.66796875,100.0,0.16026475676637247,260,25.9275479093194,21.965018183458596,267264
0,41,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,81.34765625,100.0,0.14910888662555694,288,30.869919414632022,22.96244734665379,295936
0,42,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,79.1015625,100.0,0.1157483552022377,230,24.651707804761827,20.64713486097753,236544
0,43,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,49.51171875,100.0,0.0779918323509128,301,31.821285536978394,28.232709979172796,308224
0,44,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,89.94140625,100.0,0.029808407723900757,208,17.54479737766087,15.557117577176541,214016
0,45,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,95.80078125,100.0,0.01032902643833499,301,26.851585011463612,23.842850523535162,308224
0,46,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,78.3203125,100.0,0.11190257346358672,233,25.49518066830933,21.194321863818914,239616
0,47,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,80.95703125,100.0,0.035016741054753935,213,23.974149864166975,18.988926945719868,219136
0,48,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,20.01953125,100.0,0.1887817381632614,240,26.62521696742624,21.827258511446416,246784
0,49,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,51.953125,100.0,0.6675618484020317,211,27.142372614704072,22.423575533553958,217088
0,50,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,84.1796875,100.0,0.0548377403424325,225,23.074716459494084,19.027441126294434,231424
0,51,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,29.296875,100.0,0.5087890619912109,168,18.09196079475805,13.180085958447307,173056
0,52,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,44.921875,100.0,0.042643229146360366,238,19.714200942777097,19.669794872868806,244736
0,53,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,94.82421875,100.0,0.016395970386107385,276,26.1254696235992,24.218253393657506,283648
0,54,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,63.0859375,100.0,0.08310546870844726,231,24.40166544355452,16.718928043730557,237568
0,55,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,85.64453125,100.0,0.1609374998390625,251,26.706026876345277,21.267968048341572,258048
0,56,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.67578125,100.0,0.04836856614801849,300,28.978646151255816,24.277341805864125,308224
0,57,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,95.80078125,100.0,0.022820723672199617,278,24.696675505954772,23.82551710307598,285696
0,58,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,70.703125,100.0,0.09363511023903817,197,20.911981866229326,18.18224890064448,202752
0,59,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.625,100.0,0.04568142358573254,250,25.41771242953837,21.760841632261872,257024
0,60,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,91.015625,100.0,0.04583333330277777,286,23.229570684488863,18.680406575556844,293888
0,61,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.1875,100.0,0.024371603250273214,301,25.28249766677618,25.01994601590559,308224
0,62,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,32.71484375,100.0,0.24923270071483378,255,29.214648445136845,24.03985612327233,262144
0,63,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,94.04296875,100.0,0.07958984368367512,301,27.261924835387617,24.623475485481322,308224
0,64,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,8.30078125,100.0,0.08886718745062934,196,18.846077352762222,15.055323278531432,201728
0,65,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,97.94921875,100.0,0.016536458322309027,301,28.742182061541826,25.19061856623739,308224
0,66,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,16.11328125,100.0,0.2754603792675283,182,17.52357716439292,16.519314762670547,187392
0,67,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,66.796875,100.0,0.3888113833731266,301,31.332798990420997,27.751945920754224,308224
0,68,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,93.9453125,100.0,0.06445312490792411,301,24.927899442613125,24.159417159389704,308224
0,69,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,80.37109375,100.0,0.03938802081457713,227,24.18407014431432,19.85915632173419,233472
0,70,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,30.37109375,100.0,0.09613715272436825,205,22.028540356550366,15.30641302652657,210944
0,71,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.91796875,100.0,0.07955228359265208,301,31.599597780033946,23.720373652875423,308224
0,72,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,12.59765625,100.0,0.27467447898355035,177,20.538835560437292,17.175376552622765,182272
0,73,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.4296875,100.0,0.09088134759944916,280,28.66584521252662,22.68203181726858,287744
0,74,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,32.03125,100.0,0.1914062498259943,237,28.380385419819504,22.888535062316805,243712
0,75,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.578125,100.0,0.0452473958031684,177,13.844031953718513,14.113213735632598,182272
0,76,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,19.62890625,100.0,0.08551897315320073,191,18.529476213734597,17.893024932127446,196608
0,77,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,1.07421875,100.0,0.1510009764995829,124,12.632374163717031,10.922325891442597,128000
0,78,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,88.28125,100.0,0.05646829040795982,231,23.501545548904687,20.77316833846271,237568
0,79,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,2.734375,100.0,0.3270399303738667,238,25.965208895038813,21.397813061252236,244736
0,80,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,88.96484375,100.0,0.018760279595389326,269,23.146622393280268,21.844746945425868,276480
0,81,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,93.359375,100.0,0.043619791642433445,239,23.883031664881855,21.517952404916286,245760
0,82,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,10.546875,100.0,0.16585286449119285,216,24.56305681169033,18.97370136436075,222208
0,83,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.09765625,100.0,0.4990234371881103,210,18.99052107287571,19.102447024080902,216064
0,84,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,77.24609375,100.0,0.02064732141873937,270,24.57976935384795,21.860153981950134,277504
0,85,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.78125,100.0,0.3649471505206193,258,28.23861312121153,22.677629335783422,265216
0,86,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,85.05859375,100.0,0.10342261899837017,271,30.918342681601644,25.68878368055448,278528
0,87,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,3.7109375,100.0,0.32006835917495724,192,21.659693237859756,18.382903357967734,197632
0,88,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,91.11328125,100.0,0.04337086394507596,259,21.700528758578002,21.86011222144589,266240
0,89,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.33203125,100.0,0.023786272304438374,301,28.608083312399685,24.194229664746672,308224
0,90,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.29296875,100.0,0.15876116060088488,207,17.774280357174575,15.200160673819482,212992
0,91,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,66.015625,100.0,0.12890624992838542,242,24.69413617020473,21.589812810067087,248832
0,92,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,74.4140625,100.0,0.11150045949323502,178,17.6688424134627,16.42186094261706,183296
0,93,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,93.45703125,100.0,0.022412109363793946,301,27.630487059243023,22.68764904467389,308224
0,94,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.9765625,100.0,0.26803768366586017,219,20.60391369787976,19.14779290743172,225280
0,95,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.09765625,100.0,0.4201311380927634,255,28.60492648743093,24.32665563421324,262144
0,96,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,95.01953125,100.0,0.0468749999639423,301,27.42001519538462,24.171529207844287,308224
0,97,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,76.07421875,100.0,0.1496465773096921,176,19.602984770201147,17.01454938482493,181248
0,98,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,61.71875,100.0,0.20770733157099436,189,20.42264217045158,16.933288388419896,194560
0,99,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,56.54296875,100.0,0.0587439903394277,228,20.723017259966582,19.546246072743088,234496
0,0,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.27246093731835935,210,35.15540307899937,111.53723481111228,432128
0,1,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,76.7578125,100.0,0.046158854135894094,301,61.063742954749614,186.02352769114077,616448
0,2,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.1826782225420761,291,43.42412273446098,164.7352192425169,598016
0,3,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,90.234375,100.0,0.051642922763739454,294,57.23655888205394,160.13133413298056,604160
0,4,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,96.875,100.0,0.025240384595968935,301,61.775889763142914,183.56962714204565,616448
0,5,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.3373325891250797,182,44.36140519520268,147.52298099873587,374784
0,6,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.11557617181721191,286,67.63266116427258,230.68517362559214,587776
0,7,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.78125,100.0,0.07027180986655342,220,40.537457558792084,134.91274368343875,452608
0,8,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,97.94921875,100.0,0.00822368420619806,297,56.66102216858417,161.6662947521545,610304
0,9,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.48828125,100.0,0.25766225941718285,210,49.70339746074751,163.33249773131683,432128
0,10,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.29296875,100.0,0.2644531248236979,209,67.61586012551561,205.06872940761968,430080
0,11,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,49.4140625,100.0,0.042751736087360145,301,66.06295639369637,192.99462574813515,616448
0,12,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,85.64453125,100.0,0.1692708331922743,301,93.41577083757147,247.66127794468775,616448
0,13,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,97.8515625,100.0,0.009228515620385742,276,46.334346564952284,159.74709590990096,567296
0,14,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.80078125,100.0,0.020898437486067706,301,67.64227325469255,194.81024537142366,616448
0,15,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,57.6171875,100.0,0.057103207206787784,301,72.49025868065655,185.98984067933634,616448
0,16,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.10799153636834039,301,72.60876226425171,209.7899183551781,616448
0,17,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.06697162825422545,300,67.44187711598352,208.91951483301818,616448
0,18,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,73.046875,100.0,0.09095982138525723,301,74.05041187815368,210.5148928198032,616448
0,19,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,85.25390625,100.0,0.06663602937256703,301,72.92722526984289,228.30663433577865,616448
0,20,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.1953125,100.0,0.1213809741933053,301,56.20666053984314,168.77763437619433,616448
0,21,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,81.34765625,100.0,0.09352463935113489,301,63.660360037814826,190.3533960832283,616448
0,22,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,97.75390625,100.0,0.034329927858207744,277,50.37717200582847,157.6909363041632,569344
0,23,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,74.8046875,100.0,0.09604492182697753,263,56.39079484483227,186.8460109741427,540672
0,24,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,88.96484375,100.0,0.06708984371645507,301,74.93585312925279,216.50963303167373,616448
0,25,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.703125,100.0,0.008361816401023865,301,63.95860210759565,168.5783585975878,616448
0,26,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,83.59375,100.0,0.13896484361103514,301,72.29677987331524,195.5743796657771,616448
0,27,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,11.71875,100.0,0.2861328123410373,301,79.96961037488654,233.14517169445753,616448
0,28,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.33572823636733695,254,55.212276716250926,172.776682656724,522240
0,29,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,68.26171875,100.0,0.21464843728535155,258,77.42210372537374,225.01523800333962,530432
0,30,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.01953125,100.0,0.009874131938958815,301,58.73093874845654,179.03296711249277,616448
0,31,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,86.03515625,100.0,0.14982096341681586,301,78.01726309210062,258.9924158109352,616448
0,32,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,90.52734375,100.0,0.030517578086853025,301,50.51614815695211,155.76827063411474,616448
0,33,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,3.61328125,100.0,0.07817382808591308,301,61.26983217243105,177.1631001085043,616448
0,34,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,74.0234375,100.0,0.15624999991319444,301,77.72660835785791,239.3770681237802,616448
0,35,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.01953125,100.0,0.017903645821397567,301,52.0674500670284,168.39167927019298,616448
0,36,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.06640625,100.0,0.035766601540145875,280,61.191592877265066,187.37500896072015,575488
0,37,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,96.38671875,100.0,0.017886513148480783,301,65.74980157054961,195.92714643478394,616448
0,38,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,35.7421875,100.0,0.8200461640272307,191,54.26861517690122,170.80872611887753,393216
0,39,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,80.46875,100.0,0.024753736402280985,301,45.27208011504263,141.15359889809042,616448
0,40,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.1171875,100.0,0.03624131940417631,301,61.359400293789804,208.8068058071658,616448
0,41,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.1640625,100.0,0.05285644527946472,228,49.10286388359964,158.15500950440764,468992
0,42,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,96.77734375,100.0,0.015162417755177675,287,43.18319290969521,132.7736942069605,589824
0,43,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,50.48828125,100.0,0.10231711643076494,294,66.75469748862088,211.17058651149273,604160
0,44,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,98.6328125,100.0,0.004464285712159864,283,49.01337962038815,159.37622905150056,581632
0,45,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,27.05078125,100.0,0.1034029446717681,257,44.057624569162726,173.8727422938682,528384
0,46,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,32.8125,100.0,0.18543198518504,231,56.08818614622578,206.62093415483832,475136
0,47,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,96.97265625,100.0,0.0047898065453381876,256,48.921473955735564,155.59567762119696,526336
0,48,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.80078125,100.0,0.020263671862335204,301,55.9672720907256,184.94723796332255,616448
0,49,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,75.68359375,100.0,0.1308593748909505,301,80.35616597020999,217.36935097770765,616448
0,50,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,80.37109375,100.0,0.060621995145675386,269,52.387441684957594,161.37275110417977,552960
0,51,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,13.671875,100.0,0.4881835932618164,301,70.10287547437474,207.51828654669225,616448
0,52,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.18903459812426923,253,83.41186536476016,242.17639086255804,520192
0,53,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.45703125,100.0,0.027960526301073405,274,50.156131298746914,165.6145144640468,563200
0,54,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,88.671875,100.0,0.044531249977734375,301,68.78392756637186,211.89838124299422,616448
0,55,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,88.76953125,100.0,0.1296874998703125,270,50.24967406503856,161.25459207687527,555008
0,56,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.09765625,100.0,0.2595358454355671,299,46.72363105416298,150.85248662391677,614400
0,57,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,94.3359375,100.0,0.0290398848531369,248,42.41583296051249,140.39729297952726,509952
0,58,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,36.5234375,100.0,0.17687270210183959,235,65.53165159886703,205.64303984493017,483328
0,59,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,67.67578125,100.0,0.26204427068775316,260,88.58320327755064,276.7987701436505,534528
0,60,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,2.1484375,100.0,0.11354166659097222,301,83.13154925825074,215.48864321690053,616448
0,61,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,2.63671875,100.0,0.06381623638529729,251,44.97234460199252,143.55348091525957,516096
0,62,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.45703125,100.0,0.034458705332529496,255,45.82976259011775,157.08092424599454,524288
0,63,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,12.59765625,100.0,1.0148111970709905,247,70.36784623516724,207.39776221383363,507904
0,64,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.390625,100.0,0.15418836796989535,255,66.64820676203817,197.87578155566007,524288
0,65,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,98.2421875,100.0,0.010351562493098957,301,63.625832279678434,196.21787122823298,616448
0,66,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.24658203107386997,255,60.58146155346185,183.51756545668468,524288
0,67,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,90.4296875,100.0,0.11202566948282047,266,63.89295007940382,197.75340183870867,546816
0,68,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.45703125,100.0,0.06794084811722736,301,65.45798659697175,189.3101075622253,616448
0,69,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.5859375,100.0,0.1105840773282933,301,89.51102523086593,231.41073884116486,616448
0,70,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,86.71875,100.0,0.05056423608301987,301,96.99572019232437,268.5824333629571,616448
0,71,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,49.0234375,100.0,0.37379807663553993,292,67.65361130889505,197.76242194790393,600064
0,72,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.5859375,100.0,0.3020833331319444,188,48.18844338180497,156.19428953016177,387072
0,73,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,76.3671875,100.0,0.24792480453254698,301,84.33948455704376,225.28889532759786,616448
0,74,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,91.40625,100.0,0.04252485791588649,301,59.80740259727463,190.98483419790864,616448
0,75,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,58.49609375,100.0,0.1386067707409288,192,48.02881314791739,181.71611221507192,395264
0,76,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,72.55859375,100.0,0.06640624995256696,273,65.19265548000112,195.37864272110164,561152
0,77,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.78125,100.0,0.13155110671602036,233,76.40366013441235,211.44287878181785,479232
0,78,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,84.08203125,100.0,0.05170036761664684,278,50.109786392655224,161.67371792532504,571392
0,79,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.390625,100.0,0.4010959199160578,297,69.36952819814906,220.08811788773164,610304
0,80,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,1.66015625,100.0,0.10192228613056721,301,69.22605532128364,203.05136373313144,616448
0,81,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,98.33984375,100.0,0.011121961799376688,301,53.052482111845165,169.46006226958707,616448
0,82,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,82.71484375,100.0,0.06553819440803434,278,63.14932485530153,227.8356470419094,571392
