pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,131,0.5012548370286822,7.001682337839156,112640
0,1,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,122,0.48825290566310287,5.768524975981563,94208
0,2,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,127,0.5738694122992456,6.50393949681893,102400
0,3,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,131,0.6670348364859819,7.3820832362398505,112640
0,4,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.8046875,100.0,0.002511160710698342,269,0.7115371390245855,15.078990314155817,198656
0,5,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,135,0.5882307002320886,7.705963901709765,122880
0,6,5,6,3,QtoSimplifyDiscardSegmentedSolver,97.4609375,100.0,0.05175781237060547,263,0.8313392857089639,13.99174397625029,190464
0,7,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.609375,100.0,0.0021306818162448345,273,0.9817212116904557,15.369383243378252,206848
0,8,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,253,0.5886706272140145,11.136516574770212,161792
0,9,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.0006103515617370605,153,0.6585712768137455,10.065225655212998,159744
0,10,5,6,3,QtoSimplifyDiscardSegmentedSolver,98.92578125,100.0,0.010742187478515625,266,0.74368184665218,12.075137448031455,196608
0,11,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.0005425347216194058,156,0.5913739851675928,10.77233589766547,161792
0,12,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,227,0.46971552167087793,6.702322099357843,106496
0,13,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.70703125,100.0,0.0004882812495930989,264,0.7709066839888692,15.156160891987383,192512
0,14,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,147,0.645517757628113,9.88238393748179,143360
0,15,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,132,0.4663363224826753,7.191828107461333,114688
0,16,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,129,0.5147054819390178,7.081055724993348,108544
0,17,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,123,0.5280789071694016,6.238916039001197,96256
0,18,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.00062144886307141,143,0.5165264918468893,8.425471405964345,137216
0,19,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,141,0.49800794618204236,8.524765962734818,135168
0,20,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.609375,100.0,0.001420454544163223,263,0.6881336788646877,13.935855788178742,188416
0,21,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.0013671874972656251,131,0.4797782259993255,7.495359854307026,114688
0,22,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.0007512019224990753,267,0.7388936472125351,12.761864929459989,194560
0,23,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,137,0.5614166893064976,8.877306513488293,129024
0,24,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,267,0.680259726010263,13.604866608977318,190464
0,25,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,124,0.5065343757160008,6.5560196922160685,96256
0,26,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,125,0.4573496566154063,6.360833218321204,98304
0,27,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,142,0.5978295495733619,9.017025736626238,137216
0,28,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,141,0.6011727671138942,8.8548774542287,133120
0,29,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.0016276041639539931,134,0.5397476782090962,7.982242911588401,118784
0,30,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.609375,100.0,0.004687499990625,264,0.6785125941969454,15.0827013310045,190464
0,31,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.609375,100.0,0.0008680555545910493,279,0.8438650001771748,16.091258373577148,223232
0,32,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.8046875,100.0,0.0016741071404655613,172,0.6095047662965953,14.914783461485058,196608
0,33,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,132,0.520145176909864,7.310071869753301,112640
0,34,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,134,0.5492478953674436,7.943520305678248,118784
0,35,5,6,3,QtoSimplifyDiscardSegmentedSolver,87.5,100.0,0.020647321399075255,261,0.7247972511686385,14.157675145193934,182272
0,36,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,158,0.6479999143630266,11.951029262505472,167936
0,37,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.00078124999921875,250,0.59638682147488,10.87163204420358,153600
0,38,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.00035511363604080574,140,0.6545772179961205,10.500368745997548,131072
0,39,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,123,0.4554162872955203,5.913822980597615,94208
0,40,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.8046875,100.0,0.001220703123474121,263,0.7491084872744977,14.104531777556986,184320
0,41,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,148,0.5558009641245008,9.921276460867375,147456
0,42,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,176,0.7968979002907872,14.225579307880253,204800
0,43,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,273,0.7825448848307133,14.967568236868829,206848
0,44,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,277,0.7929330533370376,14.612375940661877,215040
0,45,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,138,0.5226221363991499,8.346699475310743,126976
0,46,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,158,0.6284049605019391,11.395359036512673,167936
0,47,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,144,0.6352339792065322,9.343172344379127,139264
0,48,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,0.0004882812495117187,263,0.9119281978346407,14.604506037198007,184320
0,49,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,131,0.5281284456141293,7.185534858610481,112640
0,50,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,125,0.531604303047061,6.48499337118119,100352
0,51,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.8046875,100.0,0.0029296874951171875,270,0.7585443370044231,12.37678469484672,200704
0,52,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,250,0.7056889324449003,12.393735566642135,157696
0,53,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.51171875,100.0,0.004150390614624024,275,0.7756925853900611,14.115281018428504,212992
0,54,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,149,0.7191796763800085,10.007595659699291,151552
0,55,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,264,0.6891326522454619,13.612240990623832,186368
0,56,5,6,3,QtoSimplifyDiscardSegmentedSolver,99.90234375,100.0,7.512019224990753e-05,255,0.729068975429982,11.878772188909352,165888
0,57,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,237,0.5894410526379943,8.912098336499184,129024
0,58,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,136,0.6245013736188412,8.029369188472629,122880
