pksid,pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,0,5,6,3,HeaSolver,0.87890625,6.93359375,46.327427433296464,71,2.6586982569933753,26776.937622690006,78
0,0,0,5,6,3,PenaltySolver,1.85546875,7.51953125,45.39518227004991,71,3.106009191062185,57156.22149737794,78
0,0,0,5,6,3,ChocoSolver,0.68359375,4.6875,53.27622765320179,71,3.477257793972967,61314.38346138102,78
0,0,0,5,6,3,QtoSolver,1.07421875,8.203125,45.07538130294029,71,3.943688622006448,61528.90932009899,78
0,0,0,5,6,3,QtoSimplifySolver,1.07421875,4.98046875,50.43684893431578,71,4.46366074103571,64122.14912126196,78
0,0,0,5,6,3,QtoSimplifyDiscardSolver,1.85546875,7.03125,29.1142112956599,15,0.9520351180108264,10845.93371842099,17
0,0,0,5,6,3,QtoSimplifyDiscardSegmentedSolver,49.567567567567565,100.0,0.45135135113642205,28,5.655431443039561,69536.96738153296,95
0,0,1,5,6,3,HeaSolver,1.66015625,6.4453125,194.57831992334337,71,2.8672109819817706,57157.204941233016,78
0,0,1,5,6,3,PenaltySolver,1.7578125,11.71875,179.97499964005002,71,3.156878640031209,58507.59468726696,78
0,0,1,5,6,3,ChocoSolver,0.78125,4.78515625,205.08613240232773,71,4.785744315988268,65641.45045064703,78
0,0,1,5,6,3,QtoSolver,0.9765625,5.2734375,200.42539022414923,71,4.283063622977352,64574.589748256025,78
0,0,1,5,6,3,QtoSimplifySolver,2.24609375,6.640625,202.50976521998047,71,4.2995943849600735,64668.709346096046,78
0,0,1,5,6,3,QtoSimplifyDiscardSolver,7.12890625,17.48046875,108.73144509503712,15,0.7986041460098932,10845.400783791993,17
0,0,1,5,6,3,QtoSimplifyDiscardSegmentedSolver,49.123767798466595,100.0,0.5128148949217962,30,6.280715762957698,70116.61819288705,105
0,0,2,5,6,3,HeaSolver,1.66015625,6.4453125,64.86627599842248,71,2.9387822189892177,57156.73274613402,78
0,0,2,5,6,3,PenaltySolver,1.46484375,4.98046875,67.99322912133785,71,3.09996758896159,57156.91048939004,78
0,0,2,5,6,3,ChocoSolver,1.07421875,4.98046875,71.90572911872951,71,3.770333612956165,61314.34223457104,78
0,0,2,5,6,3,QtoSolver,1.7578125,5.95703125,68.70930985002713,71,4.357619133064873,64123.17417282093,78
0,0,2,5,6,3,QtoSimplifySolver,2.05078125,7.12890625,65.52955724798029,71,4.008356703954632,64318.08329384505,78
0,0,2,5,6,3,QtoSimplifyDiscardSolver,7.421875,11.81640625,41.94498695120334,15,0.9608343150102883,10845.588987685991,17
0,0,2,5,6,3,QtoSimplifyDiscardSegmentedSolver,49.10813823857303,100.0,0.39275362292656996,29,6.000826002957183,69592.34181276405,101
0,0,3,5,6,3,HeaSolver,1.66015625,6.54296875,83.43221021693148,71,2.8957042359616025,58508.20760749503,78
0,0,3,5,6,3,PenaltySolver,2.5390625,7.51953125,79.50268548062276,71,3.0325100100017153,58507.077757606996,78
0,0,3,5,6,3,ChocoSolver,1.26953125,4.98046875,83.59464511262945,71,3.263371719935094,59703.956088291074,78
0,0,3,5,6,3,QtoSolver,1.66015625,5.37109375,84.2494302683338,71,4.565976856116322,65279.599050622885,78
0,0,3,5,6,3,QtoSimplifySolver,1.46484375,6.54296875,80.18676751130269,71,4.104500467045,64496.72562116195,78
0,0,3,5,6,3,QtoSimplifyDiscardSolver,7.03125,16.9921875,45.26009110811659,16,0.9643070879938023,10846.426196733002,18
0,0,3,5,6,3,QtoSimplifyDiscardSegmentedSolver,48.713646532438474,99.99999999999999,0.5925615207589954,25,5.492809514020337,68388.08601429599,90
0,0,4,5,6,3,HeaSolver,0.9765625,5.95703125,70.76946144498609,71,2.950943985983031,57156.33105197102,78
0,0,4,5,6,3,PenaltySolver,1.5625,5.078125,74.7324218216197,71,2.832081610955356,26777.77690047304,78
0,0,4,5,6,3,ChocoSolver,0.9765625,6.54296875,73.81598767048858,71,4.593310839045444,64494.981363464954,78
0,0,4,5,6,3,QtoSolver,1.7578125,6.34765625,73.19377784950444,71,4.027220040981774,62769.18607507902,78
0,0,4,5,6,3,QtoSimplifySolver,0.87890625,8.203125,66.15694749738789,71,4.2202886500163,64668.00025472797,78
0,0,4,5,6,3,QtoSimplifyDiscardSolver,5.46875,13.0859375,46.23660710983099,16,0.9454107379860943,10845.591213982018,18
0,0,4,5,6,3,QtoSimplifyDiscardSegmentedSolver,50.05543237250555,100.0,0.6164475763731109,28,5.600517794024199,69943.33760691597,100
0,0,5,5,6,3,HeaSolver,1.5625,6.34765625,66.73678380967547,71,2.9261436959932325,58508.27768161701,78
0,0,5,5,6,3,PenaltySolver,1.3671875,4.98046875,65.60325516459783,71,2.979867827045382,57155.98724497696,78
0,0,5,5,6,3,ChocoSolver,1.5625,5.6640625,69.6901041202066,71,4.682938370082411,65058.74274387992,78
0,0,5,5,6,3,QtoSolver,0.9765625,6.0546875,65.95351558103098,71,3.4141736420133384,61422.22100795398,78
0,0,5,5,6,3,QtoSimplifySolver,1.85546875,7.2265625,61.01757808432161,71,4.507513853008277,64495.425911616985,78
0,0,5,5,6,3,QtoSimplifyDiscardSolver,0.5859375,15.0390625,36.61464841309023,16,0.8981910020083888,10846.390826526997,18
0,0,5,5,6,3,QtoSimplifyDiscardSegmentedSolver,49.86149584487535,100.0,0.2824376729419021,26,5.467560280041653,68090.52732110694,89
0,0,6,5,6,3,HeaSolver,2.05078125,6.25,142.64871631407325,71,2.902759616015828,57156.71581553598,78
0,0,6,5,6,3,PenaltySolver,1.66015625,7.12890625,129.65052994871354,71,2.8354220680193976,41589.27301008499,78
0,0,6,5,6,3,ChocoSolver,1.7578125,5.859375,145.89076430051318,71,3.3574713549605804,60263.08469948104,78
0,0,6,5,6,3,QtoSolver,1.26953125,5.6640625,143.6932196607954,71,4.505336558984709,65134.59242013501,78
0,0,6,5,6,3,QtoSimplifySolver,2.05078125,6.93359375,132.22293507896723,71,4.279406187975837,64495.70894785602,78
0,0,6,5,6,3,QtoSimplifyDiscardSolver,0.1953125,11.81640625,80.07896193917291,16,0.9443454009924608,10846.10396966901,18
0,0,6,5,6,3,QtoSimplifyDiscardSegmentedSolver,47.57228587015821,100.0,1.5591925782417582,27,5.84263088296575,69537.25440909703,95
0,0,7,5,6,3,HeaSolver,1.3671875,7.2265625,45.7623845672671,71,2.8555313810284133,57156.03686453698,78
0,0,7,5,6,3,PenaltySolver,1.26953125,5.17578125,44.74880147113691,71,3.1360746060308884,58507.46803736597,78
0,0,7,5,6,3,ChocoSolver,1.26953125,4.78515625,47.658824552200535,71,4.059874762002437,64218.58978956901,78
0,0,7,5,6,3,QtoSolver,0.09765625,8.0078125,27.197665115478333,71,4.212446961006208,64316.668557781,78
0,0,7,5,6,3,QtoSimplifySolver,1.171875,6.54296875,44.37446730937524,71,3.672285165026551,61852.89459715698,78
0,0,7,5,6,3,QtoSimplifyDiscardSolver,0.68359375,13.18359375,28.299937842250028,16,0.9868636910214263,10846.462969654978,18
0,0,7,5,6,3,QtoSimplifyDiscardSegmentedSolver,2.0474137931034484,99.99999999999999,0.5355603445841497,29,6.070104457918205,69942.40189174608,101
0,0,8,5,6,3,HeaSolver,1.66015625,6.15234375,127.23986800501265,71,2.879541586000414,41589.79021330299,78
0,0,8,5,6,3,PenaltySolver,2.83203125,8.984375,120.86096176298628,71,3.082023848044628,58507.62841695595,78
0,0,8,5,6,3,ChocoSolver,0.87890625,4.296875,131.43322737477095,71,3.3583477590436814,59574.607492886964,78
0,0,8,5,6,3,QtoSolver,1.5625,4.4921875,134.53332502714582,71,4.266667692936608,64496.01508461207,78
0,0,8,5,6,3,QtoSimplifySolver,1.7578125,5.95703125,128.92602522946746,71,4.7608195029897615,65206.91491878001,78
0,0,8,5,6,3,QtoSimplifyDiscardSolver,2.83203125,8.49609375,75.86914053016356,15,1.008722576978471,10845.685785267018,17
0,0,8,5,6,3,QtoSimplifyDiscardSegmentedSolver,48.66737739872068,100.0,1.185367802356243,30,6.347615121034323,85712.04013742997,109
0,0,9,5,6,3,HeaSolver,1.85546875,6.25,62.239990195475,71,3.112885464957799,58508.44658729904,78
0,0,9,5,6,3,PenaltySolver,0.48828125,4.296875,69.22808833563869,71,3.0494761409790954,57156.146594989026,78
0,0,9,5,6,3,ChocoSolver,1.171875,5.76171875,67.59967036790646,71,4.397771222968004,64825.08521061803,78
0,0,9,5,6,3,QtoSolver,1.85546875,8.203125,56.315185511678,71,4.0195992790249875,62769.73372903597,78
0,0,9,5,6,3,QtoSimplifySolver,1.3671875,6.73828125,63.31988521433132,71,4.099587407981744,61851.775143394014,78
0,0,9,5,6,3,QtoSimplifyDiscardSolver,0.390625,16.50390625,34.289062478569335,15,1.011020615002053,10845.87885967,17
0,0,9,5,6,3,QtoSimplifyDiscardSegmentedSolver,35.44165757906216,100.0,0.44238458714626505,30,6.446155588011607,70115.63176345099,106
