pksid,pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
2,0,2,5,7,4,HeaSolver,2.1484375,4.296875,58.593470954241205,31,3.2024030659813434,452.7745125540532,17408
2,0,2,5,7,4,PenaltySolver,1.5625,3.7109375,57.490699377385376,31,3.244214822887443,452.8258641990833,17408
2,0,2,1,7,4,ChocoSolver,2.5390625,4.8828125,59.443173334788966,16,1.7474094310309738,292.5092418649583,9216
2,0,2,5,7,4,QtoSolver,0.9765625,3.7109375,51.264787922016765,31,2.6665334497229196,453.91427931323415,17408
2,0,2,5,7,4,QtoSimplifySolver,2.1484375,4.1015625,48.91396947075525,31,4.012740436242893,2690.087330624752,17408
2,0,2,5,7,4,QtoSimplifyDiscardSolver,1.171875,3.515625,69.11030502661414,29,3.8145340719493106,452.75734314805595,16384
2,0,2,5,7,4,QtoSimplifyDiscardSegmentedSolver,57.77777777777777,99.99999999999999,0.07936507932728636,31,23.096830500056967,21544.86985242396,218112
2,0,3,5,7,4,HeaSolver,1.3671875,3.125,67.88389753173117,31,3.098857198143378,452.8230731668882,17408
2,0,3,5,7,4,PenaltySolver,1.7578125,3.90625,68.10785586494008,31,3.235642231826205,453.7158005911624,17408
2,0,3,1,7,4,ChocoSolver,2.734375,5.859375,64.80447045010862,15,1.4089211648679338,293.41548625414725,8704
2,0,3,5,7,4,QtoSolver,0.78125,4.1015625,56.450086774194396,31,2.447108670894522,453.2381017181324,17408
2,0,3,5,7,4,QtoSimplifySolver,2.1484375,6.25,58.87717010617935,31,3.6291732178651728,2807.79515548615,17408
2,0,3,5,7,4,QtoSimplifyDiscardSolver,1.7578125,4.8828125,62.12326385437596,31,4.0585225588292815,452.8703778771451,17408
2,0,3,5,7,4,QtoSimplifyDiscardSegmentedSolver,50.98039215686274,99.99999999999999,0.16339869271968047,31,22.811728187138215,21459.610933613847,216064
1,0,0,5,8,6,HeaSolver,0.1953125,1.3671875,317.65747030605314,31,8.423124089022167,618.4390853659716,17408
1,0,0,5,8,6,PenaltySolver,0.78125,2.1484375,288.92602502946744,31,8.517503177921753,618.9606926760753,17408
1,0,0,1,8,6,ChocoSolver,0.390625,1.953125,276.4470211388162,16,4.235171384178102,423.37838167586597,9216
1,0,0,5,8,6,QtoSolver,0.1953125,0.78125,322.3017574096228,31,7.171828479971737,621.1334045880358,17408
1,0,0,5,8,6,QtoSimplifySolver,0.1953125,1.7578125,288.88769495139036,31,7.158378904219717,620.7775709567941,17408
1,0,0,5,8,6,QtoSimplifyDiscardSolver,4.8828125,12.5,161.54956034493804,15,2.3392550601274706,425.3296569858794,8704
1,0,0,5,8,6,QtoSimplifyDiscardSegmentedSolver,39.02439024390244,100.0,0.4634146335670731,29,9.437021590070799,7839.936315192957,98304
1,0,1,5,8,6,HeaSolver,0.1953125,1.171875,95.40556060564379,31,8.787044189928565,618.4414885601145,17408
1,0,1,5,8,6,PenaltySolver,0.390625,2.1484375,92.69450821753264,31,8.47796348616248,618.9088519518264,17408
1,0,1,1,8,6,ChocoSolver,0.390625,0.78125,97.1690027001947,15,3.9994752448401414,423.5173946901341,8704
1,0,1,5,8,6,QtoSolver,1.171875,3.125,95.73747696574266,31,8.210775044048205,619.4590675189393,17408
1,0,1,5,8,6,QtoSimplifySolver,0.390625,1.171875,94.43405325327409,31,8.018768306123093,619.1542178858654,17408
1,0,1,5,8,6,QtoSimplifyDiscardSolver,1.3671875,2.9296875,86.163602890492,31,8.131052238866687,534.6127101031016,17408
1,0,1,5,8,6,QtoSimplifyDiscardSegmentedSolver,20.689655172413794,100.0,0.44827586180527396,31,20.102980033378117,16862.879193498637,208896
1,0,2,5,8,6,HeaSolver,0.390625,0.9765625,201.099609207417,31,8.349747913249303,619.5956246198039,17408
1,0,2,5,8,6,PenaltySolver,0.5859375,1.5625,191.9459633817117,31,8.403132597042713,618.8857973109116,17408
1,0,2,1,8,6,ChocoSolver,0.390625,1.953125,213.98046857168293,16,3.8249290841049515,425.35433440690394,9216
1,0,2,5,8,6,QtoSolver,0.78125,1.7578125,194.71093733774086,31,7.225035754789133,620.394115288218,17408
1,0,2,5,8,6,QtoSimplifySolver,0.5859375,2.734375,176.15690089486924,31,7.073338030837476,621.3205183141981,17408
1,0,2,5,8,6,QtoSimplifyDiscardSolver,5.859375,11.5234375,107.97786449335177,15,2.391542565950658,425.49604682205245,8704
1,0,2,5,8,6,QtoSimplifyDiscardSegmentedSolver,19.230769230769234,100.0,0.33653846125801296,30,10.754607027454767,8610.074739618518,103424
1,0,3,5,8,6,HeaSolver,0,0.78125,67.73671872290531,31,7.855763500847388,619.6031187621411,17408
1,0,3,5,8,6,PenaltySolver,0.5859375,1.171875,66.53460934838616,31,8.15511335193878,619.9001939380541,17408
1,0,3,1,8,6,ChocoSolver,0.9765625,2.5390625,63.49734372460106,16,3.9394263589638285,424.44572191504994,9216
1,0,3,5,8,6,QtoSolver,0.5859375,2.34375,61.77664060028934,31,7.773990472953301,620.5526024270803,17408
1,0,3,5,8,6,QtoSimplifySolver,0.78125,1.953125,66.38664059844534,31,7.1503981338464655,621.3432713741204,17408
1,0,3,5,8,6,QtoSimplifyDiscardSolver,0.78125,2.5390625,61.75796872529681,31,8.233358709083404,618.9294309788966,17408
1,0,3,5,8,6,QtoSimplifyDiscardSegmentedSolver,43.13725490196079,100.0,0.13568627445552936,31,52.4833709562663,33831.38597004977,571392
