pkid,method,layers,depth,num_params,latency_all
0,HeaSolver,5,353,90,52188.44444444458
0,HeaSolver,5,372,90,55751.11111111127
0,HeaSolver,5,337,90,48142.222222222335
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,353,90,52188.44444444458
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,337,90,48142.222222222335
0,HeaSolver,5,375,90,55217.777777777934
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,384,90,53084.44444444459
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,413,90,57724.44444444462
0,HeaSolver,5,498,90,82211.5555555557
0,HeaSolver,5,394,90,56888.88888888906
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,353,90,52188.44444444458
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,371,90,51594.6666666668
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,352,90,51594.6666666668
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,367,90,53969.77777777793
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,340,90,50165.33333333346
0,HeaSolver,5,371,90,53496.888888889036
0,HeaSolver,5,337,90,48142.222222222335
0,HeaSolver,5,386,90,57240.88888888906
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,650,225,92480.00000000003
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,601,225,100117.33333333336
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,663,225,101447.1111111111
1,HeaSolver,5,680,225,101628.44444444442
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,527,225,79072.00000000015
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,682,225,103349.33333333331
1,HeaSolver,5,677,225,101930.66666666663
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,586,225,80704.00000000012
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,500,225,78940.44444444461
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,686,225,102172.4444444444
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,633,225,101084.44444444447
1,HeaSolver,5,660,225,101144.88888888888
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,688,225,102232.88888888885
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,639,225,101023.99999999999
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,627,225,101024.0
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,637,225,101144.88888888892
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,620,225,102261.33333333333
1,HeaSolver,5,509,225,79303.11111111128
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,523,225,80078.22222222236
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,511,225,78709.33333333349
1,HeaSolver,5,523,225,80078.22222222236
2,HeaSolver,5,906,315,141304.88888888858
2,HeaSolver,5,718,315,100220.44444444441
2,HeaSolver,5,908,315,129791.99999999971
2,HeaSolver,5,721,315,101528.88888888885
2,HeaSolver,5,999,315,143057.77777777737
2,HeaSolver,5,938,315,140248.88888888856
2,HeaSolver,5,1011,315,159441.7777777774
2,HeaSolver,5,826,315,126780.44444444423
2,HeaSolver,5,969,315,144707.55555555518
2,HeaSolver,5,703,315,99797.33333333333
2,HeaSolver,5,601,315,84458.66666666674
2,HeaSolver,5,692,315,104184.88888888886
2,HeaSolver,5,760,315,112881.77777777765
2,HeaSolver,5,856,315,125553.77777777756
2,HeaSolver,5,854,315,118378.66666666642
2,HeaSolver,5,836,315,116174.22222222197
2,HeaSolver,5,832,315,121095.1111111109
2,HeaSolver,5,915,315,143498.6666666664
2,HeaSolver,5,875,315,123431.11111111089
2,HeaSolver,5,764,315,119221.33333333323
2,HeaSolver,5,951,315,141315.55555555524
2,HeaSolver,5,595,315,82144.00000000009
2,HeaSolver,5,732,315,112508.44444444435
2,HeaSolver,5,837,315,122403.55555555534
2,HeaSolver,5,819,315,124415.99999999983
2,HeaSolver,5,745,315,104216.88888888877
2,HeaSolver,5,875,315,134943.9999999997
2,HeaSolver,5,615,315,91985.77777777782
2,HeaSolver,5,833,315,122815.99999999977
2,HeaSolver,5,913,315,129016.88888888863
2,HeaSolver,5,966,315,140440.88888888853
2,HeaSolver,5,1116,315,166840.88888888838
2,HeaSolver,5,793,315,120127.99999999984
2,HeaSolver,5,860,315,120753.77777777756
2,HeaSolver,5,583,315,81952.00000000012
2,HeaSolver,5,905,315,141183.9999999997
2,HeaSolver,5,987,315,143349.33333333296
2,HeaSolver,5,884,315,140821.3333333331
2,HeaSolver,5,1072,315,163911.11111111066
2,HeaSolver,5,859,315,120753.77777777755
2,HeaSolver,5,732,315,102424.88888888882
2,HeaSolver,5,958,315,142453.33333333296
2,HeaSolver,5,856,315,125916.44444444422
2,HeaSolver,5,855,315,123420.44444444419
2,HeaSolver,5,906,315,141244.44444444412
2,HeaSolver,5,813,315,116647.11111111093
2,HeaSolver,5,935,315,144988.44444444415
2,HeaSolver,5,915,315,139644.44444444412
2,HeaSolver,5,972,315,143047.11111111075
2,HeaSolver,5,830,315,124536.8888888887
2,HeaSolver,5,964,315,143157.33333333302
2,HeaSolver,5,918,315,128191.99999999968
2,HeaSolver,5,914,315,141354.6666666664
2,HeaSolver,5,848,315,123953.77777777756
2,HeaSolver,5,783,315,122673.7777777776
2,HeaSolver,5,762,315,118919.11111111101
2,HeaSolver,5,826,315,122040.88888888869
2,HeaSolver,5,826,315,123943.11111111093
2,HeaSolver,5,810,315,120501.33333333312
2,HeaSolver,5,801,315,126417.77777777764
2,HeaSolver,5,945,315,141255.1111111108
2,HeaSolver,5,894,315,141464.88888888864
2,HeaSolver,5,1102,315,163992.88888888835
2,HeaSolver,5,1093,315,161134.22222222172
2,HeaSolver,5,938,315,138346.66666666637
2,HeaSolver,5,1250,315,190865.77777777708
2,HeaSolver,5,862,315,138435.55555555533
2,HeaSolver,5,662,315,102926.22222222222
2,HeaSolver,5,688,315,94222.22222222219
2,HeaSolver,5,578,315,83854.22222222232
2,HeaSolver,5,1016,315,145976.88888888844
2,HeaSolver,5,897,315,140881.77777777746
2,HeaSolver,5,855,315,120451.55555555534
2,HeaSolver,5,824,315,124476.4444444442
2,HeaSolver,5,898,315,141183.99999999968
2,HeaSolver,5,943,315,141073.7777777775
2,HeaSolver,5,942,315,141134.22222222193
2,HeaSolver,5,931,315,136504.88888888858
2,HeaSolver,5,1188,315,180398.2222222216
2,HeaSolver,5,1049,315,157077.33333333288
2,HeaSolver,5,804,315,119957.33333333318
2,HeaSolver,5,744,315,101127.11111111105
2,HeaSolver,5,789,315,113838.22222222203
2,HeaSolver,5,864,315,132266.66666666642
2,HeaSolver,5,812,315,120611.55555555536
2,HeaSolver,5,675,315,103288.88888888888
2,HeaSolver,5,848,315,126983.11111111088
2,HeaSolver,5,838,315,119313.7777777776
2,HeaSolver,5,871,315,139975.11111111086
2,HeaSolver,5,945,315,139655.11111111077
2,HeaSolver,5,702,315,99918.22222222222
2,HeaSolver,5,990,315,142815.9999999996
2,HeaSolver,5,820,315,121034.66666666645
2,HeaSolver,5,666,315,102865.77777777778
2,HeaSolver,5,1031,315,147879.1111111107
2,HeaSolver,5,821,315,123107.55555555539
2,HeaSolver,5,959,315,145301.33333333296
2,HeaSolver,5,984,315,143530.66666666625
2,HeaSolver,5,557,315,81347.55555555566
2,HeaSolver,5,730,315,109066.66666666658
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,660,420,96113.77777777778
3,HeaSolver,5,616,420,94844.44444444448
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,635,420,95811.55555555556
3,HeaSolver,5,621,420,95267.55555555558
3,HeaSolver,5,615,420,94904.8888888889
3,HeaSolver,5,635,420,95811.55555555556
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,616,420,94844.44444444445
3,HeaSolver,5,716,420,97866.6666666666
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,621,420,95267.55555555558
3,HeaSolver,5,635,420,95811.55555555556
3,HeaSolver,5,625,420,95207.11111111114
3,HeaSolver,5,716,420,97866.6666666666
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,721,420,98289.77777777768
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,625,420,95207.11111111114
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,690,420,97020.44444444441
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,721,420,98289.77777777768
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,635,420,95811.55555555556
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,625,420,95207.11111111114
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,690,420,97020.44444444441
3,HeaSolver,5,621,420,95267.55555555558
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,621,420,95267.55555555556
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,635,420,95811.55555555556
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,616,420,94844.44444444448
3,HeaSolver,5,621,420,95267.55555555558
3,HeaSolver,5,721,420,98289.77777777768
3,HeaSolver,5,625,420,95207.11111111114
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,621,420,95267.55555555556
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,716,420,97866.6666666666
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,616,420,94844.44444444445
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,721,420,98289.7777777777
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,621,420,95267.55555555558
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,712,420,97927.11111111104
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,660,420,96113.77777777778
3,HeaSolver,5,651,420,95751.11111111112
3,HeaSolver,5,716,420,97866.66666666657
3,HeaSolver,5,715,420,97927.11111111104
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,635,420,95811.55555555556
3,HeaSolver,5,716,420,97866.66666666658
3,HeaSolver,5,721,420,98289.77777777768
3,HeaSolver,5,686,420,97080.88888888885
3,HeaSolver,5,721,420,98289.7777777777
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,257,180,40753.77777777784
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,321,180,42506.66666666675
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,345,180,43473.777777777876
4,HeaSolver,5,257,180,40753.77777777784
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,554,225,79395.55555555568
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,633,225,101084.44444444448
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,652,225,101144.88888888889
5,HeaSolver,5,604,225,100117.33333333334
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,538,225,79022.22222222238
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,626,225,100903.11111111114
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,626,225,102019.55555555563
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,631,225,102563.55555555558
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,621,225,100600.88888888893
5,HeaSolver,5,580,225,81237.33333333346
5,HeaSolver,5,593,225,81066.66666666679
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,667,225,101568.0
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,594,225,80885.33333333344
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,682,225,103409.77777777774
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,575,225,80995.55555555568
5,HeaSolver,5,594,225,80885.33333333344
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,633,225,101084.44444444447
5,HeaSolver,5,607,225,100117.33333333337
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,523,225,80078.22222222236
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,511,225,78709.33333333349
5,HeaSolver,5,690,225,102232.88888888886
6,HeaSolver,5,497,300,69340.44444444467
6,HeaSolver,5,467,300,68433.777777778
6,HeaSolver,5,466,300,68796.44444444466
6,HeaSolver,5,467,300,68433.777777778
6,HeaSolver,5,467,300,68433.777777778
6,HeaSolver,5,467,300,68433.777777778
