pkid,pbid,layers,variables,constraints,method,p_gate1,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,52,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89247311827958,100.0,0.0005202913629956354,31,151.7373493010382,649.4063954089579,214
0,53,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,98.85416666666667,100.0,0.008593749989257767,32,151.80387599798996,601.6987093380085,194
0,54,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.67914438502675,100.0,0.0017112299453833457,31,130.4087336300072,590.289895044989,201
0,55,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89648033126294,100.0,0.00014116318457731855,35,152.36708471300517,636.3952935259949,206
0,56,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,27,119.75640602607018,491.2620430609313,155
0,57,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89293361884368,100.0,0.00029199922106993794,27,103.97559890698176,509.70895248702436,157
0,58,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89384288747345,100.0,0.0009857446156137214,30,132.32543928702216,524.3834878039779,170
0,59,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89350372736953,100.0,0.00023151363605243547,31,170.56215979505942,587.523452491936,185
0,60,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.8936170212766,100.0,0.0010638297866429319,24,114.35235368600115,426.27691584199783,142
0,61,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,32,131.52290830899437,593.8251350500068,184
0,62,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89189189189189,100.0,0.000675675675253316,32,119.2254571459489,577.324614117053,180
0,63,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89189189189189,100.0,0.0016816816798132278,28,131.8418530370036,502.276972955995,163
0,64,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89327641408752,100.0,0.002134471715200598,31,133.71805371205846,531.114319136941,194
0,65,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,32,161.02484638704482,620.8166017619587,187
0,66,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89429175475686,100.0,0.0012684989416490184,34,136.7483298290026,586.0943415869988,207
0,67,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.8936170212766,100.0,0.0007801418434515728,26,112.7577608510328,493.4087383289734,146
0,68,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,28,117.11561360004998,496.58601256095426,162
0,69,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,26,143.08003972804,522.5294782329584,146
0,70,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,31,140.8819371139689,585.3131061800304,178
0,71,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.8936170212766,100.0,0.0013539651825214564,28,121.82683225795336,513.2687233740435,157
0,72,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,24,91.57284645291656,427.7280785310868,135
0,73,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89235737351991,100.0,0.0006624161624448288,34,133.03233359599108,613.6965893450033,194
0,74,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,30,124.02196040000854,542.43852401599,171
0,75,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.0405117270789,100.0,0.0029984008510045017,35,181.75575382598618,643.6822796170163,190
0,76,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,32,126.08732462096668,587.8950283980303,211
0,77,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.45652173913044,100.0,0.0038043478197464565,32,166.81001366206328,618.6369934109389,207
0,78,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.57264957264957,100.0,0.002765208645934881,31,159.02334430001792,601.3187477669853,194
0,79,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.57401490947817,100.0,0.0036918707820612928,28,131.1111925170335,554.472827474965,188
0,80,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,98.8421052631579,100.0,0.01536842103726341,30,173.73831889010035,668.6563447079025,204
0,81,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,30,143.71683575703355,526.8001027929713,163
0,82,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89384288747345,100.0,0.0006244536027300032,28,146.72171035100473,537.1953508299994,167
0,83,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.78471474703983,100.0,0.0006151007225235469,34,174.36065355902247,649.6279325169817,215
0,84,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,25,122.30101575306617,463.8075020109318,140
0,85,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,26,112.16327547901165,467.7035132109886,146
0,86,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,32,152.82447688698448,603.9692989560135,197
0,87,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89304812834224,100.0,0.0007130124765299496,32,137.476238906027,574.0984863549747,185
0,88,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,31,140.9559499920215,557.6120675689745,190
0,89,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.78448275862068,100.0,0.0011755485882729564,34,146.58810334588634,628.4785802441111,202
0,90,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.46524064171123,100.0,0.007639419398668588,34,144.97480670601362,491.7405935109855,215
0,91,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.89506820566632,100.0,0.0003815701610398772,27,120.66689618998498,480.04297285102075,161
0,92,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,98.62433862433862,100.0,0.01031746029166663,31,140.99628129702614,597.032666678977,188
0,93,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.46581196581197,100.0,0.004154795819154204,31,169.24577112205588,573.0042132819435,195
0,94,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.78260869565217,100.0,0.0043478260782608,32,121.84219536498131,551.2487072160147,193
0,95,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.7872340425532,100.0,0.0035460992868399806,31,121.6544735149946,552.0330958470076,173
0,96,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.03017241379311,100.0,0.030711206819773806,29,125.10300659397763,590.3204965640252,195
0,97,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,99.78609625668449,100.0,0.0018012946796034542,35,170.60738370304898,633.0558776209509,203
0,98,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,27,143.79280980197655,627.5616708150192,179
0,99,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-06,100.0,100.0,0.0,30,168.56237486599275,555.4229726190024,181
0,0,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.7867803837953,100.0,0.001929129859980888,35,127.34329607104155,559.2644773999564,213
0,1,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.57805907172997,100.0,0.0050632911291139514,33,154.7129419539633,622.3595399490368,227
0,2,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.68017057569296,100.0,0.0020611229552712144,29,114.7944691119992,507.53019168000174,179
0,3,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.36170212765958,100.0,0.006737588646867575,32,154.95902253501117,625.8573389049925,206
0,4,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78425026968716,100.0,0.002619818151927401,29,118.29284157099755,525.1840158100022,175
0,5,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,31,134.28258559992537,595.3037776460696,177
0,6,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89177489177489,100.0,0.003246753242114993,33,148.64142282906687,626.4829122859373,207
0,7,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78768577494692,100.0,0.0011580775906722515,35,147.08437547597714,642.3091910760268,226
0,8,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78540772532189,100.0,0.005901287546271328,31,169.39882707005017,556.9142188429469,199
