
pksid,pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,6,5,6,3,PenaltySolver,2.24609375,8.0078125,141.36593171769152,71,3.2253894719906384,9787.319850495012,78
0,0,6,5,6,3,ChocoSolver,1.46484375,6.93359375,155.87904553624423,71,4.470697031007148,35040.061411241986,78
0,0,6,5,6,3,QtoSolver,1.85546875,5.76171875,155.12053549268495,71,4.439938096998958,36151.84214911399,78
0,0,6,5,6,3,QtoSimplifySolver,1.7578125,6.15234375,145.71247189005362,71,4.544601012006751,36926.93220761299,78
0,0,6,5,6,3,QtoSimplifyDiscardSolver,0.390625,11.9140625,91.70926326184392,16,1.1697088140499545,577.7509143769566,18
0,0,6,5,6,3,QtoSimplifyDiscardSegmentedSolver,27.45213549337261,100.0,2.2151904028947733,29,6.99422005386441,56201.25237850413,143
0,0,7,5,6,3,HeaSolver,1.07421875,5.76171875,46.750133146363574,71,3.183733766010846,10187.482177853992,78
0,0,7,5,6,3,PenaltySolver,1.953125,6.73828125,45.56347654178933,71,3.2816941140190465,10186.90101048899,78
0,0,7,5,6,3,ChocoSolver,1.7578125,4.98046875,48.3773526058512,71,3.7116918750834884,23859.372025789926,78
0,0,7,5,6,3,QtoSolver,2.24609375,4.8828125,48.39781602913735,71,4.596641105948947,36495.621955318056,78
0,0,7,5,6,3,QtoSimplifySolver,0.68359375,9.9609375,38.00150921568113,71,4.592718927044189,36925.98534428695,78
0,0,7,5,6,3,QtoSimplifyDiscardSolver,0.1953125,10.64453125,30.024635994875165,16,1.1149333050270798,577.788982123966,18
0,0,7,5,6,3,QtoSimplifyDiscardSegmentedSolver,33.82857142857143,100.0,0.3608138526498468,26,6.551982306147693,50344.45747157185,125
0,0,8,5,6,3,HeaSolver,1.07421875,4.6875,131.8226316711592,71,3.276100621034857,9787.869059829973,78
0,0,8,5,6,3,PenaltySolver,1.171875,7.32421875,119.90185531887266,71,3.4075666850840207,9984.69863676891,78
0,0,8,5,6,3,ChocoSolver,2.24609375,6.8359375,119.83044418614944,71,4.567166121167247,29675.16137173184,78
0,0,8,5,6,3,QtoSolver,1.26953125,3.90625,148.08251934614682,71,4.594647630903637,35039.57480928709,78
0,0,8,5,6,3,QtoSimplifySolver,1.953125,7.71484375,130.40173323543533,71,4.035986737013445,24345.421586993994,78
0,0,8,5,6,3,QtoSimplifyDiscardSolver,5.56640625,12.79296875,79.08825673707717,15,1.1307348510017619,577.6709604930074,17
0,0,8,5,6,3,QtoSimplifyDiscardSegmentedSolver,100.0,100.0,0.0,25,6.306974730017828,50710.65713159599,120
0,0,9,5,6,3,HeaSolver,1.07421875,4.78515625,65.80029292762481,71,3.36458214004233,10187.07985297896,78
0,0,9,5,6,3,PenaltySolver,1.66015625,4.8828125,63.17230220661106,71,3.3541154810081935,9984.814274566,78
0,0,9,5,6,3,ChocoSolver,1.85546875,5.6640625,67.62829585616981,71,4.094676301043364,23519.535949620957,78
0,0,9,5,6,3,QtoSolver,1.171875,6.25,61.15081783287449,71,4.09946634186781,24346.543527005124,78
0,0,9,5,6,3,QtoSimplifySolver,0.78125,7.03125,62.978393515326,71,4.021279951077304,23860.829316100935,78
0,0,9,5,6,3,QtoSimplifyDiscardSolver,0.09765625,12.5,37.56890866792568,15,1.0375826579838758,576.7253981370159,17
0,0,9,5,6,3,QtoSimplifyDiscardSegmentedSolver,52.35361653272101,100.0,0.3442642554296876,28,6.789781189974747,53787.002723970014,1331,0,0,5,12,6,HeaSolver,0.1953125,0.5859375,342.12597607374863,41,46.43469764207839,1647.9639125269314,45
1,0,0,5,12,6,PenaltySolver,0.09765625,0.5859375,337.1577841165603,41,46.854688786086626,1429.2980085819145,45
1,0,0,5,12,6,ChocoSolver,0.09765625,0.78125,317.4582863768453,41,43.4756071359152,13082.735433641094,45
1,0,0,5,12,6,QtoSolver,0.09765625,0.390625,314.4898153989431,41,47.00426508206874,13230.224015948916,45
1,0,0,5,12,6,QtoSimplifySolver,0,0.09765625,384.1205351655421,41,44.38933447297313,12887.339170427033,45
1,0,0,5,12,6,QtoSimplifyDiscardSolver,0.29296875,0.78125,305.67801295617426,41,43.625243461865466,10981.974161516147,45
