iteration_count, cost_function
1, 31.029449423815628
2, 31.36702127659575
3, 30.547368421052635
4, 32.93716577540107
5, 30.069199457259156
6, 31.6058981233244
7, 31.080321285140556
8, 32.02187902187902
9, 31.387054161162492
10, 30.21815718157181
11, 33.864000000000004
12, 31.453964194373405
13, 32.26165803108808
14, 30.092447916666668
15, 31.36081081081081
16, 31.62183754993342
17, 31.4813829787234
18, 34.126315789473686
19, 29.94210526315789
20, 31.7708066581306
21, 31.591863517060368
22, 30.832884097035045
23, 30.92529488859764
24, 31.920377867746286
25, 31.409560723514215
26, 31.127296587926505
27, 30.60732984293194
28, 31.58732212160414
29, 31.93029490616622
30, 30.21437908496732
31, 30.46952010376134
32, 32.059210526315795
33, 30.894531250000004
34, 31.518267929634632
35, 32.086137281292054
36, 31.075324675324673
37, 30.648936170212764
38, 31.139593908629447
39, 31.18577075098814
40, 30.250341997264023
41, 30.708108108108107
42, 30.787483702737944
43, 31.513797634691198
44, 31.10144927536232
