iteration_count, cost_function
1, 33.98785425101215
2, 33.44291609353508
3, 33.70233196159123
4, 33.0778364116095
5, 35.40755735492577
6, 33.373641304347814
7, 33.00565770862801
8, 32.70262793914247
9, 33.02097902097902
10, 33.46817538896746
11, 33.95386702849389
12, 35.81557377049179
13, 32.50679347826087
14, 32.402506963788305
15, 33.260989010989015
16, 34.45967741935483
17, 33.35771276595745
18, 33.12707182320442
19, 39.84404924760602
20, 32.433242506811986
21, 33.06334231805929
22, 33.52506963788301
23, 33.74488403819918
24, 31.057455540355676
25, 30.85752688172043
26, 31.72764227642277
27, 30.743046357615903
28, 33.090787716955944
29, 30.826388888888886
30, 31.426648721399726
31, 30.520270270270267
32, 31.56133333333333
33, 30.97282608695652
34, 30.336021505376344
35, 30.634666666666664
36, 30.744680851063833
37, 32.14342629482072
38, 32.37380627557981
39, 30.868808567603743
40, 31.304589707927672
41, 30.721357850070717
42, 30.894039735099337
43, 30.872191011235955
44, 30.948509485094853
45, 30.929058663028652
46, 31.286694101508925
47, 32.292517006802726
48, 30.83972602739726
49, 31.784471218206157
50, 31.835092348284956
51, 30.508678237650194
52, 32.080862533692724
53, 31.625487646293895
54, 31.566248256624817
55, 30.978319783197836
56, 31.57592339261286
57, 31.130091984231278
58, 32.08655126498003
59, 31.223880597014926
60, 30.45187165775401
61, 30.915531335149858
