iteration_count, cost_function
1, 33.73037974683545
2, 32.53194263363755
3, 33.17938420348059
4, 34.149677419354845
5, 33.04657179818888
6, 32.8573264781491
7, 32.30503978779841
8, 33.68511198945983
9, 33.6
10, 34.78828229027963
11, 33.80357142857143
12, 33.26923076923077
13, 32.81019108280255
14, 34.54687500000001
15, 33.74671916010498
16, 33.490813648293965
17, 34.14588859416446
18, 35.00264200792603
19, 33.03580901856764
20, 33.269028871391086
21, 33.65997322623829
22, 33.86632390745501
23, 32.23890339425587
24, 32.74900398406375
25, 33.23264781491003
26, 33.23324396782842
27, 31.91796875
28, 33.30135135135136
29, 31.604986876640424
30, 31.162018592297485
31, 30.06896551724138
32, 32.040951122853365
33, 30.604712041884817
34, 32.98397863818425
35, 31.922769640479356
36, 32.41290322580645
37, 32.5
38, 32.220052083333336
39, 31.12933333333333
40, 30.74766355140187
41, 32.917539267015705
42, 31.359477124183
43, 32.11702127659574
44, 32.61578947368421
45, 31.08056265984654
46, 33.838624338624335
47, 32.408136482939646
48, 33.22824716267339
