iteration_count, cost_function
1, 46.32203389830509
2, 47.63464140730718
3, 47.07671957671957
4, 48.67553191489362
5, 50.54545454545455
6, 46.9740932642487
7, 47.32337662337662
8, 47.490272373540854
9, 47.60846560846561
10, 47.69582245430809
11, 47.4089121887287
12, 50.636708860759505
13, 47.208010335917315
14, 45.958333333333336
15, 46.517739816031536
16, 46.76500638569604
17, 47.13517060367454
18, 47.84805194805195
19, 52.445478723404264
20, 47.07339449541284
21, 46.269329896907216
22, 46.52763157894737
23, 46.92641261498029
24, 48.410052910052926
25, 46.55498059508409
26, 48.46870838881492
27, 45.8600269179004
28, 46.34605263157895
29, 46.22631578947369
30, 46.21108179419525
31, 45.39605263157894
32, 46.189631650750336
33, 45.02699228791775
34, 45.457067371202115
35, 44.86387434554973
36, 44.494055482166445
37, 44.36808236808236
38, 45.63684210526316
39, 45.07978723404256
40, 44.02547770700638
41, 43.382165605095544
42, 45.61168831168832
43, 44.111260053619304
44, 42.47674418604651
45, 43.6241426611797
46, 44.50576184379002
47, 43.56005221932115
48, 44.77908496732026
49, 44.474801061007945
50, 43.957583547557846
51, 43.128072445019406
52, 43.805369127516784
53, 43.96419098143236
54, 42.49868421052632
55, 43.05812417437252
56, 44.449086161879876
57, 43.11660329531052
58, 45.002659574468076
59, 42.84441489361703
60, 42.752305665349155
61, 43.8262599469496
62, 43.36293436293436
63, 43.77719528178244
64, 43.85546875
65, 43.981958762886606
66, 43.71128608923885
67, 43.58746736292428
