iteration_count, cost_function
1, 39.09443725743855
2, 39.89886219974716
3, 39.68060836501901
4, 39.04695431472082
5, 42.97758405977584
6, 39.51702395964692
7, 39.44186046511628
8, 38.969849246231156
9, 38.366840731070496
10, 40.046954314720814
11, 38.9256926952141
12, 39.47240051347882
13, 39.01119402985075
14, 41.918954248366006
15, 39.78260869565218
16, 39.637279596977336
17, 40.00506329113924
18, 41.11167512690355
19, 40.71573604060914
20, 39.474683544303794
21, 39.704630788485595
22, 39.882585751978894
23, 40.13693467336683
24, 42.35861182519279
25, 40.25126262626261
26, 39.62376237623763
27, 40.87338501291989
28, 39.49615384615384
29, 39.4637305699482
30, 38.74168797953964
31, 40.05860349127182
32, 39.57267080745342
33, 38.993446920052435
34, 39.900793650793645
35, 39.400249376558605
36, 39.97875
37, 40.09114249037227
38, 39.21966794380588
39, 39.211963589076724
40, 40.300498753117196
41, 39.25260416666666
42, 39.9371727748691
43, 40.567126725219566
44, 40.02389937106919
45, 39.58883248730965
46, 39.437017994858614
47, 40.217171717171716
48, 39.16498740554155
49, 39.87468671679198
50, 39.49156939040208
51, 40.053915275994875
52, 39.32342007434944
53, 40.165217391304346
54, 38.611809045226124
55, 39.07632600258732
56, 37.69770408163265
57, 40.443725743855104
58, 39.411917098445606
59, 38.55089058524174
60, 38.40198511166254
