iteration_count, cost_function
1, 34.714463840399006
2, 34.00000000000001
3, 32.834371108343724
4, 33.70186335403727
5, 37.733821733821735
6, 33.57430730478589
7, 33.75641025641026
8, 33.03508771929824
9, 33.89513108614233
10, 33.83520599250936
11, 34.1795195954488
12, 34.84076433121019
13, 33.88972431077694
14, 34.42927429274294
15, 34.09529860228716
16, 33.94430379746836
17, 34.02035623409669
18, 34.001261034047914
19, 38.4382871536524
20, 33.28113440197287
21, 33.29638854296389
22, 33.797246558197756
23, 33.53476611883691
24, 31.377805486284284
25, 30.748481166464156
26, 31.109114249037226
27, 32.133165829145725
28, 31.740834386852086
29, 33.481343283582085
30, 31.591603053435108
31, 32.607008760951196
32, 29.513478818998717
33, 29.80827067669173
34, 29.96733668341709
35, 28.831670822942648
36, 29.339529120198268
37, 29.412291933418693
38, 30.01147959183674
39, 31.266257668711656
40, 29.18010075566751
41, 29.978908188585606
42, 30.0253807106599
43, 29.80327868852459
44, 30.89641943734015
45, 29.618204804045504
46, 29.453183520599254
47, 29.65379665379665
48, 29.570351758793972
49, 29.782555282555286
50, 30.3407960199005
51, 29.20363636363637
52, 30.510050251256278
53, 29.75719649561953
54, 31.02573529411765
55, 30.184405940594065
56, 30.154420921544208
57, 29.4879288437103
58, 29.030341340075857
59, 29.68244084682441
60, 29.466584158415845
61, 30.340823970037455
62, 29.31985294117647
63, 29.654145077720205
64, 29.741687979539638
65, 30.074846625766874
66, 29.345431789737173
67, 29.73107049608355
68, 29.734082397003743
69, 29.466155810983395
70, 29.809523809523807
71, 29.781094527363187
72, 29.73216520650814
73, 29.199753390875465
74, 29.622739018087852
75, 29.69162436548223
76, 29.158354114713216
77, 29.710037174721187
78, 28.800756620428754
79, 29.705445544554454
80, 29.453282828282834
81, 29.273972602739725
82, 29.754498714652957
83, 29.668354430379754
84, 29.359949302915087
85, 29.30329949238579
86, 29.298356510745894
87, 30.07653701380175
88, 29.25939393939394
89, 29.545338441890166
90, 29.553459119496857
91, 29.592020592020592
92, 29.136420525657073
93, 30.31069182389937
94, 30.394769613947698
95, 29.68101265822785
96, 29.125935162094766
97, 29.651785714285715
98, 29.927756653992393
99, 29.20636942675159
100, 29.085106382978726
101, 29.356783919597984
102, 29.46450809464508
103, 29.947169811320755
104, 29.61757425742574
105, 29.47394540942928
106, 29.498737373737377
107, 29.175866495507066
108, 29.716129032258067
109, 29.62820512820513
110, 29.418393782383415
111, 28.89088575096277
112, 29.374185136897005
113, 29.97604035308953
114, 29.883333333333333
115, 28.90875
116, 29.42594859241126
117, 29.99482535575679
118, 29.434892541087233
119, 29.09375
120, 28.982412060301513
121, 29.647058823529413
122, 29.019950124688275
123, 29.474342928660832
124, 29.634900990099013
125, 29.088832487309645
126, 29.608365019011405
127, 29.742177722152693
128, 29.29329962073325
129, 29.497461928934012
130, 29.26582278481013
131, 30.013994910941474
132, 29.31211750305997
133, 29.925061425061426
134, 29.60148514851485
135, 29.580200501253135
136, 29.17780580075662
137, 29.648101265822785
138, 29.565217391304344
139, 29.69298245614035
140, 29.453972257250953
141, 30.235668789808916
142, 29.604244694132337
