iteration_count, cost_function
1, 24.133915574963613
2, 22.735988200589972
3, 23.321985815602844
4, 23.880821917808213
5, 24.224489795918366
6, 24.039823008849552
7, 23.889051094890508
8, 23.380747126436777
9, 23.60087082728592
10, 23.85206258890469
11, 24.486567164179103
12, 23.85491419656787
13, 23.947530864197528
14, 24.45887445887446
15, 23.20149253731343
16, 24.30289855072464
17, 24.731054977711736
18, 23.406201550387596
19, 24.680303030303037
20, 23.377811094452777
21, 23.519313304721038
22, 23.338437978560496
23, 24.995568685376664
24, 22.98232695139911
25, 23.711964549483017
26, 24.338257016248157
27, 23.34709480122324
28, 24.4551920341394
29, 24.41678726483358
30, 23.597305389221557
31, 22.9284649776453
32, 23.14428571428572
33, 22.033236994219653
34, 22.040816326530617
35, 21.82576866764275
36, 22.14862914862915
37, 22.54012345679013
38, 22.012987012987008
39, 23.655571635311148
40, 23.13063063063063
41, 22.149560117302048
42, 21.61572700296736
43, 23.378539493293587
44, 22.7163323782235
45, 22.763909774436097
46, 22.448736998514114
47, 23.073746312684364
48, 22.536036036036034
49, 22.842406876790825
50, 21.690442225392296
