iteration_count, cost_function
1, 39.509677419354844
2, 38.84130982367758
3, 39.25128865979381
4, 40.84069611780455
5, 42.01277139208174
6, 40.533508541392905
7, 40.33420026007803
8, 39.22900763358779
9, 44.438303341902305
10, 39.05919395465994
11, 39.36268068331143
12, 39.67141009055627
13, 39.75032341526519
14, 42.17857142857142
15, 39.12823834196891
16, 40.066752246469825
17, 38.99875000000001
18, 40.66709346991037
19, 42.71643663739022
20, 40.10668380462724
21, 39.90482233502538
22, 38.34096692111958
23, 38.883033419023135
24, 39.31626120358514
25, 41.265644955300125
26, 39.765020026702274
27, 37.58585858585858
28, 40.29404309252219
29, 40.643603133159274
30, 40.36031331592689
31, 37.71280724450194
32, 40.20876288659793
33, 38.14800514800515
34, 37.11366538952746
35, 36.52544529262088
36, 39.144329896907216
37, 35.2035175879397
38, 38.61401273885351
39, 36.557620817843876
40, 36.37305699481866
41, 37.149668874172185
42, 37.396178343949046
43, 34.72872996300864
44, 35.782101167315176
45, 36.085241730279904
46, 36.183968462549274
47, 35.50440251572327
48, 36.129487179487185
49, 35.25977301387138
50, 36.93157894736842
51, 37.31619537275064
52, 33.12167300380228
53, 34.64593908629442
54, 35.21917808219177
55, 36.124223602484484
56, 34.17085427135679
57, 35.03751617076326
58, 36.1128010139417
59, 35.797886393659184
60, 36.58258642765684
