iteration_count, cost_function
1, 34.19973890339427
2, 34.39112903225806
3, 34.552179656538975
4, 34.52399481193255
5, 34.31193838254172
6, 33.38339920948618
7, 34.22791293213829
8, 33.852197070572565
9, 34.01412066752248
10, 34.837116154873165
11, 34.113110539845756
12, 33.39040207522697
13, 33.15384615384616
14, 32.651612903225804
15, 33.064720812182735
16, 33.24032042723632
17, 33.06426735218509
18, 36.028112449799195
19, 32.26034712950601
20, 33.19921875
21, 33.612271540469976
22, 32.29427083333333
23, 33.13175230566535
24, 33.5306905370844
25, 32.808764940239044
26, 33.32428940568476
27, 32.821935483870966
28, 32.57235984354628
29, 31.839169909208813
30, 31.09549071618037
31, 32.3806275579809
32, 33.576271186440685
33, 32.22088353413655
34, 33.498652291105124
35, 29.822704081632654
36, 31.96243523316062
37, 28.513123359580057
38, 29.293262879788646
39, 31.54664914586072
40, 30.6233595800525
41, 30.6595744680851
42, 27.815344603381014
43, 31.209827357237717
