iteration_count, cost_function
1, 46.96714848883048
2, 47.26658163265307
3, 46.60903225806452
4, 48.7247119078105
5, 47.40228426395939
6, 48.6557161629435
7, 49.73046875
8, 47.8341836734694
9, 46.31599479843955
10, 48.399239543726225
11, 47.9935149156939
12, 49.41939711664482
13, 48.15304798962388
14, 46.68359374999999
15, 47.28661616161616
16, 47.9525641025641
17, 50.05974025974026
18, 47.92317880794701
19, 47.67829457364341
20, 46.955185659411015
21, 49.406887755102034
22, 48.21899736147757
23, 46.301960784313714
24, 46.953548387096774
25, 48.33817701453104
26, 48.74931880108993
27, 48.2048969072165
28, 49.45778364116095
29, 47.42633637548891
30, 48.692207792207796
31, 48.16561314791403
32, 47.803797468354425
33, 46.07392996108948
34, 47.55089058524173
35, 49.08450704225353
36, 47.137483787289234
37, 47.094682230869
38, 47.91805377720871
39, 48.13577023498694
40, 47.71814671814671
41, 47.07282184655398
