iteration_count, cost_function
1, 31.203412073490806
2, 31.814614343707714
3, 31.737726098191214
4, 31.093915343915345
5, 31.010309278350512
6, 32.22950819672131
7, 31.73167358229598
8, 31.42317708333334
9, 29.5240506329114
10, 30.615384615384613
11, 31.522486772486772
12, 30.560468140442126
13, 30.996005326231696
14, 30.88026315789474
15, 30.361398963730576
16, 30.40503144654089
17, 31.804539722572514
18, 34.83400267737617
19, 31.75682704811444
20, 32.09768637532134
21, 31.65319426336376
22, 32.16883116883117
23, 30.709043250327653
24, 32.78367346938774
25, 33.49801324503312
26, 31.983870967741932
27, 30.520671834625322
28, 31.195214105793454
29, 31.263368983957218
30, 32.40829986613119
31, 32.996073298429316
32, 31.92256341789052
33, 31.95399188092016
34, 30.89986996098829
35, 32.405684754521964
36, 31.571801566579644
37, 31.428571428571416
38, 32.734848484848484
39, 32.03641092327699
40, 32.95870967741936
41, 31.978947368421057
42, 30.72564102564102
43, 30.911609498680733
44, 31.831151832460733
45, 31.564580559254324
46, 31.5706940874036
47, 31.062663185378593
48, 31.841207349081365
