iteration_count, cost_function
1, 49.37965260545907
2, 47.78282208588958
3, 48.576587795765874
4, 49.68543451652387
5, 49.097744360902254
6, 48.72609819121446
7, 48.24665856622114
8, 48.139130434782594
9, 49.23270440251573
10, 50.44375772558715
11, 48.682957393483704
12, 48.22097378277154
13, 48.13861386138615
14, 49.830049261083744
15, 48.654702970297016
16, 47.64186633039092
17, 50.261576971214026
18, 49.58426966292136
19, 47.772784019975035
20, 47.70428015564202
21, 49.73466833541928
22, 48.85467980295566
23, 47.699248120300744
24, 47.63414634146342
25, 49.38867924528301
26, 49.74409937888199
27, 47.63780487804878
28, 47.79422382671479
29, 47.67344345616264
30, 47.80706179066834
31, 48.7772151898734
32, 46.6860465116279
33, 48.60225846925973
34, 49.408560311284056
35, 47.64931846344484
36, 47.59974905897114
37, 46.908860759493685
38, 46.879898862199745
