iteration_count, cost_function
1, 43.382054992764104
2, 43.76204379562045
3, 43.44199706314243
4, 43.7094890510949
5, 43.652430044182616
6, 44.291851851851845
7, 43.58832335329341
8, 44.321220930232556
9, 44.8243831640058
10, 43.85909090909092
11, 44.31204644412192
12, 43.927325581395344
13, 43.73566433566433
14, 43.253129346314324
15, 43.4882005899705
16, 43.63247863247863
17, 43.99402985074627
18, 46.07185628742515
19, 44.0029542097489
20, 42.60588235294118
21, 43.49544072948328
22, 42.960113960113965
23, 43.25150602409638
24, 42.74927536231883
25, 44.24927113702625
26, 42.69590643274853
27, 42.838323353293404
28, 42.65706051873199
29, 41.82043795620436
30, 43.0527086383602
31, 43.03377386196768
32, 42.5537555228277
33, 42.89595375722543
34, 43.72489082969433
35, 42.42058823529411
36, 42.941690962099116
37, 42.575260804769
38, 42.84094256259207
39, 42.18072289156627
40, 42.89380530973451
41, 42.82500000000001
42, 42.22775263951735
43, 43.012747875354094
44, 42.378539493293594
45, 43.32798833819241
46, 42.51906158357771
47, 42.057636887608076
48, 44.754464285714285
49, 42.73432835820895
