iteration_count, cost_function
1, 35.042659974905895
2, 34.21960297766749
3, 34.58497536945813
4, 33.98273572377157
5, 32.293749999999996
6, 32.5936305732484
7, 31.898089171974526
8, 31.44925742574258
9, 34.35723431498079
10, 32.415189873417724
11, 31.894278606965177
12, 32.10731707317074
13, 32.43964421855147
14, 32.791194968553455
15, 31.8678756476684
16, 32.37150127226463
17, 31.89785624211854
18, 32.291044776119406
19, 30.77763496143959
20, 32.23385012919896
21, 31.994871794871784
22, 32.199999999999996
23, 31.94948186528497
24, 31.692802056555273
25, 30.32107843137255
26, 31.74017743979721
27, 29.922882427307208
28, 32.38517618469015
29, 32.17515527950311
30, 31.99748427672956
31, 31.134085213032584
32, 33.019900497512445
33, 30.09641532756489
34, 29.825864276568502
35, 29.469489414694895
36, 29.733415233415236
37, 29.312262958280655
38, 29.13131313131313
39, 29.679151061173528
40, 28.960408684546614
41, 29.5724907063197
42, 29.427703523693804
43, 29.283229813664605
44, 29.26570048309178
45, 29.14883148831488
46, 29.81006289308176
47, 30.338345864661655
48, 29.101522842639596
49, 29.190416141235804
50, 29.63278271918679
51, 28.87578419071518
52, 28.758793969849243
53, 29.129770992366417
54, 29.320659062103925
55, 29.184956843403207
56, 28.065693430656935
57, 28.61829268292683
58, 27.534076827757126
59, 27.63357843137255
60, 27.259822560202785
