iteration_count, cost_function
1, 46.60288335517693
2, 46.39432989690721
3, 44.54413702239788
4, 44.51790281329924
5, 46.157828282828284
6, 45.13740458015267
7, 48.385333333333335
8, 43.860709592641264
9, 43.5699067909454
10, 44.96915167095116
11, 48.05960264900663
12, 45.730279898218825
13, 44.66796875000001
14, 44.03416557161628
15, 43.48005319148936
16, 45.89171122994652
17, 44.01272264631042
18, 45.582901554404145
19, 49.10471204188481
20, 43.62644415917844
21, 42.96875000000001
22, 44.22816166883965
23, 45.20576671035386
24, 42.896286811779774
25, 44.02448453608246
26, 44.190921228304404
27, 42.92519685039369
28, 44.46925133689839
29, 44.25844155844154
30, 43.34428383705649
31, 46.252263906856406
32, 42.53221649484536
33, 45.176853055916766
34, 42.51111111111111
35, 43.88621997471555
36, 43.577075098814234
37, 45.63443708609272
38, 41.67052767052767
39, 43.12516644474034
40, 42.01806451612903
41, 42.69526248399487
42, 45.42658227848101
43, 43.73199999999999
44, 42.84864864864865
45, 44.46414602346806
46, 44.7807351077313
47, 42.97307692307692
48, 44.64192708333334
49, 42.206410256410265
50, 42.03076923076923
51, 43.578544061302665
52, 44.11850865512651
53, 42.56657963446475
54, 41.80870712401055
55, 42.83673469387754
56, 43.91012658227849
57, 45.26938239159
58, 43.99466666666666
59, 42.09711286089239
60, 43.90521978021978
61, 43.199004975124375
62, 43.695137976346906
63, 42.41794871794871
64, 41.327608982826945
65, 41.63885267275098
66, 41.36231884057971
67, 42.06692406692406
68, 41.66496163682864
69, 42.16251638269986
70, 41.137884872824635
71, 41.81386392811297
72, 41.79661016949153
73, 42.39113428943938
74, 42.231175693527085
75, 41.48500651890483
76, 42.83556149732622
77, 41.7588005215124
78, 41.51131824234353
79, 42.57503152585119
80, 43.639846743295
81, 41.86166007905137
82, 42.75390625
83, 43.552835051546374
84, 43.870026525198945
85, 42.025065963060676
86, 44.428010471204196
87, 44.26390685640363
88, 40.954606141522035
89, 42.60704960835508
90, 41.527885862516214
91, 42.96608040201005
92, 40.38333333333332
93, 42.53645833333334
94, 42.452196382428944
95, 41.55313700384122
96, 44.08678756476682
97, 41.82857142857141
98, 40.82147477360931
99, 40.627525252525245
100, 42.50260416666666
101, 41.439215686274515
102, 40.857894736842105
103, 42.33677419354838
104, 43.2156862745098
105, 41.5421052631579
106, 41.88010540184454
107, 40.84203480589022
108, 43.39303482587065
109, 42.934755332496856
110, 42.92809587217044
111, 42.37837837837839
112, 44.307291666666664
113, 43.06589147286822
114, 41.26546391752577
115, 43.33588761174967
116, 42.1193838254172
117, 43.947232947232955
118, 42.319293478260875
119, 42.06017925736236
120, 42.541131105398456
121, 43.31853785900784
122, 40.519480519480524
123, 42.31345177664974
124, 41.528704939919905
125, 43.075226977950706
126, 41.13725490196078
127, 42.047682119205305
128, 41.445012787723805
129, 39.39670468948035
130, 43.87044025157234
131, 42.74837872892348
132, 42.26030927835051
