iteration_count, cost_function
1, 31.277852348993292
2, 31.710997442455238
3, 31.879265091863516
4, 32.323116219667945
5, 32.12452830188679
6, 32.12239583333333
7, 32.70091027308193
8, 33.015170670037925
9, 30.472868217054263
10, 32.07911802853437
11, 32.33203125
12, 31.754452926208653
13, 33.40765171503957
14, 29.34015345268542
15, 32.09974093264248
16, 31.276539973787685
17, 31.91888466413181
18, 37.0
19, 31.75226977950713
20, 31.238335435056754
21, 31.482097186700766
22, 31.815104166666668
23, 31.757772020725398
24, 33.25443037974683
25, 32.659090909090914
26, 31.242730720606822
27, 30.53589743589744
28, 30.62405063291139
29, 29.804597701149426
30, 31.19922879177378
31, 28.902439024390244
32, 29.415384615384614
33, 29.27554980595084
34, 28.698186528497413
35, 30.258883248730964
36, 28.369934640522867
37, 30.920614596670934
38, 30.888746803069058
39, 28.790155440414516
40, 28.15423514538559
41, 28.573623559539055
42, 29.08754623921085
43, 28.605706874189366
44, 29.124685138539046
45, 28.888888888888882
46, 30.368020304568525
47, 29.10941475826972
48, 25.395437262357415
49, 25.92307692307692
50, 26.218987341772156
