iteration_count, cost_function
1, 31.32534678436318
2, 31.096938775510203
3, 30.030864197530864
4, 31.928121059268598
5, 31.58007566204288
6, 32.77763975155279
7, 30.616384915474644
8, 31.514175257731967
9, 30.537675606641123
10, 31.20375
11, 32.01664532650448
12, 31.621518987341766
13, 31.167076167076168
14, 31.091836734693878
15, 30.56666666666667
16, 31.01001251564455
17, 31.42197253433208
18, 34.080346106304084
19, 30.713548387096772
20, 31.380710659898476
21, 30.958441558441567
22, 29.785806451612906
23, 30.3937106918239
24, 32.20400500625782
25, 33.099363057324844
26, 31.281249999999996
27, 30.745247148288968
28, 31.39130434782609
29, 29.898089171974526
30, 30.652985074626873
31, 30.700514138817482
32, 30.65222772277228
33, 30.850560398505603
34, 30.35985312117503
35, 30.41012658227848
36, 31.498746867167917
37, 30.903990024937656
38, 30.143396226415096
39, 31.253213367609252
40, 31.239506172839505
41, 31.750617283950614
42, 31.274336283185843
43, 29.855377008652653
44, 30.38197969543148
45, 30.56212303980699
46, 31.395755305867663
47, 31.834827144686297
48, 31.817271589486857
49, 30.50062421972534
50, 31.382022471910105
51, 30.657794676806084
52, 31.18020304568528
53, 30.02196382428941
54, 30.58190709046455
55, 30.978960396039593
56, 30.886597938144327
57, 30.361809045226135
58, 30.814094775212638
59, 29.638271604938268
60, 30.928388746803073
61, 29.333739342265527
62, 30.278128950695326
63, 29.290886392009984
64, 30.97532467532468
65, 30.180203045685282
66, 30.91989987484355
67, 29.94080604534005
68, 29.99229781771502
69, 30.743329097839904
70, 30.33969465648855
71, 30.57381258023107
