iteration_count, cost_function
1, 50.59050445103856
2, 51.16642754662841
3, 49.27313432835822
4, 51.52810650887573
5, 51.27678571428571
6, 50.04484304932734
7, 51.378582202111616
8, 51.05278592375367
9, 51.56413994169096
10, 50.08920863309352
11, 50.73722627737226
12, 51.23615160349855
13, 51.06073446327682
14, 49.217455621301774
15, 48.963246554364474
16, 49.63521126760563
17, 51.904069767441854
18, 54.09090909090909
19, 51.763688760806915
20, 50.157099697885194
21, 48.95151515151516
22, 50.107038123167165
23, 51.59878419452887
24, 50.72830725462304
25, 50.89830508474576
26, 51.521604938271594
27, 50.57562408223202
28, 49.74095513748192
29, 50.0962643678161
30, 50.24739195231
31, 52.54294032023291
32, 51.58246656760773
33, 50.02356406480118
34, 51.67846607669616
35, 50.933135215453184
36, 50.4698085419735
37, 50.20088626292466
38, 49.61503067484661
39, 49.781476121562946
40, 50.41317365269462
41, 51.83611532625189
42, 49.78843441466855
43, 50.88392857142858
44, 49.77293233082707
