iteration_count, cost_function
1, 38.82970550576185
2, 39.69403973509934
3, 39.04718217562254
4, 41.14044213263979
5, 42.37252311756936
6, 40.33022636484687
7, 39.90079365079365
8, 39.71111111111112
9, 43.81724581724581
10, 39.47849462365592
11, 39.38656527249683
12, 39.7175866495507
13, 38.25348542458807
14, 40.987212276214834
15, 38.8235294117647
16, 41.299600532623174
17, 38.93307086614173
18, 40.73015873015873
19, 43.21548387096774
20, 40.85427807486631
21, 40.26631853785901
22, 39.24128686327078
23, 40.389896373057
24, 39.39814814814814
25, 42.47780678851175
26, 42.64332892998679
27, 38.6913425345044
28, 39.08985879332477
29, 39.9263959390863
30, 39.29133858267717
31, 38.72135416666667
32, 38.36153846153845
33, 36.734126984126995
34, 37.254752851711025
35, 38.34168865435355
36, 38.35370611183355
37, 37.37234042553192
38, 35.97101449275362
39, 38.04737516005122
40, 37.84553928095871
41, 36.091925465838514
42, 36.002610966057446
43, 37.11267605633804
44, 37.600801068090774
45, 37.83134130146082
46, 38.327698309492845
47, 37.87737041719342
48, 35.152759948652125
49, 38.47814910025707
50, 35.494936708860756
51, 37.21649484536081
52, 36.30748663101604
53, 35.779084967320266
54, 35.44090305444887
55, 37.195026178010465
56, 36.40595399188093
57, 35.42689295039163
58, 33.39484396200813
59, 35.273316062176164
60, 34.89381720430107
61, 36.48793565683646
62, 36.14453125000001
63, 37.72418300653596
64, 35.13492063492063
