iteration_count, cost_function
1, 42.63994743758213
2, 43.03641092327698
3, 40.83619550858652
4, 42.3083109919571
5, 42.916
6, 42.02792553191489
7, 41.45298013245034
8, 41.67441860465115
9, 42.49422336328625
10, 42.28754813863927
11, 42.04161073825503
12, 42.26451612903225
13, 42.069319640564835
14, 42.64285714285715
15, 41.695945945945944
16, 41.67479674796749
17, 44.58555133079848
18, 40.8311170212766
19, 41.409879839786385
20, 42.12617449664429
21, 43.697643979057595
22, 41.934278350515456
23, 40.009162303664915
24, 40.470664928292045
25, 41.18641810918776
26, 40.18741808650065
27, 40.025333333333336
28, 41.77864583333333
29, 39.6839378238342
30, 41.95623342175066
31, 36.90444145356662
32, 39.2055702917772
33, 37.30361757105944
34, 34.734210526315785
35, 37.01928020565552
36, 36.406493506493504
37, 37.797333333333334
38, 35.230769230769226
39, 36.78940731399748
40, 36.95358090185677
41, 38.589189189189185
42, 36.61955085865257
43, 39.31149732620322
44, 36.58072916666667
45, 39.08751608751609
46, 40.36631016042781
47, 39.16099476439789
48, 37.7634691195795
49, 35.83443708609271
