iteration_count, cost_function
1, 36.483544303797466
2, 36.320802005012524
3, 34.315189873417715
4, 35.148648648648646
5, 36.15652173913044
6, 33.90286425902865
7, 33.247560975609744
8, 33.85803237858032
9, 33.624685138539036
10, 33.44862155388471
11, 33.205513784461154
12, 34.016149068322974
13, 33.585768742058455
14, 34.60346964064435
15, 34.58220024721879
16, 33.667924528301896
17, 33.045622688039465
18, 35.8075
19, 40.74775928297056
20, 33.95964691046658
21, 34.313850063532406
22, 33.69344870210136
23, 34.114609571788414
24, 31.456334563345635
25, 30.894218942189426
26, 33.60221674876848
27, 31.85241730279898
28, 31.15355329949239
29, 31.59517766497462
30, 32.34155844155844
31, 31.922126081582203
32, 31.428201811125483
33, 31.673885350318475
34, 30.58921694480103
35, 31.40625
36, 29.912990196078425
37, 29.24844720496894
38, 31.858793324775352
39, 29.804071246819337
40, 28.902469135802466
41, 29.314791403286975
42, 28.564837905236907
43, 28.949302915082377
44, 32.15470297029702
45, 28.26282051282051
46, 28.80569306930693
47, 30.166256157635463
48, 29.18375
49, 28.604797979797976
50, 30.565772669220944
51, 28.64655172413793
52, 31.46843434343435
53, 27.982587064676622
54, 31.478643216080403
55, 28.11264080100125
56, 28.219143576826195
57, 30.598494353826847
58, 27.219211822660103
59, 27.89705882352941
60, 31.379266750948172
61, 27.338327091136087
62, 32.46077210460772
63, 27.410353535353526
64, 27.781209781209782
65, 28.227784730913637
66, 29.70266836086403
67, 28.5545905707196
68, 26.70375
69, 25.693954659949622
70, 25.831021437578812
71, 24.779054916985956
72, 25.80861850443599
73, 25.184405940594058
74, 26.176020408163275
75, 25.348203221809168
76, 25.554735547355474
77, 25.211302211302208
78, 24.246898263027294
79, 26.491206030150757
80, 25.39567430025445
81, 25.460358056265985
82, 24.9746192893401
83, 24.973145780051155
84, 25.848214285714285
85, 25.408977556109726
86, 26.493011435832283
87, 24.737888198757766
88, 23.81122448979592
89, 24.657760814249365
90, 24.917910447761194
91, 25.905055487053026
92, 25.370886075949365
93, 26.44287548138639
94, 27.339331619537276
95, 25.01741293532338
96, 25.136934673366834
97, 26.241509433962268
98, 24.32258064516129
99, 25.633872976338726
100, 26.673776662484318
101, 25.900867410161087
102, 24.20302648171501
103, 25.084065244667496
104, 24.91540404040405
105, 25.435
