iteration_count, cost_function
1, 23.289308176100626
2, 23.457920792079207
3, 23.015444015444018
4, 22.225846925972395
5, 22.48721227621483
6, 22.09937106918239
7, 22.996207332490524
8, 21.957637997432606
9, 22.722860791826303
10, 23.493506493506494
11, 22.775665399239546
12, 22.388818297331643
13, 21.935849056603768
14, 23.10262828535669
15, 23.482535575679172
16, 22.69336670838548
17, 22.988535031847135
18, 22.403486924034873
19, 22.092544987146532
20, 22.65355329949238
21, 22.71073298429319
22, 23.90240811153359
23, 23.231457800511503
24, 21.901155327342746
25, 21.26992287917738
26, 20.741530740276037
27, 21.419676214196755
28, 20.94904458598726
29, 21.954022988505745
30, 21.180451127819552
31, 21.892529488859765
32, 20.996129032258068
33, 19.479843953185963
34, 20.029887920298876
35, 20.64578005115089
36, 19.751870324189525
37, 19.616666666666674
38, 19.765743073047865
