Iteration,Cost
1,3186.7626953125
2,3181.23828125
3,3212.0341796875
4,3278.2158203125
5,3227.767578125
6,3253.7802734375
7,3278.1845703125
8,3230.7421875
9,3324.736328125
10,3223.5078125
11,3264.142578125
12,3284.96484375
13,3173.009765625
14,3217.73046875
15,3224.0693359375
16,3272.3330078125
17,3383.9873046875
18,3200.3037109375
19,3270.919921875
20,3392.888671875
21,3249.06640625
22,3219.9951171875
23,3233.1826171875
24,3191.359375
25,3344.5732421875
26,3284.314453125
27,3261.837890625
28,3162.9931640625
29,3230.9921875
30,3243.5185546875
31,3389.396484375
32,3235.7412109375
33,3233.21484375
34,3213.904296875
35,3280.6962890625
36,3255.64453125
37,3250.5791015625
38,3252.24609375
39,3306.1044921875
40,3165.3916015625
41,3256.1396484375
42,3214.5908203125
43,3322.49609375
44,3205.185546875
45,3250.2216796875
46,3238.748046875
47,3309.4873046875
48,3262.6298828125
49,3256.1591796875
50,3275.041015625
51,3184.7451171875
52,3317.69921875
53,3237.50390625
54,3323.78515625
55,3305.7802734375
56,3315.892578125
57,3306.7744140625
58,3224.0908203125
59,3253.2216796875
60,3256.6640625
61,3247.1103515625
62,3204.9501953125
63,3292.90625
64,3248.072265625
65,3333.490234375
66,3302.7568359375
67,3188.30078125
68,3312.5244140625
69,3270.89453125
70,3227.927734375
71,3266.8642578125
72,3213.2080078125
73,3177.9619140625
74,3289.515625
75,3288.7275390625
76,3284.9912109375
77,3214.6845703125
78,3305.3583984375
79,3302.91796875
80,3221.9873046875
81,3323.38671875
82,3222.50390625
83,3310.2548828125
84,3173.1240234375
85,3170.7919921875
86,3225.3525390625
87,3272.3720703125
88,3254.0888671875
89,3308.6923828125
90,3230.203125
91,3258.4248046875
92,3276.2880859375
93,3260.28125
94,3249.380859375
95,3242.1083984375
96,3181.529296875
97,3263.7705078125
98,3300.4453125
99,3309.4306640625
100,3210.2060546875
101,3279.3623046875
102,3211.009765625
103,3267.798828125
104,3265.876953125
105,3238.6123046875
106,3248.826171875
107,3187.509765625
108,3222.1025390625
109,3244.587890625
110,3357.96484375
111,3203.5341796875
112,3172.5087890625
113,3214.8994140625
114,3228.91015625
115,3313.0068359375
116,3337.4638671875
117,3230.86328125
118,3214.3056640625
119,3200.021484375
120,3220.49609375
121,3227.3818359375
122,3241.416015625
123,3158.5244140625
124,3286.6142578125
125,3257.7529296875
126,3310.638671875
127,3235.6865234375
128,3274.7099609375
129,3281.2529296875
130,3286.5966796875
131,3257.970703125
132,3270.2578125
133,3280.5478515625
134,3297.44921875
135,3260.0087890625
136,3250.5283203125
137,3199.837890625
138,3228.3125
139,3254.9169921875
140,3288.626953125
141,3287.2890625
142,3335.794921875
143,3287.5556640625
144,3251.9697265625
145,3356.763671875
146,3255.052734375
147,3247.3935546875
148,3231.9609375
149,3283.404296875
150,3263.2060546875
151,3241.7958984375
152,3325.51171875
153,3286.6357421875
154,3223.484375
155,3268.3369140625
156,3312.9580078125
157,3205.75
158,3283.708984375
159,3144.4912109375
160,3338.4423828125
161,3205.3583984375
162,3160.0439453125
163,3190.333984375
164,3305.505859375
165,3251.9384765625
166,3194.4208984375
167,3250.7900390625
168,3198.3310546875
169,3189.4384765625
170,3172.5810546875
171,3211.5234375
172,3181.3173828125
173,3258.44140625
174,3267.955078125
175,3218.0400390625
176,3282.9951171875
177,3286.6826171875
178,3246.1826171875
179,3300.2197265625
180,3228.5751953125
181,3301.255859375
182,3248.6142578125
183,3217.6708984375
184,3264.9130859375
185,3244.9453125
186,3259.8779296875
187,3277.15625
188,3274.5654296875
189,3132.5390625
190,3186.7861328125
191,3222.408203125
192,3288.85546875
193,3246.2509765625
194,3266.4638671875
195,3282.1845703125
196,3221.0966796875
197,3267.498046875
198,3289.375
199,3186.296875
200,3252.98828125
201,3230.66796875
202,3267.31640625
203,3297.7734375
204,3316.646484375
205,3262.5810546875
206,3234.4375
207,3229.4443359375
208,3252.2919921875
209,3235.4921875
210,3217.48828125
211,3308.3642578125
212,3258.7548828125
213,3300.8818359375
214,3272.6396484375
215,3254.6416015625
216,3297.1484375
217,3299.541015625
218,3175.0419921875
219,3272.0224609375
220,3268.798828125
221,3348.6923828125
222,3339.4677734375
223,3228.3154296875
224,3278.4404296875
225,3203.2451171875
226,3303.4951171875
227,3226.0546875
228,3198.3525390625
229,3180.44921875
230,3240.5400390625
231,3222.6552734375
232,3219.9599609375
233,3266.21875
234,3210.0380859375
235,3253.21484375
236,3242.7431640625
237,3286.7578125
238,3236.966796875
239,3390.181640625
240,3253.443359375
241,3230.8310546875
242,3344.986328125
243,3279.61328125
244,3243.181640625
245,3326.9169921875
246,3261.001953125
247,3253.4443359375
248,3261.3388671875
249,3206.341796875
250,3205.1572265625
251,3225.755859375
252,3273.248046875
253,3153.544921875
254,3212.283203125
255,3259.4765625
256,3234.603515625
257,3317.205078125
258,3276.6171875
259,3218.53125
