Iteration,Cost
1,3165.72265625
2,3165.72265625
3,3165.72265625
4,3165.72265625
5,3165.72265625
6,3165.72265625
7,3165.72265625
8,3165.72265625
9,3165.72265625
10,3165.72265625
11,3165.72265625
12,3165.72265625
13,3165.72265625
14,3165.72265625
15,3165.72265625
16,3202.314453125
17,3265.349609375
18,3308.732421875
19,3260.6923828125
20,3246.6923828125
21,3255.826171875
22,3287.0009765625
23,3253.044921875
24,3233.45703125
25,3302.001953125
26,3323.3564453125
27,3286.66796875
28,3263.74609375
29,3245.126953125
30,3248.1474609375
31,3280.060546875
32,3310.8798828125
33,3170.4541015625
34,3339.8603515625
35,3321.091796875
36,3310.8232421875
37,3287.1474609375
38,3326.2998046875
39,3292.787109375
40,3181.2216796875
41,3325.431640625
42,3246.1728515625
43,3187.611328125
44,3293.236328125
45,3181.2705078125
46,3267.08203125
47,3258.4638671875
48,3307.228515625
49,3201.6640625
50,3360.5166015625
51,3244.4501953125
52,3237.5849609375
53,3252.537109375
54,3230.1982421875
55,3324.6728515625
56,3255.677734375
57,3247.84765625
58,3200.1865234375
59,3263.8779296875
60,3325.19921875
61,3210.23046875
62,3281.96484375
63,3223.9404296875
64,3252.533203125
65,3197.5361328125
66,3263.5576171875
67,3248.9052734375
68,3304.046875
69,3277.5654296875
70,3222.7060546875
71,3223.1923828125
72,3212.98046875
73,3303.33984375
74,3235.1279296875
75,3243.1005859375
76,3252.3076171875
77,3323.4990234375
78,3259.212890625
79,3217.404296875
80,3310.80078125
81,3179.3759765625
82,3359.98828125
83,3243.7177734375
84,3212.7060546875
85,3314.3017578125
86,3180.5478515625
87,3210.7451171875
88,3264.6435546875
89,3210.0224609375
90,3254.8349609375
91,3161.5595703125
92,3275.1337890625
93,3233.12890625
94,3183.115234375
95,3278.173828125
96,3225.564453125
97,3259.3427734375
98,3232.28515625
99,3226.654296875
100,3334.1435546875
101,3212.1630859375
102,3233.0009765625
103,3284.9970703125
104,3261.8125
105,3241.7060546875
106,3243.4892578125
107,3241.0263671875
108,3218.537109375
109,3285.0244140625
110,3292.5166015625
111,3209.6103515625
112,3194.4921875
113,3293.0498046875
114,3288.3095703125
115,3226.0712890625
116,3203.119140625
117,3306.916015625
118,3210.7138671875
119,3296.294921875
120,3182.0166015625
121,3147.314453125
122,3302.7548828125
123,3279.9189453125
124,3232.25390625
125,3210.189453125
126,3360.8720703125
127,3302.2578125
128,3279.8193359375
129,3246.455078125
130,3190.11328125
131,3251.46875
132,3283.7197265625
133,3227.146484375
134,3240.15625
135,3277.2158203125
136,3237.48828125
137,3216.0166015625
138,3271.2119140625
139,3206.1923828125
140,3193.2919921875
141,3227.0322265625
142,3303.8720703125
143,3197.697265625
144,3366.9384765625
145,3317.6982421875
146,3245.90625
147,3290.509765625
148,3276.408203125
149,3244.201171875
150,3264.0966796875
151,3236.33203125
152,3217.7265625
153,3296.873046875
154,3215.603515625
155,3238.046875
156,3265.2080078125
157,3294.33203125
158,3323.3984375
159,3279.5556640625
160,3270.974609375
161,3248.0986328125
162,3292.1533203125
163,3302.630859375
164,3302.6376953125
165,3280.7080078125
166,3214.7861328125
167,3226.7763671875
168,3241.8544921875
169,3282.341796875
170,3283.779296875
171,3267.5908203125
172,3277.1552734375
173,3213.693359375
174,3313.640625
175,3285.1240234375
176,3262.4501953125
177,3297.759765625
178,3241.638671875
179,3254.353515625
180,3238.728515625
181,3309.607421875
182,3299.564453125
183,3307.5458984375
184,3266.3759765625
185,3231.0595703125
186,3329.669921875
187,3274.548828125
188,3233.912109375
189,3255.310546875
190,3243.8671875
191,3277.4326171875
192,3251.5341796875
193,3272.7958984375
194,3217.849609375
195,3321.125
196,3287.3994140625
197,3261.4619140625
198,3208.123046875
199,3328.1083984375
200,3205.6796875
201,3283.28515625
202,3245.525390625
203,3283.3876953125
204,3335.521484375
205,3269.8115234375
206,3229.830078125
207,3240.5556640625
208,3347.416015625
209,3272.0810546875
210,3291.021484375
211,3302.095703125
212,3306.2314453125
213,3283.5439453125
214,3299.341796875
215,3278.8974609375
216,3307.650390625
217,3233.625
218,3307.890625
219,3297.748046875
220,3311.5068359375
221,3332.8310546875
222,3233.763671875
223,3383.06640625
224,3358.1279296875
225,3318.6416015625
