Iteration,Cost
1,25.0849609375
2,23.52734375
3,22.7109375
4,24.60546875
5,22.6865234375
6,22.6162109375
7,22.388671875
8,22.09375
9,21.767578125
10,21.4208984375
11,20.4404296875
12,20.123046875
13,20.0009765625
14,24.314453125
15,19.78515625
16,20.2900390625
17,19.6142578125
18,23.7353515625
19,19.5068359375
20,22.75390625
21,23.5361328125
22,20.802734375
23,21.58984375
24,23.2734375
25,18.0908203125
26,19.21875
27,20.6171875
28,19.09765625
29,20.6455078125
30,17.982421875
31,19.875
32,18.349609375
33,22.0146484375
34,20.37890625
35,17.4619140625
36,17.244140625
37,17.4091796875
38,17.2236328125
39,17.4462890625
40,18.193359375
41,17.751953125
42,17.5009765625
43,17.6083984375
44,17.611328125
45,18.2705078125
46,17.3076171875
47,17.4951171875
48,17.2373046875
49,17.4365234375
50,17.65625
51,17.3779296875
52,17.408203125
53,16.9345703125
54,17.1357421875
55,17.1953125
56,16.9189453125
57,17.0888671875
58,17.3056640625
59,17.4765625
60,17.4345703125
61,17.0625
62,17.3095703125
63,17.05078125
64,16.95703125
65,17.021484375
66,17.3984375
67,17.28515625
68,17.2236328125
69,17.388671875
70,17.2138671875
71,17.216796875
72,17.4052734375
73,17.33203125
74,17.244140625
75,17.0654296875
76,17.0537109375
77,17.1689453125
78,16.966796875
79,17.1025390625
80,17.0595703125
81,17.0869140625
82,17.3662109375
83,17.208984375
84,17.2802734375
85,17.154296875
86,17.3173828125
87,17.2138671875
88,17.275390625
89,16.91796875
90,17.091796875
91,17.26171875
92,17.162109375
93,17.0341796875
94,17.080078125
95,17.302734375
96,17.291015625
97,17.2177734375
98,17.0234375
99,17.125
100,17.40234375
101,17.009765625
102,17.033203125
103,17.26953125
104,17.310546875
105,17.1298828125
106,17.34375
107,16.9931640625
108,17.0732421875
109,17.37890625
110,17.1708984375
111,17.3232421875
112,17.1318359375
113,17.3349609375
114,17.2529296875
115,17.4033203125
116,17.0791015625
117,16.7373046875
118,17.3837890625
119,16.7685546875
120,17.083984375
121,16.8701171875
122,17.1025390625
123,17.15625
124,17.3408203125
125,17.255859375
126,17.2041015625
127,17.5
128,17.08203125
129,16.9150390625
130,17.0029296875
131,17.017578125
132,17.1123046875
133,17.4833984375
134,17.130859375
135,17.4189453125
136,17.3095703125
137,17.4169921875
138,17.09765625
139,17.1337890625
140,17.158203125
141,17.083984375
142,17.4365234375
143,17.119140625
144,17.16015625
145,17.1904296875
146,17.4384765625
147,17.3720703125
148,17.15625
149,17.2587890625
150,17.2158203125
151,17.4287109375
152,16.974609375
153,17.314453125
154,17.42578125
155,17.3671875
156,17.220703125
157,17.37109375
158,16.9033203125
159,17.255859375
160,17.173828125
161,17.2109375
162,17.16015625
163,17.302734375
164,17.2333984375
165,17.1142578125
166,17.33984375
167,17.3984375
168,17.3076171875
169,17.0537109375
170,17.3134765625
171,17.294921875
172,16.9140625
173,17.060546875
174,17.0830078125
175,17.14453125
176,17.171875
177,17.5
178,17.12109375
179,17.1171875
180,17.2763671875
181,17.41015625
182,17.03125
183,17.24609375
184,17.2294921875
185,17.232421875
186,16.943359375
187,17.201171875
188,16.9658203125
189,17.2587890625
190,17.134765625
191,17.0791015625
192,17.439453125
193,17.203125
194,17.263671875
195,17.173828125
196,17.3740234375
197,17.216796875
198,17.1845703125
199,17.1494140625
200,17.3955078125
201,17.357421875
202,16.9443359375
203,17.1962890625
204,17.3134765625
205,17.2822265625
206,17.263671875
207,17.341796875
208,17.046875
209,17.1025390625
210,17.2841796875
211,17.322265625
212,17.349609375
213,17.423828125
214,17.5537109375
215,17.205078125
216,17.076171875
217,17.162109375
218,17.2783203125
219,17.109375
220,17.2783203125
221,17.2255859375
222,17.2333984375
223,17.0732421875
224,17.173828125
225,17.2080078125
226,17.1923828125
227,17.3505859375
228,17.28125
229,17.21484375
230,17.138671875
231,17.25390625
232,17.1533203125
233,17.095703125
234,17.0576171875
235,17.298828125
236,17.1806640625
237,17.2529296875
238,17.322265625
239,17.2978515625
240,16.9580078125
241,17.296875
242,17.3564453125
243,17.478515625
244,16.947265625
245,16.9990234375
246,17.23828125
247,16.990234375
248,17.3642578125
249,17.4345703125
250,17.3359375
251,17.1796875
252,17.2431640625
253,17.185546875
254,17.0732421875
255,17.1416015625
256,17.076171875
257,17.3408203125
258,17.35546875
259,17.0595703125
260,17.193359375
261,17.158203125
262,17.05078125
263,17.2666015625
264,17.3505859375
265,17.134765625
266,17.435546875
267,17.2744140625
268,16.8232421875
269,17.4619140625
270,17.373046875
271,17.306640625
272,17.0380859375
273,17.125
274,17.3466796875
275,17.1162109375
276,17.171875
277,17.1337890625
278,16.927734375
279,17.236328125
280,17.3076171875
281,17.07421875
282,17.0458984375
283,16.91796875
284,17.181640625
285,17.2802734375
286,17.4296875
287,17.2724609375
288,17.318359375
289,17.240234375
290,16.8984375
291,17.4013671875
292,17.0380859375
293,17.1044921875
294,17.3515625
295,17.345703125
296,17.310546875
297,17.4873046875
298,17.291015625
299,16.9775390625
300,17.30078125
301,17.173828125
