Iteration,Cost
1,27.19140625
2,27.5908203125
3,25.6220703125
4,27.70703125
5,24.2109375
6,24.060546875
7,23.5888671875
8,25.7587890625
9,23.4208984375
10,24.798828125
11,24.0009765625
12,23.3505859375
13,25.640625
14,23.7314453125
15,24.525390625
16,26.1162109375
17,23.26953125
18,25.4423828125
19,24.08984375
20,24.322265625
21,25.431640625
22,23.609375
23,23.673828125
24,24.12890625
25,23.3251953125
26,22.5380859375
27,23.2197265625
28,23.525390625
29,23.1279296875
30,25.2548828125
31,22.7880859375
32,22.3173828125
33,22.40625
34,22.1474609375
35,22.046875
36,21.7509765625
37,22.173828125
38,21.84765625
39,21.9658203125
40,22.0732421875
41,21.8681640625
42,21.630859375
43,22.591796875
44,21.7421875
45,21.8154296875
46,21.869140625
47,21.9873046875
48,21.9423828125
49,21.3916015625
50,22.087890625
51,21.556640625
52,21.59765625
53,21.3818359375
54,21.4326171875
55,21.5048828125
56,21.3896484375
57,21.3681640625
58,21.49609375
59,21.3525390625
60,21.447265625
61,21.5771484375
62,21.158203125
63,21.1416015625
64,21.0380859375
65,21.00390625
66,20.9951171875
67,20.970703125
68,21.0
69,20.8876953125
70,20.83203125
71,21.1865234375
72,20.9169921875
73,21.0048828125
74,20.8681640625
75,21.1884765625
76,20.8291015625
77,21.0341796875
78,21.1015625
79,21.017578125
80,21.0615234375
81,20.880859375
82,21.0302734375
83,21.0751953125
84,20.939453125
85,21.0087890625
86,21.0458984375
87,21.03515625
88,20.8984375
89,20.9765625
90,20.9609375
91,20.9052734375
92,20.94140625
93,20.9248046875
94,21.099609375
95,20.8759765625
96,21.0126953125
97,20.9892578125
98,20.9443359375
99,20.8701171875
100,20.9423828125
101,20.9736328125
102,21.041015625
103,20.9462890625
104,21.0380859375
105,20.9423828125
106,20.8740234375
107,21.0302734375
108,21.0498046875
109,21.0078125
110,21.06640625
111,20.9345703125
112,21.021484375
113,20.970703125
114,20.9384765625
115,21.0009765625
116,21.0322265625
117,20.861328125
118,20.8310546875
119,20.869140625
120,20.8779296875
121,20.9892578125
122,20.9853515625
123,21.0361328125
124,20.935546875
125,20.9833984375
126,20.984375
127,20.8486328125
128,20.947265625
129,20.9609375
130,20.912109375
131,20.904296875
132,21.154296875
133,21.041015625
134,20.939453125
135,20.9462890625
136,20.8828125
137,20.904296875
138,20.9677734375
139,21.0234375
140,21.0947265625
141,21.013671875
142,21.0205078125
143,20.92578125
144,21.1171875
145,20.947265625
146,20.9580078125
147,20.830078125
148,20.9580078125
149,20.9384765625
150,20.916015625
151,20.9140625
152,20.951171875
153,21.0048828125
154,21.0380859375
155,20.9208984375
156,20.9150390625
157,20.9462890625
158,21.0009765625
159,21.1337890625
160,21.056640625
161,21.2119140625
162,21.08203125
163,20.98828125
164,20.8505859375
165,21.119140625
166,20.96484375
167,21.0224609375
168,20.9560546875
169,21.109375
170,20.9404296875
171,20.998046875
172,20.798828125
173,20.9658203125
174,20.951171875
175,20.919921875
176,21.04296875
177,20.8310546875
178,20.9423828125
179,20.939453125
180,21.044921875
181,20.9677734375
182,20.84375
183,20.916015625
184,21.0185546875
185,20.9052734375
186,20.923828125
187,21.0166015625
188,20.880859375
189,21.1328125
190,20.923828125
191,20.994140625
192,20.9306640625
193,21.0517578125
194,20.951171875
195,21.0048828125
196,20.9453125
197,20.9326171875
198,20.91796875
199,20.99609375
200,20.8583984375
201,20.9580078125
202,20.9921875
203,20.9658203125
204,20.86328125
205,20.83984375
206,21.0595703125
207,20.9697265625
208,20.880859375
209,20.8974609375
210,21.0791015625
211,21.103515625
212,20.9697265625
213,20.9443359375
214,21.15625
215,20.986328125
216,21.001953125
217,20.9677734375
218,21.0068359375
219,21.0537109375
220,20.7958984375
221,20.912109375
222,21.0556640625
223,20.9580078125
224,21.0205078125
225,20.8701171875
226,21.01953125
227,20.9814453125
228,21.03125
229,20.875
230,20.9287109375
231,20.951171875
232,20.91796875
233,20.767578125
234,20.9814453125
235,21.046875
236,20.896484375
237,21.0361328125
238,21.0927734375
239,20.87109375
240,20.9638671875
241,20.95703125
242,21.1123046875
243,20.9580078125
244,20.8017578125
245,20.990234375
246,20.86328125
247,20.89453125
248,20.966796875
249,21.08203125
250,21.0576171875
251,21.0068359375
252,20.841796875
253,20.9404296875
254,20.9208984375
255,21.10546875
256,20.8896484375
257,21.02734375
258,20.904296875
259,20.8798828125
260,21.0458984375
261,21.005859375
262,21.0068359375
263,20.83984375
264,21.140625
265,20.9501953125
266,20.966796875
267,21.01171875
268,21.056640625
269,20.8837890625
270,20.9521484375
271,21.0029296875
272,21.0166015625
273,20.9375
274,21.0234375
275,20.9736328125
276,20.994140625
277,21.00390625
278,21.01171875
279,20.865234375
280,20.87109375
281,20.8056640625
282,21.091796875
283,20.912109375
284,20.9423828125
285,20.96484375
286,20.9287109375
287,20.896484375
288,21.05859375
289,20.841796875
290,20.8857421875
291,21.076171875
292,21.01171875
293,21.03125
294,20.8798828125
295,20.8916015625
296,20.923828125
297,20.943359375
298,21.091796875
299,20.9189453125
300,21.072265625
301,20.9638671875
