Iteration,Cost
1,3281.7431640625
2,3281.7431640625
3,3281.7431640625
4,3281.7431640625
5,3281.7431640625
6,3281.7431640625
7,3281.7431640625
8,3281.7431640625
9,3281.7431640625
10,3281.7431640625
11,3281.7431640625
12,3281.7431640625
13,3281.7431640625
14,3281.7431640625
15,3281.7431640625
16,3314.953125
17,3182.296875
18,3300.6279296875
19,3276.046875
20,3252.28515625
21,3266.00390625
22,3210.3095703125
23,3277.74609375
24,3288.8681640625
25,3180.3095703125
26,3283.6025390625
27,3268.099609375
28,3228.71484375
29,3202.7119140625
30,3237.3505859375
31,3308.84765625
32,3233.5634765625
33,3301.7509765625
34,3265.466796875
35,3274.7568359375
36,3264.958984375
37,3254.4443359375
38,3229.6748046875
39,3180.0458984375
40,3169.48828125
41,3241.36328125
42,3198.7568359375
43,3279.39453125
44,3198.0205078125
45,3273.4072265625
46,3231.240234375
47,3214.6044921875
48,3225.283203125
49,3274.6845703125
50,3210.1513671875
51,3331.4501953125
52,3262.810546875
53,3259.6650390625
54,3310.5029296875
55,3306.1787109375
56,3255.5556640625
57,3291.16796875
58,3279.6591796875
59,3317.9345703125
60,3211.4853515625
61,3211.8486328125
62,3224.4931640625
63,3275.990234375
64,3214.099609375
65,3298.703125
66,3357.5615234375
67,3357.0693359375
68,3303.236328125
69,3189.884765625
70,3256.0732421875
71,3276.234375
72,3287.13671875
73,3208.5712890625
74,3314.6025390625
75,3268.21875
76,3246.958984375
77,3276.2216796875
78,3258.6884765625
79,3269.998046875
80,3295.158203125
81,3292.966796875
82,3249.8642578125
83,3315.390625
84,3269.2783203125
85,3227.7314453125
86,3304.5400390625
87,3202.142578125
88,3277.615234375
89,3257.4228515625
90,3204.935546875
91,3318.52734375
92,3323.96875
93,3237.2685546875
94,3181.8857421875
95,3244.537109375
96,3271.8310546875
97,3359.6123046875
98,3259.4033203125
99,3264.267578125
100,3296.359375
101,3292.587890625
102,3282.9482421875
103,3196.2705078125
104,3257.03515625
105,3271.423828125
106,3308.0283203125
107,3277.2392578125
108,3332.4638671875
109,3196.7734375
110,3306.052734375
111,3245.474609375
112,3253.5439453125
113,3302.501953125
114,3234.166015625
115,3254.5498046875
116,3167.7255859375
117,3277.6162109375
118,3215.513671875
119,3285.1220703125
120,3341.375
121,3284.669921875
122,3354.0712890625
123,3281.970703125
124,3191.357421875
125,3284.9619140625
126,3279.7763671875
127,3222.8388671875
128,3283.5576171875
129,3244.865234375
130,3290.7138671875
131,3257.2607421875
132,3224.3115234375
133,3262.6083984375
134,3214.4208984375
135,3242.94921875
136,3186.6181640625
137,3185.49609375
138,3306.8994140625
139,3261.19140625
140,3214.216796875
141,3254.75390625
142,3273.7265625
143,3212.82421875
144,3210.3310546875
145,3248.181640625
146,3249.1083984375
147,3209.0244140625
148,3275.46484375
149,3310.3349609375
150,3201.921875
151,3243.06640625
152,3320.9560546875
153,3255.689453125
154,3269.248046875
155,3295.2431640625
156,3199.3251953125
157,3266.5302734375
158,3274.1845703125
159,3212.0869140625
160,3190.517578125
161,3261.25
162,3254.54296875
163,3291.8701171875
164,3224.6328125
165,3314.607421875
166,3293.4111328125
167,3202.83984375
168,3237.0830078125
169,3198.259765625
170,3324.841796875
171,3166.7978515625
172,3217.5146484375
173,3247.201171875
174,3273.732421875
175,3167.58984375
176,3243.7705078125
177,3327.4326171875
178,3281.626953125
179,3224.3310546875
180,3269.99609375
181,3212.1806640625
182,3357.787109375
183,3310.1572265625
184,3191.498046875
185,3184.505859375
186,3257.380859375
187,3297.2099609375
188,3158.0712890625
189,3259.921875
190,3213.6162109375
191,3251.87890625
192,3236.7138671875
193,3228.8837890625
194,3236.3896484375
195,3267.8974609375
196,3190.7109375
197,3258.4462890625
198,3293.8359375
199,3263.255859375
200,3270.927734375
201,3232.8369140625
202,3163.2080078125
203,3276.1005859375
204,3211.580078125
205,3242.5888671875
206,3282.552734375
207,3264.23046875
208,3263.8720703125
209,3286.943359375
210,3255.447265625
211,3339.7177734375
212,3272.8779296875
213,3219.48046875
214,3252.3310546875
215,3228.8935546875
216,3236.8818359375
217,3249.0380859375
218,3317.9853515625
219,3305.943359375
220,3189.416015625
221,3254.322265625
222,3251.03125
223,3282.27734375
224,3256.1708984375
225,3244.134765625
226,3197.03515625
227,3260.7265625
228,3274.431640625
229,3267.978515625
230,3287.3525390625
231,3259.3818359375
232,3297.1279296875
233,3230.6376953125
234,3239.7900390625
235,3342.2275390625
236,3259.568359375
237,3270.1259765625
238,3162.091796875
239,3240.1025390625
240,3236.380859375
241,3254.2734375
242,3311.3720703125
243,3171.517578125
244,3189.62890625
245,3148.9189453125
246,3120.7412109375
247,3248.345703125
248,3208.474609375
249,3285.4404296875
250,3219.1103515625
251,3241.044921875
252,3262.921875
253,3325.28125
254,3149.35546875
255,3278.0166015625
256,3134.912109375
257,3163.3193359375
258,3280.857421875
259,3174.5244140625
260,3259.470703125
261,3206.55078125
262,3249.9111328125
263,3125.0888671875
264,3319.765625
265,3190.33203125
266,3279.724609375
267,3197.583984375
268,3268.828125
269,3141.8759765625
270,3214.5966796875
271,3223.85546875
272,3248.91015625
273,3353.189453125
274,3218.86328125
275,3225.7333984375
276,3235.279296875
277,3254.958984375
278,3166.791015625
279,3208.7763671875
280,3243.494140625
281,3284.54296875
282,3281.66015625
283,3374.2099609375
284,3160.7294921875
285,3189.9150390625
286,3196.2138671875
287,3256.2412109375
288,3269.5234375
289,3223.8349609375
290,3216.26171875
291,3210.4619140625
292,3240.056640625
293,3237.7919921875
294,3189.3046875
295,3186.900390625
296,3238.6875
297,3180.0556640625
298,3293.2216796875
299,3262.900390625
300,3226.8046875
301,3120.7412109375
