Iteration,Cost
1,26.0908203125
2,22.501953125
3,22.6533203125
4,24.9892578125
5,25.19921875
6,22.3232421875
7,21.6552734375
8,20.9580078125
9,21.9267578125
10,22.5078125
11,21.0595703125
12,20.5986328125
13,24.2236328125
14,22.740234375
15,21.5634765625
16,23.58984375
17,20.8056640625
18,19.2705078125
19,19.291015625
20,22.01953125
21,19.2900390625
22,19.8134765625
23,19.0087890625
24,19.2841796875
25,19.6328125
26,17.8798828125
27,18.1875
28,18.3076171875
29,18.4677734375
30,18.2900390625
31,17.3486328125
32,17.0849609375
33,17.216796875
34,17.2119140625
35,17.267578125
36,16.919921875
37,17.263671875
38,17.8017578125
39,17.068359375
40,17.8251953125
41,16.607421875
42,16.3232421875
43,16.884765625
44,16.3466796875
45,16.478515625
46,16.7890625
47,16.330078125
48,16.521484375
49,16.4052734375
50,16.45703125
51,16.5478515625
52,16.2822265625
53,16.251953125
54,16.3798828125
55,16.4296875
56,16.4130859375
57,16.4013671875
58,16.2470703125
59,16.2685546875
60,16.267578125
61,16.3427734375
62,16.224609375
63,16.3447265625
64,16.2431640625
65,16.228515625
66,16.2451171875
67,16.193359375
68,16.2001953125
69,16.205078125
70,16.1494140625
71,16.14453125
72,16.169921875
73,16.1630859375
74,16.201171875
75,16.19140625
76,16.1796875
77,16.1435546875
78,16.173828125
79,16.162109375
80,16.126953125
81,16.2216796875
82,16.1689453125
83,16.18359375
84,16.162109375
85,16.166015625
86,16.1982421875
87,16.2021484375
88,16.193359375
89,16.1357421875
90,16.2294921875
91,16.1552734375
92,16.193359375
93,16.171875
94,16.1806640625
95,16.197265625
96,16.1708984375
97,16.1884765625
98,16.142578125
99,16.1884765625
100,16.1005859375
101,16.1943359375
102,16.150390625
103,16.134765625
104,16.2841796875
105,16.248046875
106,16.19921875
107,16.236328125
108,16.1748046875
109,16.24609375
110,16.1962890625
111,16.1611328125
112,16.234375
113,16.10546875
114,16.2236328125
115,16.2197265625
116,16.1787109375
117,16.1220703125
118,16.181640625
119,16.1484375
120,16.169921875
121,16.142578125
122,16.142578125
123,16.2080078125
124,16.1640625
125,16.2548828125
126,16.2109375
127,16.169921875
128,16.1787109375
129,16.1845703125
130,16.1748046875
131,16.1923828125
132,16.189453125
133,16.1826171875
134,16.23046875
135,16.18359375
136,16.1796875
137,16.1064453125
138,16.1220703125
139,16.2080078125
140,16.2041015625
141,16.2080078125
142,16.1767578125
143,16.1416015625
144,16.228515625
145,16.2021484375
146,16.1396484375
147,16.1953125
148,16.16015625
149,16.0986328125
150,16.123046875
151,16.20703125
152,16.1982421875
153,16.2255859375
154,16.1591796875
155,16.1796875
156,16.2236328125
157,16.1728515625
158,16.2041015625
159,16.1474609375
160,16.1396484375
161,16.2119140625
162,16.16796875
163,16.1533203125
164,16.2138671875
165,16.1728515625
166,16.2158203125
167,16.1533203125
168,16.1787109375
169,16.1767578125
170,16.15234375
171,16.1708984375
172,16.1455078125
173,16.1552734375
174,16.1796875
175,16.1455078125
176,16.23046875
177,16.1572265625
178,16.2294921875
179,16.224609375
180,16.2041015625
181,16.2041015625
182,16.16015625
183,16.2158203125
184,16.1513671875
185,16.1591796875
186,16.115234375
187,16.21875
188,16.1728515625
189,16.1875
190,16.158203125
191,16.12890625
192,16.1953125
193,16.2236328125
194,16.2255859375
195,16.20703125
196,16.18359375
197,16.171875
198,16.1650390625
199,16.1728515625
200,16.1953125
201,16.1884765625
202,16.2021484375
203,16.24609375
204,16.1884765625
205,16.1875
206,16.2587890625
207,16.26171875
208,16.23828125
209,16.1943359375
210,16.1923828125
211,16.142578125
212,16.1552734375
213,16.1953125
214,16.2041015625
215,16.205078125
216,16.1875
217,16.1787109375
218,16.1220703125
219,16.1572265625
220,16.189453125
221,16.19140625
222,16.197265625
223,16.2119140625
224,16.232421875
225,16.1640625
226,16.2275390625
227,16.169921875
228,16.23828125
229,16.1826171875
230,16.205078125
231,16.181640625
232,16.1357421875
233,16.1708984375
234,16.1435546875
235,16.1904296875
236,16.1689453125
237,16.1708984375
238,16.23046875
239,16.10546875
240,16.2705078125
241,16.1455078125
242,16.162109375
243,16.1396484375
244,16.2197265625
245,16.1689453125
246,16.1796875
247,16.177734375
248,16.171875
249,16.1328125
250,16.1865234375
251,16.166015625
252,16.1865234375
253,16.1767578125
254,16.166015625
255,16.19140625
256,16.177734375
257,16.263671875
258,16.1845703125
259,16.173828125
260,16.2177734375
261,16.216796875
262,16.1591796875
263,16.1748046875
264,16.21875
265,16.146484375
266,16.2314453125
267,16.185546875
268,16.2001953125
269,16.22265625
270,16.2373046875
271,16.158203125
272,16.2060546875
273,16.1533203125
274,16.21875
275,16.2001953125
276,16.181640625
277,16.2109375
278,16.181640625
279,16.1728515625
280,16.21875
281,16.140625
282,16.1826171875
283,16.2412109375
284,16.1494140625
285,16.1728515625
286,16.154296875
287,16.140625
288,16.1220703125
289,16.1884765625
290,16.1904296875
291,16.1279296875
292,16.240234375
293,16.166015625
294,16.2412109375
295,16.150390625
296,16.185546875
297,16.0859375
298,16.130859375
299,16.1357421875
300,16.2626953125
301,16.2412109375
