Iteration,Cost
1,33.6552734375
2,31.478515625
3,31.423828125
4,34.599609375
5,24.345703125
6,24.6806640625
7,21.9736328125
8,23.9755859375
9,25.9169921875
10,21.7724609375
11,23.49609375
12,21.0849609375
13,30.341796875
14,28.6142578125
15,23.1767578125
16,20.81640625
17,21.353515625
18,24.9033203125
19,28.451171875
20,18.1455078125
21,19.2578125
22,21.2705078125
23,23.400390625
24,22.8671875
25,22.728515625
26,21.4619140625
27,20.8935546875
28,21.232421875
29,20.162109375
30,18.5576171875
31,19.826171875
32,18.4375
33,17.5107421875
34,15.8935546875
35,16.6943359375
36,13.1533203125
37,13.0400390625
38,12.95703125
39,13.796875
40,13.669921875
41,15.7158203125
42,12.8564453125
43,12.740234375
44,13.087890625
45,12.5673828125
46,13.041015625
47,12.2919921875
48,12.24609375
49,12.6474609375
50,12.578125
51,12.353515625
52,12.7734375
53,12.8916015625
54,12.6142578125
55,12.3212890625
56,12.28125
57,12.4443359375
58,12.619140625
59,12.1533203125
60,12.14453125
61,12.2236328125
62,12.2255859375
63,12.1494140625
64,12.16796875
65,12.0751953125
66,12.083984375
67,12.14453125
68,12.0087890625
69,12.0244140625
70,12.0419921875
71,12.0400390625
72,12.1005859375
73,12.0087890625
74,12.017578125
75,12.1416015625
76,12.037109375
77,12.017578125
78,12.037109375
79,12.0732421875
80,12.03515625
81,12.017578125
82,12.0283203125
83,12.017578125
84,12.0
85,12.033203125
86,12.03125
87,12.017578125
88,12.0087890625
89,12.0458984375
90,12.03125
91,12.01953125
92,12.0927734375
93,12.0
94,12.0361328125
95,12.05859375
96,12.0283203125
97,12.0224609375
98,12.0263671875
99,12.0283203125
100,12.0908203125
101,12.02734375
102,12.0087890625
103,12.0537109375
104,12.0400390625
105,12.017578125
106,12.0
107,12.0283203125
108,12.017578125
109,12.03125
110,12.0
111,12.052734375
112,12.068359375
113,12.03515625
114,12.0283203125
115,12.0087890625
116,12.037109375
117,12.03125
118,12.0224609375
119,12.03125
120,12.0400390625
121,12.017578125
122,12.0
123,12.0087890625
124,12.01953125
125,12.056640625
126,12.0087890625
127,12.0439453125
128,12.0
129,12.01953125
130,12.0087890625
131,12.017578125
132,12.048828125
133,12.0087890625
134,12.03515625
135,12.017578125
136,12.0087890625
137,12.03515625
138,12.0087890625
139,12.0087890625
140,12.037109375
141,12.017578125
142,12.05859375
143,12.0263671875
144,12.0439453125
145,12.033203125
146,12.037109375
147,12.0283203125
148,12.0439453125
149,12.052734375
150,12.0390625
151,12.0400390625
152,12.017578125
153,12.0
154,12.0263671875
155,12.0263671875
156,12.017578125
157,12.0634765625
158,12.0263671875
159,12.03515625
160,12.013671875
161,12.0439453125
162,12.0478515625
163,12.03515625
164,12.0087890625
165,12.0087890625
166,12.0
167,12.017578125
168,12.0
169,12.017578125
170,12.03515625
171,12.052734375
172,12.0283203125
173,12.0
174,12.03515625
175,12.0263671875
176,12.0
177,12.0283203125
178,12.017578125
179,12.0654296875
180,12.0224609375
181,12.048828125
182,12.0087890625
183,12.0087890625
184,12.0263671875
185,12.037109375
186,12.03515625
187,12.0224609375
188,12.0458984375
189,12.017578125
190,12.0634765625
191,12.048828125
192,12.03515625
193,12.033203125
194,12.0400390625
195,12.056640625
196,12.017578125
197,12.0458984375
198,12.0
199,12.017578125
200,12.0263671875
201,12.0087890625
202,12.107421875
203,12.0419921875
204,12.0263671875
205,12.068359375
206,12.0283203125
207,12.0
208,12.0263671875
209,12.0400390625
210,12.0224609375
211,12.056640625
212,12.0263671875
213,12.0263671875
214,12.0087890625
215,12.02734375
216,12.0400390625
217,12.0283203125
218,12.0087890625
219,12.0439453125
220,12.03515625
221,12.0087890625
222,12.0361328125
223,12.0
224,12.0224609375
225,12.037109375
226,12.037109375
227,12.017578125
228,12.0224609375
229,12.0
230,12.0263671875
231,12.044921875
232,12.0283203125
233,12.017578125
234,12.0
235,12.05078125
236,12.0576171875
237,12.0
238,12.0087890625
239,12.017578125
240,12.0224609375
241,12.0263671875
242,12.017578125
243,12.017578125
244,12.0263671875
245,12.0087890625
246,12.017578125
247,12.03125
248,12.0556640625
249,12.0263671875
250,12.0478515625
251,12.0458984375
252,12.0087890625
253,12.0703125
254,12.0458984375
255,12.0
256,12.017578125
257,12.0263671875
258,12.0224609375
259,12.078125
260,12.0087890625
261,12.0419921875
262,12.017578125
263,12.0087890625
264,12.017578125
265,12.0
266,12.0458984375
267,12.0263671875
268,12.0458984375
269,12.017578125
270,12.0224609375
271,12.017578125
272,12.05078125
273,12.0
274,12.017578125
275,12.0087890625
276,12.017578125
277,12.0634765625
278,12.0
279,12.03515625
280,12.017578125
281,12.01953125
282,12.0224609375
283,12.0263671875
284,12.048828125
285,12.0478515625
286,12.0087890625
287,12.02734375
288,12.03515625
289,12.0439453125
290,12.03515625
291,12.0087890625
292,12.0087890625
293,12.017578125
294,12.0595703125
295,12.0400390625
296,12.03125
297,12.0419921875
298,12.017578125
299,12.0
300,12.05078125
301,12.0439453125
