Iteration,Cost
1,3223.4716796875
2,3212.4658203125
3,3264.669921875
4,3218.4853515625
5,3284.978515625
6,3325.3408203125
7,3295.361328125
8,3228.9287109375
9,3254.0361328125
10,3199.4609375
11,3257.537109375
12,3171.1064453125
13,3232.181640625
14,3198.1181640625
15,3290.3369140625
16,3363.0224609375
17,3247.578125
18,3295.4140625
19,3315.7626953125
20,3195.791015625
21,3386.96484375
22,3320.6005859375
23,3246.1748046875
24,3287.3564453125
25,3256.712890625
26,3259.6474609375
27,3296.0908203125
28,3364.5380859375
29,3285.7685546875
30,3245.6865234375
31,3209.7431640625
32,3275.638671875
33,3255.1337890625
34,3275.083984375
35,3262.26171875
36,3243.8154296875
37,3233.69140625
38,3246.3271484375
39,3232.080078125
40,3202.2626953125
41,3332.5634765625
42,3266.185546875
43,3201.51953125
44,3271.66015625
45,3325.3837890625
46,3197.021484375
47,3266.58203125
48,3262.2783203125
49,3223.765625
50,3234.0517578125
51,3312.392578125
52,3232.095703125
53,3284.21875
54,3190.68359375
55,3228.6748046875
56,3258.4140625
57,3252.201171875
58,3267.4228515625
59,3325.0986328125
60,3247.5
61,3222.6123046875
62,3316.1748046875
63,3258.505859375
64,3251.38671875
65,3347.216796875
66,3308.515625
67,3248.4140625
68,3305.90234375
69,3291.2431640625
70,3281.9609375
71,3245.966796875
72,3218.642578125
73,3233.20703125
74,3249.599609375
75,3227.697265625
76,3295.1982421875
77,3206.40625
78,3204.443359375
79,3260.7216796875
80,3290.23828125
81,3292.970703125
82,3300.6806640625
83,3249.82421875
84,3187.4921875
85,3264.7958984375
86,3310.5830078125
87,3190.5009765625
88,3274.6298828125
89,3229.2412109375
90,3316.24609375
91,3267.701171875
92,3288.9189453125
93,3223.7880859375
94,3246.904296875
95,3242.0537109375
96,3169.8837890625
97,3338.625
98,3247.771484375
99,3379.5498046875
100,3281.6298828125
101,3251.9873046875
102,3280.2568359375
103,3275.6845703125
104,3237.8017578125
105,3265.4169921875
106,3235.546875
107,3232.8974609375
108,3285.1015625
109,3367.4169921875
110,3281.1318359375
111,3239.0205078125
112,3101.755859375
113,3225.67578125
114,3239.2529296875
115,3211.2685546875
116,3208.974609375
117,3291.5546875
118,3293.65625
119,3260.9287109375
120,3278.63671875
121,3257.4052734375
122,3281.0
123,3322.35546875
124,3352.271484375
125,3184.5712890625
126,3316.98828125
127,3207.4169921875
128,3267.5810546875
129,3189.51171875
130,3392.693359375
131,3298.3837890625
132,3306.015625
133,3219.8720703125
134,3230.587890625
135,3328.3544921875
136,3317.7548828125
