Iteration,Cost
1,30.7431640625
2,25.1728515625
3,26.2509765625
4,26.619140625
5,25.4404296875
6,24.98828125
7,25.4404296875
8,25.6748046875
9,22.107421875
10,21.1025390625
11,25.359375
12,21.3291015625
13,27.09375
14,19.85546875
15,20.341796875
16,20.0986328125
17,20.3876953125
18,22.75390625
19,21.9599609375
20,19.5625
21,19.830078125
22,22.1416015625
23,19.275390625
24,22.962890625
25,21.431640625
26,20.6455078125
27,19.6064453125
28,19.4033203125
29,20.48046875
30,19.8154296875
31,18.9892578125
32,18.90625
33,21.9423828125
34,19.55859375
35,21.048828125
36,20.7578125
37,25.251953125
38,21.90234375
39,21.7919921875
40,21.552734375
41,17.6083984375
42,17.0751953125
43,21.1044921875
44,20.341796875
45,22.943359375
46,17.7548828125
47,19.87890625
48,17.2783203125
49,19.45703125
50,14.79296875
51,18.208984375
52,14.24609375
53,11.3515625
54,12.900390625
55,11.6181640625
56,11.7841796875
57,11.134765625
58,11.5322265625
59,21.8857421875
60,14.5576171875
61,17.52734375
62,14.775390625
63,15.36328125
64,15.9404296875
65,16.015625
66,12.8427734375
67,10.8916015625
68,9.587890625
69,9.8017578125
70,10.564453125
71,10.8291015625
72,10.236328125
73,10.189453125
74,12.18359375
75,10.447265625
76,14.990234375
77,9.9248046875
78,13.1572265625
79,10.060546875
80,10.4130859375
81,10.4970703125
82,9.8349609375
83,9.9658203125
84,11.408203125
85,10.138671875
86,10.1298828125
87,9.84765625
88,12.138671875
89,10.4833984375
90,11.556640625
91,10.7001953125
92,11.1943359375
93,11.0693359375
94,9.578125
95,8.9921875
96,9.1787109375
97,10.3173828125
98,8.8828125
99,9.88671875
100,8.892578125
101,8.83203125
102,9.0244140625
103,9.97265625
104,8.5791015625
105,9.2919921875
106,8.998046875
107,9.6650390625
108,9.080078125
109,8.701171875
110,8.5283203125
111,8.2734375
112,8.5810546875
113,8.8505859375
114,8.509765625
115,9.0888671875
116,8.2822265625
117,8.3291015625
118,8.2236328125
119,8.388671875
120,8.3466796875
121,9.2080078125
122,8.5341796875
123,8.4365234375
124,8.3291015625
125,7.73046875
126,9.0087890625
127,8.416015625
128,9.0380859375
129,8.3681640625
130,8.2236328125
131,8.3759765625
132,8.2666015625
133,8.2626953125
134,8.330078125
135,8.3466796875
136,8.5478515625
137,8.251953125
138,7.9755859375
139,8.259765625
140,8.271484375
141,8.5517578125
142,8.0224609375
143,8.4443359375
144,8.291015625
145,8.4287109375
146,8.28125
147,8.31640625
148,8.32421875
149,8.23828125
150,8.1416015625
151,8.3623046875
152,8.1943359375
153,8.267578125
154,8.0390625
155,8.0009765625
156,8.056640625
157,8.5859375
158,8.392578125
159,8.458984375
160,7.931640625
161,8.4541015625
162,8.1962890625
163,8.2978515625
164,8.5634765625
165,8.265625
166,8.4267578125
167,8.0927734375
168,8.2314453125
169,8.119140625
170,8.27734375
171,8.1767578125
172,8.3349609375
173,8.2900390625
174,7.9794921875
175,8.1416015625
176,8.32421875
177,8.2890625
178,8.3857421875
179,8.3876953125
180,8.12890625
181,8.2802734375
182,8.4228515625
183,8.244140625
184,8.314453125
185,8.3193359375
186,8.521484375
187,8.494140625
188,8.3544921875
189,8.45703125
190,8.255859375
191,8.07421875
192,8.3916015625
193,8.4111328125
194,7.970703125
195,8.1943359375
196,8.337890625
197,8.4033203125
198,8.150390625
199,8.4326171875
200,8.306640625
201,8.146484375
202,8.162109375
203,7.982421875
204,8.068359375
205,8.0830078125
206,8.205078125
207,7.966796875
208,8.123046875
209,8.171875
210,8.244140625
211,8.2841796875
212,8.185546875
213,8.138671875
214,8.2021484375
215,8.154296875
216,8.185546875
217,8.1044921875
218,8.0908203125
219,8.4404296875
220,8.2333984375
221,8.0087890625
222,8.0517578125
223,8.341796875
224,7.990234375
225,8.2451171875
226,8.33984375
227,8.1005859375
228,8.1923828125
229,8.0078125
230,7.9833984375
231,8.0458984375
232,8.1787109375
233,8.34765625
234,8.3837890625
235,8.232421875
236,8.4677734375
237,8.22265625
238,8.15234375
239,8.3076171875
240,8.1064453125
241,8.2548828125
242,8.3037109375
243,8.0634765625
244,8.009765625
245,8.3994140625
246,8.12890625
247,8.310546875
248,8.2646484375
249,8.1982421875
250,8.123046875
251,8.283203125
252,8.1318359375
253,8.2734375
254,7.9072265625
255,8.123046875
256,7.955078125
257,8.3828125
258,8.103515625
259,8.1123046875
260,8.13671875
261,8.298828125
262,8.2705078125
263,8.22265625
264,8.017578125
265,8.390625
266,8.2021484375
267,8.296875
268,8.3701171875
269,8.3349609375
270,8.2705078125
271,8.1572265625
272,8.2080078125
273,8.115234375
274,8.37890625
275,8.3212890625
276,8.2509765625
277,8.37890625
278,8.134765625
279,8.37109375
280,8.05859375
281,8.119140625
282,8.2314453125
283,8.3984375
284,8.2626953125
285,8.154296875
286,8.3486328125
287,8.240234375
288,8.16796875
289,8.30859375
290,8.255859375
291,8.173828125
292,8.12890625
293,8.505859375
294,8.298828125
295,8.1630859375
296,8.251953125
297,8.16796875
298,8.06640625
299,8.3037109375
300,8.234375
301,8.1357421875
