pkid,method,layers,depth,num_params
13,PenaltySolver,5,130,10
13,PenaltySolver,5,130,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,130,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,130,10
13,PenaltySolver,5,145,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,133,10
13,PenaltySolver,5,130,10
13,PenaltySolver,5,145,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,174,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,168,10
14,PenaltySolver,5,171,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,156,10
14,PenaltySolver,5,186,10
14,PenaltySolver,5,168,10
