pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,5,6,3,QtoSolver,100.0,100.0,0.0,89,0.8559215060076895,3.0589236389923826,98
0,1,5,6,3,QtoSolver,100.0,100.0,0.0,79,0.6274846239994076,2.7861975300002086,87
0,2,5,6,3,QtoSolver,99.8046875,100.0,0.0010986328111267,84,0.738438067000061,3.4631180050000694,93
0,3,5,6,3,QtoSolver,99.90234375,100.0,0.0011393229147677,83,0.6765019000031316,3.5086262409968185,92
0,4,5,6,3,QtoSolver,99.90234375,100.0,0.0012555803553491,85,0.8757089310001902,3.054330003999894,94
0,5,5,6,3,QtoSolver,100.0,100.0,0.0,94,0.7538780210052209,3.8210061879944974,104
0,6,5,6,3,QtoSolver,99.90234375,100.0,0.0024414062438964,95,0.8045275149988811,3.591665199001,105
0,7,5,6,3,QtoSolver,96.97265625,100.0,0.0165127840758974,88,0.8158390469952792,2.5208961920043294,97
0,8,5,6,3,QtoSolver,99.90234375,100.0,0.0012207031219482,85,0.6961559000010311,3.1744959779989586,94
0,9,5,6,3,QtoSolver,99.90234375,100.0,0.000610351561737,87,0.7160056799993981,2.0572568370007502,96
0,10,5,6,3,QtoSolver,100.0,100.0,0.0,93,0.7700894720046563,2.929652372995406,103
0,11,5,6,3,QtoSolver,99.21875,100.0,0.0052083333275462,99,0.9566462340053477,2.597744493994469,109
0,12,5,6,3,QtoSolver,99.609375,100.0,0.0102539062243652,81,0.7618573819963785,2.098159402004057,90
0,13,5,6,3,QtoSolver,95.99609375,100.0,0.0113932291571723,82,0.7767464130010922,3.00213705799888,91
0,14,5,6,3,QtoSolver,99.8046875,100.0,0.0005580357134885,92,0.7416072589985561,3.773749913001666,102
0,15,5,6,3,QtoSolver,99.90234375,100.0,8.877840901020144e-05,119,0.8364133179966302,4.352603318003276,131
0,16,5,6,3,QtoSolver,99.8046875,100.0,0.0026041666637731,86,0.8009595700023056,3.53765625199776,95
0,17,5,6,3,QtoSolver,99.609375,100.0,0.0016276041653103,96,0.8458968529994308,3.747281075000501,106
0,18,5,6,3,QtoSolver,89.94140625,100.0,0.0458096590492639,88,0.8626504550056779,3.612466368994319,97
0,19,5,6,3,QtoSolver,99.70703125,100.0,0.0029296874926757,98,0.8505914319948715,3.334481497005072,108
