pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,5,6,3,PenaltySolver,4.00390625,9.08203125,59.50825633794704,102,7.9634427280002456,18.566409819999762,113
0,1,5,6,3,PenaltySolver,0,38.8671875,156.1321609378928,111,8.254034275000151,20.08242173699989,123
0,2,5,6,3,PenaltySolver,0.78125,18.84765625,80.03283681402145,116,8.970232424999892,20.816756658000145,128
0,3,5,6,3,PenaltySolver,1.85546875,3.90625,99.82845035445258,106,7.192161753000164,18.850513221999847,117
0,4,5,6,3,PenaltySolver,1.66015625,16.30859375,70.79352668458068,115,8.411473962999878,20.760576742000126,127
0,5,5,6,3,PenaltySolver,4.8828125,13.76953125,60.467040940041194,101,8.15704960200037,18.77341232799961,112
0,6,5,6,3,PenaltySolver,2.5390625,5.46875,167.1838374726654,110,8.906747453999856,19.536329061000174,122
0,7,5,6,3,PenaltySolver,2.9296875,19.3359375,44.776100811567176,110,6.917926302000012,19.986850432999972,122
0,8,5,6,3,PenaltySolver,1.5625,15.8203125,139.01928676182678,136,10.07150014099949,22.744754380000472,150
0,9,5,6,3,PenaltySolver,1.3671875,15.91796875,72.59790029987762,105,8.07576138499985,18.714329454000165,116
0,10,5,6,3,PenaltySolver,2.1484375,45.3125,59.60722644328555,135,5.936978695999585,12.93811501700037,266
0,11,5,6,3,PenaltySolver,1.46484375,18.9453125,57.32400167241777,114,6.122979353999767,11.267981735000205,239
0,12,5,6,3,PenaltySolver,1.953125,13.18359375,149.59033165727416,96,5.453896277000069,10.323787134999918,222
0,13,5,6,3,PenaltySolver,11.1328125,31.54296875,32.202473931497934,93,4.9458912430003465,9.897326894999651,225
0,14,5,6,3,PenaltySolver,28.41796875,33.49609375,72.03501663816427,114,5.720451836999814,11.49870719400019,238
0,15,5,6,3,PenaltySolver,8.69140625,14.2578125,55.462890574579184,128,6.25007352200015,10.853520463999814,264
0,0,5,6,3,HeaSolver,1.46484375,17.578125,51.67578120302201,201,16.448898755999494,33.83424489700053,221
0,1,5,6,3,HeaSolver,3.02734375,12.5,214.0911451196962,201,16.047090484000194,33.592020338999816,221
0,2,5,6,3,HeaSolver,1.3671875,16.6015625,73.2708739318489,201,16.277698371000326,33.771354959999655,221
0,3,5,6,3,HeaSolver,0.9765625,15.33203125,94.77311182121149,201,15.612486501000205,34.156081583999764,221
0,4,5,6,3,HeaSolver,0.9765625,15.4296875,81.65987711548588,201,16.210531148999962,34.069666143000006,221
0,5,5,6,3,HeaSolver,3.61328125,13.18359375,73.54467764244414,201,15.562248190999867,34.09585360000011,221
0,6,5,6,3,HeaSolver,3.90625,13.0859375,149.13647423653381,201,15.806355662000044,32.31958723499997,221
0,7,5,6,3,HeaSolver,2.63671875,15.234375,52.84641330423053,201,15.321845149000296,34.34437459499969,221
0,8,5,6,3,HeaSolver,1.26953125,17.578125,138.35229457599428,201,14.82813838699974,34.20562540000026,221
0,9,5,6,3,HeaSolver,3.41796875,12.5,74.78955068776305,201,15.655352527999185,33.73147745400081,221
0,10,5,6,3,HeaSolver,0.48828125,11.5234375,133.32343723335313,201,10.5157714970004,19.534460696999645,442
0,11,5,6,3,HeaSolver,0.68359375,10.83984375,75.15538186093846,201,9.618195271000786,19.73455455299927,442
0,12,5,6,3,HeaSolver,6.25,12.890625,172.5168452718329,201,10.488736891999451,18.77061943900054,442
0,13,5,6,3,HeaSolver,2.1484375,14.35546875,56.26822911977647,201,10.626400780999575,18.20287250700045,442
0,14,5,6,3,HeaSolver,4.6875,12.20703125,93.05259473313914,201,10.52376482300076,18.56353953499928,442
0,15,5,6,3,HeaSolver,4.6875,13.18359375,55.84481529014107,201,10.541380090000473,18.708275653999465,442
1,0,5,15,8,PenaltySolver,0.09765625,2.734375,154.6077705368873,108,143.750860107,8.267344706000017,119
1,1,5,15,8,PenaltySolver,0,0.390625,220.08846010305126,104,152.10515140400025,8.020971296999733,115
1,2,5,15,8,PenaltySolver,0.5859375,0.78125,77.0810546421582,121,101.68562598599976,9.027807756000243,134
1,3,5,15,8,PenaltySolver,0,0.1953125,125.47161857392398,107,147.35398295699974,8.273530056000254,118
1,4,5,15,8,PenaltySolver,0,0.09765625,168.33486311291512,110,82.12284699299971,7.930822937000357,122
1,5,5,15,8,PenaltySolver,0,0.68359375,197.26049780029936,133,174.90582996800015,9.833453879999865,147
1,6,5,15,8,PenaltySolver,0,0.1953125,295.02762234638914,107,149.30098008999948,7.177958993000516,240
1,7,5,15,8,PenaltySolver,0,0.29296875,98.1803635062074,112,125.43060324900034,7.272026023999729,258
1,8,5,15,8,PenaltySolver,0,1.3671875,144.8933453206119,122,160.9359791669998,7.974861814000178,254
1,9,5,15,8,PenaltySolver,0.09765625,2.63671875,156.50852258499225,105,114.71937040800015,7.004505601999881,234
1,10,5,15,8,PenaltySolver,0,0.68359375,178.03275907110657,95,124.44616988299992,6.325002201000075,220
1,11,5,15,8,PenaltySolver,0,0.1953125,146.8100259437933,108,137.0543360999999,7.264624581000135,266
1,12,5,15,8,PenaltySolver,0,0.09765625,323.5141597518573,102,151.3099378839994,6.792384751000554,371
1,13,5,15,8,PenaltySolver,0,0.29296875,124.75766216364795,128,112.07186324100019,8.583949178999774,381
1,14,5,15,8,PenaltySolver,0.09765625,0.390625,157.4907835929745,111,160.51739471500014,7.080814048999855,357
1,15,5,15,8,PenaltySolver,0,0,249.56555144585553,102,134.53383098399968,6.221164462000274,333
