pkid,method,layers,depth,num_params,latency_all
2,PenaltySolver,5,1791,10,225671.11111111022
2,PenaltySolver,5,1632,10,213592.88888888803
2,PenaltySolver,5,1790,10,229717.33333333238
2,PenaltySolver,5,1387,10,178776.88888888838
2,PenaltySolver,5,1923,10,251267.55555555437
2,PenaltySolver,5,1621,10,219530.66666666587
2,PenaltySolver,5,1733,10,233279.99999999913
2,PenaltySolver,5,1870,10,238424.8888888878
2,PenaltySolver,5,1699,10,219964.44444444354
2,PenaltySolver,5,2195,10,284753.7777777754
2,PenaltySolver,5,1786,10,235473.77777777682
2,PenaltySolver,5,1558,10,200629.33333333256
2,PenaltySolver,5,1768,10,231982.2222222212
2,PenaltySolver,5,1893,10,248095.99999999892
2,PenaltySolver,5,1806,10,228056.88888888786
2,PenaltySolver,5,1985,10,248469.3333333322
2,PenaltySolver,5,1972,10,265528.8888888876
2,PenaltySolver,5,2014,10,272593.77777777624
2,PenaltySolver,5,1761,10,229777.7777777768
2,PenaltySolver,5,1645,10,222279.11111111022
2,PenaltySolver,5,1566,10,214115.55555555475
2,PenaltySolver,5,1678,10,217347.55555555472
2,PenaltySolver,5,1807,10,237919.999999999
2,PenaltySolver,5,2075,10,280807.1111111091
2,PenaltySolver,5,1730,10,224252.44444444354
2,PenaltySolver,5,1892,10,254869.33333333224
2,PenaltySolver,5,1713,10,219007.99999999913
2,PenaltySolver,5,1669,10,213422.22222222137
2,PenaltySolver,5,1633,10,224351.99999999913
2,PenaltySolver,5,1857,10,245045.33333333235
2,PenaltySolver,5,1835,10,242559.999999999
2,PenaltySolver,5,1805,10,248920.8888888879
2,PenaltySolver,5,1682,10,215445.3333333324
2,PenaltySolver,5,1477,10,192487.11111111037
2,PenaltySolver,5,2295,10,302840.8888888857
2,PenaltySolver,5,1631,10,214901.33333333253
2,PenaltySolver,5,1638,10,217155.55555555475
2,PenaltySolver,5,1729,10,236842.6666666657
2,PenaltySolver,5,1773,10,226979.55555555463
2,PenaltySolver,5,1961,10,252223.9999999988
2,PenaltySolver,5,1838,10,252725.3333333323
2,PenaltySolver,5,1737,10,233269.3333333324
2,PenaltySolver,5,1744,10,238926.22222222123
2,PenaltySolver,5,1519,10,203224.88888888818
2,PenaltySolver,5,1788,10,236611.55555555457
2,PenaltySolver,5,1770,10,236238.22222222137
2,PenaltySolver,5,1725,10,218837.33333333244
2,PenaltySolver,5,1985,10,260415.99999999886
2,PenaltySolver,5,1710,10,224824.88888888803
2,PenaltySolver,5,1604,10,206929.77777777705
2,PenaltySolver,5,1844,10,238040.88888888794
2,PenaltySolver,5,1734,10,238613.33333333244
2,PenaltySolver,5,2016,10,263687.1111111099
2,PenaltySolver,5,1935,10,252031.99999999884
2,PenaltySolver,5,1739,10,220568.88888888797
2,PenaltySolver,5,1783,10,229848.88888888794
2,PenaltySolver,5,1655,10,223043.55555555472
2,PenaltySolver,5,2011,10,267310.2222222209
2,PenaltySolver,5,1979,10,253411.5555555544
2,PenaltySolver,5,2008,10,259249.7777777765
2,PenaltySolver,5,1913,10,255655.11111110996
2,PenaltySolver,5,1814,10,239420.44444444336
2,PenaltySolver,5,1577,10,220586.6666666659
2,PenaltySolver,5,1752,10,224071.11111111016
2,PenaltySolver,5,1977,10,259107.55555555437
2,PenaltySolver,5,1612,10,211882.66666666578
2,PenaltySolver,5,1732,10,221756.4444444435
2,PenaltySolver,5,1779,10,222652.44444444348
2,PenaltySolver,5,1881,10,251839.99999999892
2,PenaltySolver,5,1783,10,227160.88888888792
2,PenaltySolver,5,1710,10,214862.22222222126
2,PenaltySolver,5,1695,10,217105.77777777694
2,PenaltySolver,5,1786,10,233521.77777777685
2,PenaltySolver,5,1578,10,206325.33333333262
2,PenaltySolver,5,2056,10,267683.5555555541
2,PenaltySolver,5,2063,10,263164.4444444432
2,PenaltySolver,5,1777,10,237023.99999999907
2,PenaltySolver,5,1556,10,204494.22222222146
2,PenaltySolver,5,1909,10,253813.3333333322
2,PenaltySolver,5,1745,10,236842.66666666573
2,PenaltySolver,5,1915,10,248117.3333333322
3,PenaltySolver,5,2445,10,328234.6666666622
3,PenaltySolver,5,2347,10,307772.44444444106
3,PenaltySolver,5,2408,10,319598.22222221823
3,PenaltySolver,5,2412,10,323413.3333333291
3,PenaltySolver,5,2760,10,354716.4444444386
3,PenaltySolver,5,2537,10,331967.9999999954
3,PenaltySolver,5,2870,10,368938.6666666601
3,PenaltySolver,5,2274,10,312199.11111110763
3,PenaltySolver,5,2596,10,361468.44444443844
3,PenaltySolver,5,2548,10,333468.4444444398
3,PenaltySolver,5,2916,10,393898.66666665894
3,PenaltySolver,5,2777,10,369208.8888888825
3,PenaltySolver,5,2571,10,344568.88888888375
3,PenaltySolver,5,2401,10,319196.4444444404
3,PenaltySolver,5,2651,10,359093.3333333274
3,PenaltySolver,5,2938,10,369482.66666666005
3,PenaltySolver,5,2379,10,326542.222222218
3,PenaltySolver,5,2676,10,346129.77777777246
3,PenaltySolver,5,3171,10,426268.4444444351
3,PenaltySolver,5,2588,10,352028.44444443885
3,PenaltySolver,5,3086,10,392017.77777777
3,PenaltySolver,5,2764,10,372622.2222222155
3,PenaltySolver,5,2663,10,351555.5555555499
3,PenaltySolver,5,2927,10,390133.3333333259
3,PenaltySolver,5,2445,10,332561.77777777315
3,PenaltySolver,5,2756,10,364035.55555554933
3,PenaltySolver,5,2417,10,319406.22222221835
3,PenaltySolver,5,2254,10,299548.44444444147
3,PenaltySolver,5,2782,10,361621.3333333272
3,PenaltySolver,5,2616,10,347850.66666666133
3,PenaltySolver,5,2845,10,367559.11111110466
3,PenaltySolver,5,2957,10,394090.6666666589
3,PenaltySolver,5,2651,10,356074.66666666087
3,PenaltySolver,5,2559,10,338499.5555555507
3,PenaltySolver,5,2511,10,340945.77777777275
3,PenaltySolver,5,2867,10,373347.5555555487
3,PenaltySolver,5,2488,10,334040.8888888843
3,PenaltySolver,5,2469,10,330015.99999999546
3,PenaltySolver,5,2770,10,366673.7777777714
3,PenaltySolver,5,2433,10,309745.7777777742
3,PenaltySolver,5,2757,10,376081.77777777106
3,PenaltySolver,5,2526,10,339384.888888884
3,PenaltySolver,5,2775,10,376828.44444443757
3,PenaltySolver,5,2187,10,293066.66666666395
3,PenaltySolver,5,2630,10,344359.1111111059
3,PenaltySolver,5,2502,10,319246.2222222183
3,PenaltySolver,5,2569,10,343502.22222221707
3,PenaltySolver,5,2627,10,351786.66666666104
3,PenaltySolver,5,2887,10,368575.9999999935
3,PenaltySolver,5,2854,10,371071.99999999336
3,PenaltySolver,5,2498,10,322698.66666666255
3,PenaltySolver,5,2759,10,358620.4444444385
3,PenaltySolver,5,2678,10,340967.111111106
3,PenaltySolver,5,2696,10,348938.6666666612
3,PenaltySolver,5,2785,10,371726.22222221555
3,PenaltySolver,5,3031,10,396234.6666666588
3,PenaltySolver,5,2682,10,354151.1111111055
3,PenaltySolver,5,2548,10,336899.55555555073
3,PenaltySolver,5,2958,10,396092.4444444367
3,PenaltySolver,5,2322,10,300504.88888888585
3,PenaltySolver,5,2889,10,374232.88888888207
3,PenaltySolver,5,2741,10,361710.2222222162
3,PenaltySolver,5,3261,10,424135.11111110175
3,PenaltySolver,5,2443,10,329923.5555555512
3,PenaltySolver,5,2519,10,331022.22222221765
3,PenaltySolver,5,2718,10,364679.1111111049
3,PenaltySolver,5,2844,10,379484.4444444375
3,PenaltySolver,5,2781,10,363562.6666666605
3,PenaltySolver,5,2790,10,379857.77777777077
3,PenaltySolver,5,2593,10,344991.9999999948
3,PenaltySolver,5,2751,10,370517.3333333268
3,PenaltySolver,5,2400,10,308899.55555555207
3,PenaltySolver,5,2594,10,355207.1111111055
3,PenaltySolver,5,2783,10,373838.22222221555
3,PenaltySolver,5,2538,10,324903.1111111069
3,PenaltySolver,5,2727,10,359335.1111111051
3,PenaltySolver,5,2737,10,355068.4444444386
3,PenaltySolver,5,2978,10,408291.55555554706
3,PenaltySolver,5,2653,10,359747.55555554957
3,PenaltySolver,5,3249,10,421155.5555555465
3,PenaltySolver,5,2477,10,321038.2222222181
3,PenaltySolver,5,2690,10,348042.6666666612
3,PenaltySolver,5,2641,10,348355.5555555501
3,PenaltySolver,5,2879,10,375167.9999999932
3,PenaltySolver,5,2543,10,335189.33333332854
3,PenaltySolver,5,2776,10,369269.33333332685
3,PenaltySolver,5,2820,10,374271.99999999325
3,PenaltySolver,5,2362,10,315370.6666666629
3,PenaltySolver,5,2930,10,388263.1111111036
3,PenaltySolver,5,2522,10,333578.66666666203
3,PenaltySolver,5,3086,10,403601.7777777696
3,PenaltySolver,5,2580,10,337525.33333332837
3,PenaltySolver,5,2610,10,350719.9999999944
3,PenaltySolver,5,2498,10,333336.8888888842
3,PenaltySolver,5,2309,10,297948.4444444415
3,PenaltySolver,5,2753,10,355128.888888883
3,PenaltySolver,5,2692,10,349813.3333333279
3,PenaltySolver,5,2909,10,384266.66666665947
3,PenaltySolver,5,2788,10,371292.4444444379
3,PenaltySolver,5,2698,10,356415.9999999942
4,PenaltySolver,5,2084,10,269717.3333333317
4,PenaltySolver,5,2040,10,280917.33333333133
4,PenaltySolver,5,2306,10,311125.3333333296
4,PenaltySolver,5,1728,10,230492.44444444348
4,PenaltySolver,5,2062,10,277749.3333333314
4,PenaltySolver,5,2086,10,282670.2222222201
4,PenaltySolver,5,2369,10,305731.555555552
4,PenaltySolver,5,1736,10,229496.8888888879
4,PenaltySolver,5,2150,10,301692.44444444135
4,PenaltySolver,5,2358,10,312494.22222221846
4,PenaltySolver,5,2112,10,284703.9999999977
4,PenaltySolver,5,2034,10,288113.77777777554
4,PenaltySolver,5,2814,10,370631.1111111043
4,PenaltySolver,5,2035,10,283896.8888888867
4,PenaltySolver,5,2486,10,336871.1111111062
4,PenaltySolver,5,2440,10,327431.1111111066
4,PenaltySolver,5,2337,10,304764.444444441
4,PenaltySolver,5,2293,10,314446.2222222184
4,PenaltySolver,5,2880,10,378663.1111111039
4,PenaltySolver,5,2087,10,301489.77777777484
4,PenaltySolver,5,2713,10,368465.7777777713
4,PenaltySolver,5,2112,10,276803.5555555536
4,PenaltySolver,5,1770,10,238947.5555555545
4,PenaltySolver,5,2063,10,286222.2222222199
4,PenaltySolver,5,1957,10,250865.7777777766
4,PenaltySolver,5,2020,10,280846.22222222027
4,PenaltySolver,5,2068,10,272696.88888888713
4,PenaltySolver,5,2105,10,288860.444444442
4,PenaltySolver,5,2048,10,297735.1111111084
4,PenaltySolver,5,2215,10,301895.1111111079
4,PenaltySolver,5,2693,10,341806.2222222167
4,PenaltySolver,5,2057,10,269838.22222222056
4,PenaltySolver,5,2385,10,333941.3333333286
4,PenaltySolver,5,2297,10,296149.3333333303
4,PenaltySolver,5,2199,10,285489.7777777753
4,PenaltySolver,5,1896,10,267068.44444444316
4,PenaltySolver,5,2278,10,293301.3333333304
4,PenaltySolver,5,2018,10,280433.77777777583
4,PenaltySolver,5,2397,10,339345.77777777286
4,PenaltySolver,5,2341,10,312604.44444444065
4,PenaltySolver,5,1977,10,287207.1111111089
4,PenaltySolver,5,1874,10,260174.22222222105
4,PenaltySolver,5,2621,10,349614.2222222166
4,PenaltySolver,5,1798,10,249767.11111111008
4,PenaltySolver,5,2109,10,293550.22222221957
4,PenaltySolver,5,1963,10,258062.22222222097
4,PenaltySolver,5,2039,10,297795.5555555528
4,PenaltySolver,5,2197,10,301290.6666666635
4,PenaltySolver,5,2585,10,334709.3333333284
4,PenaltySolver,5,1973,10,289048.88888888655
4,PenaltySolver,5,2420,10,336920.88888888404
4,PenaltySolver,5,2618,10,353418.66666666087
4,PenaltySolver,5,1736,10,229496.8888888879
4,PenaltySolver,5,2229,10,300565.3333333303
4,PenaltySolver,5,2437,10,310492.4444444407
4,PenaltySolver,5,1974,10,272302.2222222206
4,PenaltySolver,5,1715,10,248415.9999999992
4,PenaltySolver,5,2173,10,281031.11111110897
4,PenaltySolver,5,1759,10,234670.22222222117
4,PenaltySolver,5,2234,10,303082.6666666634
4,PenaltySolver,5,2340,10,322346.6666666625
4,PenaltySolver,5,1973,10,272483.55555555393
4,PenaltySolver,5,2159,10,292967.11111110833
4,PenaltySolver,5,2001,10,266567.11111110967
4,PenaltySolver,5,2147,10,285308.44444444205
4,PenaltySolver,5,2359,10,341176.8888888838
4,PenaltySolver,5,2919,10,375121.7777777707
4,PenaltySolver,5,2112,10,301016.88888888597
4,PenaltySolver,5,1891,10,267239.1111111098
4,PenaltySolver,5,1797,10,240014.22222222123
4,PenaltySolver,5,1997,10,275292.44444444263
4,PenaltySolver,5,2334,10,333095.1111111065
4,PenaltySolver,5,1907,10,248238.22222222114
4,PenaltySolver,5,1761,10,234670.2222222212
4,PenaltySolver,5,2588,10,347178.6666666612
4,PenaltySolver,5,1823,10,249343.99999999898
4,PenaltySolver,5,1964,10,272302.2222222206
4,PenaltySolver,5,1813,10,253087.99999999898
4,PenaltySolver,5,1772,10,237507.55555555457
4,PenaltySolver,5,2100,10,284330.6666666644
4,PenaltySolver,5,2392,10,315242.66666666255
4,PenaltySolver,5,2657,10,330271.9999999951
4,PenaltySolver,5,1999,10,277596.4444444426
4,PenaltySolver,5,2618,10,352935.11111110536
4,PenaltySolver,5,2943,10,365962.66666665993
4,PenaltySolver,5,1726,10,230360.888888888
4,PenaltySolver,5,2142,10,278122.66666666453
4,PenaltySolver,5,1918,10,252152.88888888777
4,PenaltySolver,5,2094,10,301429.3333333304
4,PenaltySolver,5,2700,10,361934.222222216
4,PenaltySolver,5,1912,10,251438.22222222108
4,PenaltySolver,5,2019,10,280252.4444444426
4,PenaltySolver,5,2402,10,330922.66666666215
4,PenaltySolver,5,2840,10,374033.77777777077
4,PenaltySolver,5,1988,10,272483.55555555393
4,PenaltySolver,5,2507,10,341703.1111111058
4,PenaltySolver,5,2564,10,326858.666666662
4,PenaltySolver,5,1983,10,267029.33333333186
4,PenaltySolver,5,2557,10,342538.6666666614
4,PenaltySolver,5,2282,10,308376.8888888854
5,PenaltySolver,5,2506,10,331175.1111111064
5,PenaltySolver,5,2738,10,351939.55555554974
5,PenaltySolver,5,2578,10,361550.2222222161
5,PenaltySolver,5,2470,10,329454.22222221753
5,PenaltySolver,5,2309,10,316629.3333333295
5,PenaltySolver,5,2627,10,346072.8888888833
5,PenaltySolver,5,2584,10,340707.5555555503
5,PenaltySolver,5,2371,10,319086.2222222181
5,PenaltySolver,5,2463,10,320778.66666666244
5,PenaltySolver,5,2485,10,329916.44444443984
5,PenaltySolver,5,2672,10,355089.7777777718
5,PenaltySolver,5,2580,10,349603.5555555499
5,PenaltySolver,5,2079,10,282879.99999999796
5,PenaltySolver,5,2938,10,380828.4444444371
5,PenaltySolver,5,2154,10,286727.1111111086
5,PenaltySolver,5,2339,10,313791.99999999616
5,PenaltySolver,5,2409,10,324622.2222222178
5,PenaltySolver,5,2448,10,333781.3333333286
5,PenaltySolver,5,2806,10,377233.77777777065
5,PenaltySolver,5,2495,10,333791.99999999517
5,PenaltySolver,5,2410,10,331274.6666666621
5,PenaltySolver,5,2522,10,343292.4444444392
5,PenaltySolver,5,2664,10,356739.5555555496
5,PenaltySolver,5,2780,10,374727.11111110426
5,PenaltySolver,5,2929,10,385326.22222221474
5,PenaltySolver,5,2521,10,349411.55555555
5,PenaltySolver,5,2565,10,346865.7777777724
5,PenaltySolver,5,2472,10,329685.33333332866
5,PenaltySolver,5,2632,10,364348.44444443827
5,PenaltySolver,5,2672,10,360604.4444444383
5,PenaltySolver,5,2391,10,322346.66666666244
5,PenaltySolver,5,2832,10,385063.11111110373
5,PenaltySolver,5,2614,10,349141.33333332767
5,PenaltySolver,5,2331,10,309454.22222221864
5,PenaltySolver,5,2392,10,327299.555555551
5,PenaltySolver,5,2376,10,324380.4444444402
5,PenaltySolver,5,2423,10,316732.4444444404
5,PenaltySolver,5,2296,10,298492.4444444414
5,PenaltySolver,5,2697,10,362879.9999999937
5,PenaltySolver,5,2356,10,328949.3333333289
5,PenaltySolver,5,2339,10,311598.2222222185
5,PenaltySolver,5,2799,10,374133.3333333264
5,PenaltySolver,5,2707,10,357959.11111110495
5,PenaltySolver,5,2242,10,304671.9999999968
5,PenaltySolver,5,2093,10,291758.2222222196
5,PenaltySolver,5,2750,10,372451.55555554875
5,PenaltySolver,5,2750,10,365194.6666666603
5,PenaltySolver,5,2505,10,330037.3333333287
5,PenaltySolver,5,2377,10,318794.6666666626
5,PenaltySolver,5,2982,10,395370.66666665865
5,PenaltySolver,5,2414,10,325628.4444444401
5,PenaltySolver,5,2424,10,327772.44444443996
5,PenaltySolver,5,2122,10,291356.4444444419
5,PenaltySolver,5,2499,10,333379.55555555073
5,PenaltySolver,5,2590,10,339982.222222217
5,PenaltySolver,5,2354,10,307733.3333333298
5,PenaltySolver,5,2284,10,304974.222222219
5,PenaltySolver,5,2534,10,332312.8888888842
5,PenaltySolver,5,2420,10,332511.9999999954
5,PenaltySolver,5,2088,10,279509.3333333314
5,PenaltySolver,5,2395,10,323736.88888888457
5,PenaltySolver,5,2449,10,329020.4444444399
5,PenaltySolver,5,2141,10,292846.2222222195
5,PenaltySolver,5,2457,10,320767.99999999575
5,PenaltySolver,5,2338,10,316821.3333333294
5,PenaltySolver,5,2397,10,322709.33333332906
5,PenaltySolver,5,2397,10,317365.3333333293
5,PenaltySolver,5,2235,10,295907.55555555254
5,PenaltySolver,5,2683,10,361027.5555555494
5,PenaltySolver,5,2498,10,337183.999999995
5,PenaltySolver,5,2572,10,342417.77777777246
5,PenaltySolver,5,2660,10,350207.9999999943
5,PenaltySolver,5,2568,10,350570.666666661
5,PenaltySolver,5,2499,10,337646.22222221724
5,PenaltySolver,5,2793,10,361592.8888888826
5,PenaltySolver,5,2773,10,365688.8888888824
5,PenaltySolver,5,2637,10,347903.99999999435
5,PenaltySolver,5,2210,10,301944.8888888858
5,PenaltySolver,5,2471,10,328970.66666666203
5,PenaltySolver,5,2896,10,387025.77777777024
5,PenaltySolver,5,2594,10,359285.3333333273
5,PenaltySolver,5,2187,10,306513.7777777745
5,PenaltySolver,5,3088,10,416668.4444444354
5,PenaltySolver,5,2625,10,359559.11111110495
5,PenaltySolver,5,2251,10,304622.22222221893
5,PenaltySolver,5,2294,10,295665.77777777484
5,PenaltySolver,5,2264,10,310097.7777777742
5,PenaltySolver,5,2274,10,301713.77777777455
5,PenaltySolver,5,2641,10,344995.55555555003
5,PenaltySolver,5,2634,10,342943.99999999447
5,PenaltySolver,5,2194,10,292142.2222222195
5,PenaltySolver,5,2538,10,340263.111111106
5,PenaltySolver,5,2547,10,340284.4444444392
5,PenaltySolver,5,2180,10,276259.55555555364
5,PenaltySolver,5,2935,10,396487.11111110315
5,PenaltySolver,5,2500,10,339327.9999999949
5,PenaltySolver,5,2449,10,332764.4444444397
5,PenaltySolver,5,2292,10,310037.33333332976
5,PenaltySolver,5,2848,10,376046.22222221515
5,PenaltySolver,5,2544,10,339548.4444444393
6,PenaltySolver,5,8741,10,1226371.5555555827
6,PenaltySolver,5,7874,10,1096451.5555555762
6,PenaltySolver,5,7730,10,1081432.888888906
6,PenaltySolver,5,8470,10,1195580.4444444694
6,PenaltySolver,5,8602,10,1204800.0000000254
6,PenaltySolver,5,8014,10,1110311.111111132
6,PenaltySolver,5,7706,10,1078353.7777777968
6,PenaltySolver,5,7772,10,1085571.5555555753
6,PenaltySolver,5,7168,10,1009738.6666666794
6,PenaltySolver,5,8164,10,1142055.1111111327
6,PenaltySolver,5,7759,10,1097354.6666666856
6,PenaltySolver,5,8980,10,1254865.7777778064
6,PenaltySolver,5,7958,10,1105276.4444444657
6,PenaltySolver,5,7984,10,1116149.333333354
6,PenaltySolver,5,6729,10,965347.5555555646
6,PenaltySolver,5,8470,10,1191324.4444444685
6,PenaltySolver,5,7966,10,1143441.777777798
6,PenaltySolver,5,8261,10,1158481.7777777994
6,PenaltySolver,5,8098,10,1137173.3333333547
6,PenaltySolver,5,10074,10,1414339.555555593
6,PenaltySolver,5,8564,10,1195160.8888889148
6,PenaltySolver,5,9664,10,1373703.1111111455
6,PenaltySolver,5,8347,10,1157525.3333333558
6,PenaltySolver,5,8846,10,1253365.333333362
6,PenaltySolver,5,7924,10,1114012.4444444636
6,PenaltySolver,5,9224,10,1302723.5555555865
6,PenaltySolver,5,7609,10,1080999.1111111287
6,PenaltySolver,5,9558,10,1337824.0000000368
6,PenaltySolver,5,6913,10,984533.333333346
6,PenaltySolver,5,9053,10,1266392.8888889197
6,PenaltySolver,5,7970,10,1110471.1111111317
6,PenaltySolver,5,8632,10,1204490.6666666928
6,PenaltySolver,5,7148,10,1006456.8888889017
6,PenaltySolver,5,8762,10,1227228.444444472
6,PenaltySolver,5,8072,10,1129272.8888889088
6,PenaltySolver,5,7363,10,1043143.1111111256
6,PenaltySolver,5,9186,10,1285706.6666666972
6,PenaltySolver,5,8581,10,1196266.666666692
6,PenaltySolver,5,7607,10,1069987.5555555725
6,PenaltySolver,5,7805,10,1105134.2222222406
6,PenaltySolver,5,9003,10,1263914.666666696
6,PenaltySolver,5,6971,10,981112.8888889014
6,PenaltySolver,5,8786,10,1233095.111111138
6,PenaltySolver,5,8676,10,1235790.2222222495
6,PenaltySolver,5,8550,10,1205152.0000000251
6,PenaltySolver,5,8358,10,1170289.7777778008
6,PenaltySolver,5,7914,10,1114154.6666666868
6,PenaltySolver,5,7315,10,1041884.4444444597
6,PenaltySolver,5,8987,10,1240647.1111111408
6,PenaltySolver,5,8308,10,1162880.0000000224
6,PenaltySolver,5,7459,10,1063655.1111111266
6,PenaltySolver,5,8418,10,1196817.7777777992
6,PenaltySolver,5,9104,10,1269411.5555555844
6,PenaltySolver,5,7677,10,1083072.000000019
6,PenaltySolver,5,8735,10,1225134.2222222497
6,PenaltySolver,5,8162,10,1154183.111111134
6,PenaltySolver,5,7210,10,1013180.4444444575
6,PenaltySolver,5,8017,10,1116611.5555555758
6,PenaltySolver,5,7501,10,1055363.555555573
6,PenaltySolver,5,8488,10,1189020.4444444703
6,PenaltySolver,5,7913,10,1092828.4444444648
6,PenaltySolver,5,8611,10,1195363.5555555834
6,PenaltySolver,5,7430,10,1042240.0000000153
6,PenaltySolver,5,8802,10,1248864.000000027
6,PenaltySolver,5,8641,10,1209290.6666666928
6,PenaltySolver,5,7078,10,997980.4444444561
6,PenaltySolver,5,8625,10,1206794.6666666938
6,PenaltySolver,5,8622,10,1221738.6666666938
6,PenaltySolver,5,7521,10,1055996.4444444599
6,PenaltySolver,5,8568,10,1215690.6666666914
6,PenaltySolver,5,8091,10,1150577.7777777987
6,PenaltySolver,5,7695,10,1077749.3333333503
6,PenaltySolver,5,9049,10,1261649.7777778048
6,PenaltySolver,5,7092,10,991640.8888889005
6,PenaltySolver,5,9228,10,1277948.4444444762
6,PenaltySolver,5,7976,10,1107512.8888889083
6,PenaltySolver,5,7361,10,1057504.0000000156
6,PenaltySolver,5,8517,10,1194403.5555555806
6,PenaltySolver,5,7770,10,1111153.7777777964
6,PenaltySolver,5,7991,10,1133386.6666666863
6,PenaltySolver,5,7555,10,1069333.3333333493
6,PenaltySolver,5,9075,10,1284949.333333363
6,PenaltySolver,5,6821,10,972696.8888889
6,PenaltySolver,5,8358,10,1190275.5555555786
6,PenaltySolver,5,7113,10,998645.3333333466
6,PenaltySolver,5,8242,10,1156437.333333356
6,PenaltySolver,5,8164,10,1159377.7777778
6,PenaltySolver,5,8756,10,1234051.5555555816
6,PenaltySolver,5,7946,10,1120796.4444444643
6,PenaltySolver,5,8543,10,1210396.44444447
6,PenaltySolver,5,8431,10,1188394.6666666898
6,PenaltySolver,5,8605,10,1220874.6666666928
6,PenaltySolver,5,8029,10,1118744.8888889095
6,PenaltySolver,5,8460,10,1186624.000000025
6,PenaltySolver,5,9570,10,1357287.111111145
6,PenaltySolver,5,6932,10,985902.2222222333
6,PenaltySolver,5,8794,10,1243381.333333361
6,PenaltySolver,5,8381,10,1192963.5555555797
6,PenaltySolver,5,8458,10,1216846.2222222479
6,PenaltySolver,5,7787,10,1093269.3333333516
7,PenaltySolver,5,9080,10,1255672.8888889197
7,PenaltySolver,5,8601,10,1209653.3333333603
7,PenaltySolver,5,9022,10,1228046.222222252
7,PenaltySolver,5,8589,10,1208764.4444444699
7,PenaltySolver,5,7821,10,1091224.8888889072
7,PenaltySolver,5,8490,10,1209326.222222246
7,PenaltySolver,5,7979,10,1100085.3333333512
7,PenaltySolver,5,7162,10,1027850.6666666797
7,PenaltySolver,5,8428,10,1163363.5555555776
7,PenaltySolver,5,9040,10,1275317.3333333614
7,PenaltySolver,5,9651,10,1320874.6666666996
7,PenaltySolver,5,8412,10,1173216.000000023
7,PenaltySolver,5,8182,10,1153496.8888889104
7,PenaltySolver,5,11241,10,1548056.8888889372
7,PenaltySolver,5,9522,10,1312046.222222253
7,PenaltySolver,5,8377,10,1181408.0000000237
7,PenaltySolver,5,8826,10,1198492.4444444706
7,PenaltySolver,5,8565,10,1197692.4444444673
7,PenaltySolver,5,8495,10,1188554.6666666896
7,PenaltySolver,5,8079,10,1104362.666666688
7,PenaltySolver,5,7985,10,1104110.222222242
7,PenaltySolver,5,9179,10,1282535.1111111422
7,PenaltySolver,5,7988,10,1099690.6666666865
7,PenaltySolver,5,8733,10,1218026.6666666933
7,PenaltySolver,5,8418,10,1190787.555555579
7,PenaltySolver,5,8375,10,1162456.8888889127
7,PenaltySolver,5,7770,10,1090378.6666666844
7,PenaltySolver,5,8280,10,1158318.2222222434
7,PenaltySolver,5,9252,10,1281176.8888889204
7,PenaltySolver,5,9164,10,1277198.222222251
7,PenaltySolver,5,7711,10,1060910.222222239
7,PenaltySolver,5,9191,10,1268576.0000000298
7,PenaltySolver,5,9273,10,1310172.4444444752
7,PenaltySolver,5,7554,10,1054567.1111111268
7,PenaltySolver,5,10319,10,1451427.5555555956
7,PenaltySolver,5,9459,10,1310314.666666701
7,PenaltySolver,5,8497,10,1175523.555555579
7,PenaltySolver,5,8505,10,1191616.0000000256
7,PenaltySolver,5,8959,10,1246328.888888915
7,PenaltySolver,5,10805,10,1507783.111111153
7,PenaltySolver,5,8503,10,1195911.1111111348
7,PenaltySolver,5,8292,10,1148295.1111111317
7,PenaltySolver,5,9907,10,1398794.6666667028
7,PenaltySolver,5,8560,10,1168618.6666666905
7,PenaltySolver,5,9337,10,1303086.2222222518
7,PenaltySolver,5,8059,10,1126211.5555555753
7,PenaltySolver,5,8902,10,1247093.3333333605
7,PenaltySolver,5,10024,10,1415441.7777778136
7,PenaltySolver,5,8783,10,1220643.555555582
7,PenaltySolver,5,8334,10,1156156.444444467
7,PenaltySolver,5,8225,10,1150158.2222222432
7,PenaltySolver,5,10284,10,1430282.6666667059
7,PenaltySolver,5,6898,10,964412.4444444554
7,PenaltySolver,5,7651,10,1072604.444444462
7,PenaltySolver,5,8317,10,1167427.5555555776
7,PenaltySolver,5,9866,10,1363953.7777778136
7,PenaltySolver,5,9262,10,1289308.4444444734
7,PenaltySolver,5,8874,10,1248110.222222251
7,PenaltySolver,5,8766,10,1232337.7777778034
7,PenaltySolver,5,9465,10,1344583.111111142
7,PenaltySolver,5,8233,10,1152885.333333356
7,PenaltySolver,5,8759,10,1226499.555555581
7,PenaltySolver,5,9279,10,1273991.1111111417
7,PenaltySolver,5,7864,10,1101692.4444444643
7,PenaltySolver,5,8467,10,1171857.7777778015
7,PenaltySolver,5,8759,10,1209703.1111111369
7,PenaltySolver,5,9068,10,1270243.5555555832
7,PenaltySolver,5,9849,10,1374752.0000000356
7,PenaltySolver,5,7548,10,1057223.111111126
7,PenaltySolver,5,8332,10,1160544.0000000212
7,PenaltySolver,5,8167,10,1110876.4444444648
7,PenaltySolver,5,8743,10,1196167.1111111369
7,PenaltySolver,5,8981,10,1248451.5555555825
7,PenaltySolver,5,7824,10,1086727.1111111292
