Iteration,Cost
1,23.5361328125
2,26.3720703125
3,25.9658203125
4,23.94921875
5,25.275390625
6,27.5498046875
7,25.783203125
8,25.29296875
9,22.9033203125
10,26.80859375
11,25.107421875
12,24.4931640625
13,24.5849609375
14,23.541015625
15,24.6640625
16,25.46875
17,23.6435546875
18,26.2431640625
19,26.1318359375
20,26.3857421875
21,27.5341796875
22,26.1240234375
23,26.416015625
24,26.12890625
25,29.2109375
26,26.78515625
27,26.1318359375
28,23.6962890625
29,27.326171875
30,25.33203125
31,29.0546875
32,25.298828125
33,26.9287109375
34,25.5712890625
35,23.8544921875
36,26.5263671875
37,23.2412109375
38,25.8720703125
39,24.650390625
40,25.404296875
41,23.7705078125
42,23.7021484375
43,23.19921875
44,24.0244140625
45,24.37109375
46,26.2626953125
47,23.041015625
48,27.19140625
49,23.6748046875
50,25.453125
51,24.1708984375
52,24.849609375
53,23.53515625
54,27.830078125
55,24.1572265625
56,27.5517578125
57,23.83203125
58,24.5986328125
59,23.9521484375
60,26.2802734375
61,25.38671875
62,25.5595703125
63,24.1826171875
64,23.869140625
65,25.0615234375
66,22.8984375
67,24.3642578125
68,23.1318359375
69,22.9697265625
70,25.75
71,23.3896484375
72,23.330078125
73,23.9169921875
74,23.892578125
75,23.6318359375
76,23.1044921875
77,24.01953125
78,22.484375
79,24.7646484375
80,23.171875
81,23.775390625
82,22.7978515625
83,23.11328125
84,23.087890625
85,22.73828125
86,22.779296875
87,23.0615234375
88,22.578125
89,22.224609375
90,22.666015625
91,22.453125
92,21.91015625
93,22.5166015625
94,22.392578125
95,22.2705078125
96,21.765625
97,21.853515625
98,22.3759765625
99,22.0048828125
100,21.6669921875
101,21.849609375
102,22.2236328125
103,21.388671875
104,21.2822265625
105,21.548828125
106,22.443359375
107,21.423828125
108,21.6337890625
109,21.6083984375
110,21.7763671875
111,21.458984375
112,21.298828125
113,21.654296875
114,21.6533203125
115,21.94140625
116,21.4580078125
117,21.66796875
118,21.546875
119,21.671875
120,21.2734375
121,21.455078125
122,21.3828125
123,21.837890625
124,21.3994140625
125,21.779296875
126,21.23046875
127,21.013671875
128,21.037109375
129,20.98828125
130,21.7197265625
131,21.3603515625
132,21.283203125
133,21.37109375
134,21.0888671875
135,21.5029296875
136,21.4697265625
137,21.28125
138,21.298828125
139,21.4228515625
140,21.208984375
141,21.0654296875
142,21.18359375
143,21.080078125
144,21.3046875
145,20.810546875
146,21.1904296875
147,21.0556640625
148,21.296875
149,21.4482421875
150,21.54296875
151,20.8837890625
152,21.3974609375
153,21.2275390625
154,20.7529296875
155,20.87109375
156,20.8427734375
157,21.33203125
158,20.9609375
159,21.2802734375
160,21.240234375
161,21.3876953125
162,21.3408203125
163,21.154296875
164,21.4765625
165,21.5302734375
166,21.583984375
167,21.05859375
168,21.478515625
169,20.9140625
170,21.587890625
171,21.2841796875
172,20.861328125
173,21.337890625
174,21.09375
175,21.123046875
176,21.701171875
177,21.19921875
178,21.2314453125
179,21.142578125
180,21.21484375
181,21.0048828125
182,21.3369140625
183,21.25390625
184,21.283203125
185,21.525390625
186,21.4345703125
187,21.2744140625
188,21.01171875
189,21.025390625
190,21.0654296875
191,21.15625
192,21.2275390625
193,21.044921875
194,21.376953125
195,21.1484375
196,20.9375
197,21.4013671875
198,21.1337890625
199,21.1318359375
200,21.4560546875
201,21.1962890625
202,21.462890625
203,21.3583984375
204,20.9267578125
205,21.2529296875
206,21.1318359375
207,20.890625
208,20.763671875
209,21.1796875
210,21.0927734375
211,21.1904296875
212,21.056640625
213,21.21484375
214,21.3046875
215,21.0830078125
216,20.9873046875
217,21.328125
218,21.0732421875
219,21.421875
220,20.9765625
221,21.2236328125
222,20.9482421875
223,21.22265625
224,21.2236328125
225,21.25390625
226,21.005859375
227,21.4716796875
228,20.9375
229,21.419921875
230,21.248046875
231,20.9560546875
232,21.173828125
233,21.0654296875
234,21.3466796875
235,21.275390625
236,21.05859375
237,21.18359375
238,21.2939453125
239,21.048828125
240,21.3623046875
241,20.986328125
242,21.1962890625
243,21.5068359375
244,21.2939453125
245,21.2978515625
246,20.9287109375
247,21.2958984375
248,21.361328125
249,21.181640625
250,21.2392578125
251,21.0439453125
252,21.0712890625
253,21.1396484375
254,21.0693359375
255,21.3818359375
256,21.107421875
257,20.888671875
258,21.2548828125
259,21.130859375
260,21.2890625
261,21.2998046875
262,21.0361328125
263,21.2080078125
264,21.11328125
265,21.2080078125
266,21.3056640625
267,20.8876953125
268,20.9951171875
269,21.04296875
270,21.2333984375
271,21.4111328125
272,21.2197265625
273,21.2587890625
274,21.1357421875
275,20.873046875
276,21.578125
277,21.2919921875
278,20.9677734375
279,21.33984375
280,21.2119140625
281,21.138671875
282,21.1787109375
283,21.2880859375
284,21.255859375
285,21.28515625
286,21.4453125
287,21.4541015625
288,21.4326171875
289,21.1552734375
290,21.380859375
291,21.1875
292,21.427734375
293,21.703125
294,21.2802734375
295,21.4248046875
296,21.306640625
297,21.1787109375
298,21.1767578125
299,21.3701171875
300,21.01171875
301,21.408203125
