Iteration,Cost
1,24.7841796875
2,26.26953125
3,24.9345703125
4,25.42578125
5,23.826171875
6,23.8935546875
7,22.99609375
8,23.8828125
9,23.484375
10,23.6435546875
11,22.974609375
12,22.591796875
13,25.4951171875
14,22.1572265625
15,23.9404296875
16,23.0791015625
17,23.234375
18,22.671875
19,24.6083984375
20,23.33984375
21,23.947265625
22,27.3095703125
23,23.201171875
24,25.2822265625
25,23.3916015625
26,23.4736328125
27,23.7626953125
28,21.3115234375
29,25.6416015625
30,22.3046875
31,24.5126953125
32,21.1142578125
33,23.55078125
34,24.0205078125
35,20.6396484375
36,19.978515625
37,20.888671875
38,19.451171875
39,19.7158203125
40,22.0732421875
41,19.9599609375
42,20.5849609375
43,23.328125
44,24.041015625
45,21.52734375
46,24.6044921875
47,23.26171875
48,21.1005859375
49,23.126953125
50,25.158203125
51,22.330078125
52,23.2763671875
53,22.919921875
54,24.58984375
55,20.2275390625
56,22.744140625
57,19.75
58,22.6455078125
59,23.732421875
60,22.935546875
61,22.2275390625
62,20.8125
63,20.6318359375
64,20.427734375
65,20.548828125
66,20.1591796875
67,18.7197265625
68,20.9873046875
69,24.7548828125
70,20.7568359375
71,22.5859375
72,20.9541015625
73,20.919921875
74,19.322265625
75,22.451171875
76,19.5439453125
77,20.130859375
78,19.44921875
79,24.267578125
80,20.7197265625
81,21.9501953125
82,20.5556640625
83,19.6064453125
84,19.8095703125
85,18.837890625
86,19.169921875
87,19.2900390625
88,19.490234375
89,18.8623046875
90,19.2109375
91,19.8134765625
92,19.95703125
93,19.3876953125
94,19.595703125
95,20.40625
96,19.7333984375
97,19.3876953125
98,19.94140625
99,19.6513671875
100,19.7548828125
101,19.2861328125
102,19.9365234375
103,19.751953125
104,19.63671875
105,19.642578125
106,19.4697265625
107,18.8232421875
108,19.06640625
109,19.474609375
110,19.2216796875
111,19.66796875
112,19.3125
113,19.2822265625
114,18.9970703125
115,19.5498046875
116,19.2763671875
117,19.220703125
118,19.1533203125
119,19.1728515625
120,18.94140625
121,18.5712890625
122,18.88671875
123,19.3828125
124,18.9609375
125,18.908203125
126,18.736328125
127,18.986328125
128,19.017578125
129,19.1318359375
130,18.755859375
131,18.9814453125
132,18.9111328125
133,18.9111328125
134,19.1015625
135,18.8583984375
136,19.4619140625
137,19.18359375
138,18.974609375
139,19.158203125
140,18.8349609375
141,18.69921875
142,19.28125
143,19.0693359375
144,19.0986328125
145,18.740234375
146,19.19921875
147,18.9580078125
148,19.044921875
149,19.1962890625
150,19.1640625
151,18.95703125
152,18.861328125
153,18.814453125
154,18.7236328125
155,18.935546875
156,18.986328125
157,19.2421875
158,18.9853515625
159,18.806640625
160,18.9794921875
161,18.9580078125
162,19.1142578125
163,19.0419921875
164,18.7490234375
165,19.0751953125
166,19.14453125
167,18.5458984375
168,18.9140625
169,19.0341796875
170,18.759765625
171,19.041015625
172,18.9345703125
173,18.7998046875
174,18.7744140625
175,18.947265625
176,19.037109375
177,18.7587890625
178,19.0537109375
179,19.1396484375
180,19.1298828125
181,19.2060546875
182,19.2529296875
183,19.0302734375
184,19.0947265625
185,18.927734375
186,19.4375
187,19.244140625
188,19.0771484375
189,18.4482421875
190,18.822265625
191,18.611328125
192,19.1513671875
193,19.2685546875
194,18.787109375
195,18.8125
196,18.7412109375
197,19.3291015625
198,18.9482421875
199,18.9189453125
200,18.9111328125
201,18.8876953125
202,18.9169921875
203,19.048828125
204,18.884765625
205,19.087890625
206,18.876953125
207,19.2890625
208,18.927734375
209,18.80859375
210,18.9267578125
211,19.05859375
212,18.9052734375
213,19.185546875
214,18.755859375
215,18.90234375
216,19.314453125
217,18.7099609375
218,18.7734375
219,19.4130859375
220,19.041015625
221,18.802734375
222,18.943359375
223,18.9501953125
224,18.9248046875
225,19.375
226,18.875
227,19.1064453125
228,18.962890625
229,19.232421875
230,18.9560546875
231,18.84375
232,19.0322265625
233,18.7646484375
234,18.833984375
235,19.185546875
236,18.5927734375
237,19.107421875
238,18.939453125
239,18.7001953125
240,18.9248046875
241,19.0107421875
242,18.80078125
243,18.98828125
244,18.82421875
245,18.572265625
246,18.892578125
247,18.8349609375
248,18.970703125
249,19.029296875
250,18.6591796875
251,18.7431640625
252,19.0546875
253,19.1005859375
254,18.8486328125
255,18.951171875
256,19.2783203125
257,19.1083984375
258,19.1904296875
259,18.978515625
260,18.82421875
261,18.9658203125
262,19.0810546875
263,18.8984375
264,19.2109375
265,18.8828125
266,19.1796875
267,18.9111328125
268,18.833984375
269,19.2275390625
270,19.08203125
271,18.9208984375
272,18.931640625
273,18.935546875
274,18.9775390625
275,18.9404296875
276,18.8994140625
277,18.916015625
278,18.8759765625
279,19.0380859375
280,18.9873046875
281,19.296875
282,19.1845703125
283,19.26953125
284,19.15234375
285,19.01171875
286,18.9560546875
287,19.2666015625
288,18.98046875
289,19.13671875
290,18.822265625
291,18.6513671875
292,18.9140625
293,19.11328125
294,18.767578125
295,19.021484375
296,18.970703125
297,18.9873046875
298,18.771484375
299,19.103515625
300,19.10546875
301,18.8642578125
