Iteration,Cost
1,3181.2275390625
2,3181.2275390625
3,3181.2275390625
4,3181.2275390625
5,3181.2275390625
6,3181.2275390625
7,3181.2275390625
8,3181.2275390625
9,3181.2275390625
10,3181.2275390625
11,3181.2275390625
12,3181.2275390625
13,3181.2275390625
14,3181.2275390625
15,3181.2275390625
16,3250.80078125
17,3036.58203125
18,2951.931640625
19,2955.1845703125
20,2919.1484375
21,3059.47265625
22,2745.361328125
23,2731.078125
24,2774.2431640625
25,2613.255859375
26,2545.7919921875
27,2531.48828125
28,2866.3349609375
29,2544.650390625
30,2481.5361328125
31,2481.5361328125
32,2481.5361328125
33,2481.5361328125
34,2481.5361328125
35,2481.5361328125
36,2481.5361328125
37,2481.5361328125
38,2481.5361328125
39,2481.5361328125
40,2481.5361328125
41,2481.5361328125
42,2481.5361328125
43,2481.5361328125
44,2481.5361328125
45,2481.5361328125
46,2172.2705078125
47,2168.1884765625
48,2168.1884765625
49,2511.35546875
50,2168.1884765625
51,2101.9267578125
52,2101.9267578125
53,2118.98828125
54,2101.9267578125
55,2100.4912109375
56,2100.4912109375
57,2048.28515625
58,2048.28515625
59,2036.9208984375
60,2036.9208984375
61,2036.130859375
62,2036.130859375
63,2058.931640625
64,1961.126953125
65,2152.759765625
66,1961.818359375
67,2306.046875
68,1870.1123046875
69,2040.7119140625
70,1847.6650390625
71,2025.5703125
72,1875.5068359375
73,1910.6923828125
74,1814.501953125
75,1814.2197265625
76,1791.51171875
77,1827.900390625
78,1791.51171875
79,1789.650390625
80,1789.650390625
81,1800.076171875
82,1789.650390625
83,1805.970703125
84,1789.650390625
85,1790.02734375
86,1789.650390625
87,1816.5927734375
88,1789.650390625
89,1829.4306640625
90,1789.650390625
91,1844.84375
92,1932.5126953125
93,1824.8525390625
94,1969.4716796875
95,1946.521484375
96,1789.650390625
97,1871.6328125
98,1789.650390625
99,1881.7890625
100,1785.6669921875
101,1785.7421875
102,1785.6669921875
103,1776.3125
104,1776.3125
105,1747.37890625
106,1747.37890625
107,1740.8896484375
108,1740.8896484375
109,1773.9921875
110,1741.966796875
111,1772.01171875
112,1740.8896484375
113,1782.421875
114,1716.5830078125
115,1783.9873046875
116,1729.9384765625
117,1768.197265625
118,1735.76953125
119,1808.611328125
120,1748.806640625
121,1683.8525390625
122,1661.1044921875
123,1727.244140625
124,1661.1044921875
125,1810.970703125
126,1680.3115234375
127,1641.6494140625
128,1646.373046875
129,1718.4375
130,1647.4970703125
131,1645.6064453125
132,1645.1513671875
133,1639.72265625
134,1647.8876953125
135,1867.853515625
136,1631.5263671875
137,1943.7490234375
138,1665.4609375
139,1664.880859375
140,1631.5263671875
141,1717.6865234375
142,1631.5263671875
143,1638.9521484375
144,1631.5263671875
145,1804.771484375
146,1631.5263671875
147,1638.5673828125
148,1631.5263671875
149,1656.091796875
150,1631.5263671875
151,1656.091796875
152,1631.5263671875
153,1654.560546875
154,1631.5263671875
155,1656.49609375
156,1631.9287109375
157,1665.458984375
158,1706.125
159,1738.0654296875
160,1664.2763671875
161,1738.7138671875
162,1667.5380859375
163,1693.34765625
164,1674.0380859375
165,1794.822265625
166,1695.109375
167,1640.0986328125
168,1658.4501953125
169,1662.759765625
170,1660.0126953125
171,1645.580078125
172,1677.98828125
173,1710.787109375
174,1677.5634765625
175,1711.208984375
176,1667.0341796875
177,1642.4453125
178,1625.328125
179,1626.4931640625
180,1644.3525390625
181,1624.1416015625
182,1601.052734375
183,1605.7802734375
184,1593.9599609375
185,1614.29296875
186,1576.875
187,1572.2705078125
188,1591.197265625
189,1572.970703125
190,1566.333984375
191,1563.626953125
192,1568.6298828125
193,1558.931640625
194,1570.9990234375
195,1552.6669921875
196,1556.70703125
197,1555.787109375
198,1564.77734375
199,1548.40234375
200,1557.0458984375
201,1535.0771484375
202,1600.2275390625
203,1506.806640625
204,1548.560546875
205,1508.7314453125
206,1494.2666015625
207,1509.8564453125
208,1486.38671875
209,1480.947265625
210,1473.3359375
211,1486.26953125
212,1426.1064453125
213,1440.650390625
214,1430.404296875
215,1469.2275390625
216,1426.1064453125
217,1403.69140625
218,1403.69140625
219,1426.6337890625
220,1403.69140625
221,1413.7607421875
222,1403.69140625
223,1403.66015625
224,1403.66015625
225,1440.7509765625
226,1417.689453125
227,1454.3720703125
228,1397.8212890625
229,1461.2939453125
230,1425.8408203125
231,1371.056640625
232,1358.5810546875
233,1348.9716796875
234,1326.6552734375
235,1392.7080078125
236,1349.3955078125
237,1363.95703125
238,1315.30859375
239,1305.9169921875
240,1313.029296875
241,1341.4052734375
242,1304.3642578125
243,1269.240234375
244,1202.107421875
245,1178.001953125
246,1119.0478515625
247,1087.1591796875
248,1095.6953125
249,1099.376953125
250,1094.9375
251,1142.837890625
252,1069.724609375
253,1072.5556640625
254,1057.3173828125
255,1060.072265625
256,1066.3115234375
257,1243.1953125
258,1078.607421875
259,1066.009765625
260,1131.4609375
261,1014.115234375
262,1014.115234375
263,993.0126953125
264,1023.0419921875
265,1072.427734375
266,996.5517578125
