Iteration,Cost
1,24.052734375
2,21.533203125
3,23.7919921875
4,22.7890625
5,23.337890625
6,24.2314453125
7,22.3779296875
8,23.6513671875
9,21.7890625
10,24.4560546875
11,21.279296875
12,23.2861328125
13,23.4638671875
14,20.7783203125
15,21.83984375
16,21.0634765625
17,20.9755859375
18,19.8427734375
19,21.6796875
20,24.8759765625
21,24.314453125
22,22.859375
23,25.017578125
24,25.072265625
25,25.0966796875
26,23.77734375
27,25.1123046875
28,22.8251953125
29,23.6591796875
30,20.431640625
31,22.4013671875
32,21.259765625
33,22.1669921875
34,22.9296875
35,20.24609375
36,19.4619140625
37,23.2216796875
38,19.541015625
39,24.2880859375
40,22.94921875
41,23.76171875
42,22.4404296875
43,22.0927734375
44,20.3623046875
45,19.8994140625
46,22.755859375
47,20.5205078125
48,22.73046875
49,20.322265625
50,19.1240234375
51,19.53515625
52,22.60546875
53,22.7294921875
54,21.2666015625
55,21.6533203125
56,22.17578125
57,18.994140625
58,21.3916015625
59,20.4072265625
60,21.27734375
61,20.15234375
62,21.7021484375
63,20.3740234375
64,21.5830078125
65,19.3505859375
66,21.041015625
67,20.064453125
68,18.9755859375
69,19.7666015625
70,19.2666015625
71,20.1162109375
72,19.875
73,20.9462890625
74,19.7822265625
75,19.7919921875
76,19.2998046875
77,19.1953125
78,18.3857421875
79,20.1044921875
80,20.1064453125
81,19.2109375
82,19.826171875
83,19.203125
84,19.052734375
85,19.7900390625
86,18.8466796875
87,19.5302734375
88,19.498046875
89,19.029296875
90,19.27734375
91,18.880859375
92,18.775390625
93,18.94140625
94,20.61328125
95,19.345703125
96,19.1591796875
97,19.3212890625
98,19.2392578125
99,19.3623046875
100,19.1630859375
101,19.0068359375
102,19.0517578125
103,19.296875
104,19.19140625
105,19.2578125
106,18.591796875
107,18.9296875
108,18.904296875
109,19.076171875
110,19.0625
111,18.904296875
112,18.6962890625
113,18.58203125
114,18.6162109375
115,18.759765625
116,18.759765625
117,18.70703125
118,18.8896484375
119,18.6162109375
120,18.994140625
121,18.62890625
122,18.6884765625
123,18.751953125
124,18.7041015625
125,18.998046875
126,18.8056640625
127,19.1787109375
128,18.9638671875
129,19.021484375
130,18.7783203125
131,18.876953125
132,18.8779296875
133,19.12109375
134,18.64453125
135,18.7685546875
136,18.796875
137,18.7138671875
138,18.7001953125
139,18.7431640625
140,18.4912109375
141,18.970703125
142,18.8583984375
143,18.75390625
144,18.626953125
145,18.921875
146,19.046875
147,18.5322265625
148,18.7822265625
149,19.0078125
150,18.6806640625
151,18.9521484375
152,18.5341796875
153,18.7685546875
154,18.5908203125
155,19.091796875
156,18.76171875
157,18.779296875
158,18.7529296875
159,18.640625
160,18.87109375
161,18.7861328125
162,18.6298828125
163,18.798828125
164,18.7412109375
165,18.720703125
166,18.8173828125
167,18.9306640625
168,18.80078125
169,18.7587890625
170,18.83203125
171,18.7099609375
172,18.591796875
173,18.806640625
174,18.556640625
175,18.7685546875
176,18.8955078125
177,18.591796875
178,18.861328125
179,18.8564453125
180,18.73828125
181,19.0380859375
182,18.8369140625
183,18.6279296875
184,18.54296875
185,18.544921875
186,18.8955078125
187,18.8466796875
188,18.3876953125
189,18.65234375
190,18.8388671875
191,19.052734375
192,18.8759765625
193,18.9521484375
194,18.787109375
195,18.744140625
196,18.84765625
197,18.580078125
198,18.82421875
199,18.681640625
200,18.7255859375
201,18.662109375
202,18.923828125
203,18.5830078125
204,19.05078125
205,18.5048828125
206,18.677734375
207,18.8505859375
208,18.9501953125
209,18.76953125
210,18.7490234375
211,18.662109375
212,18.6982421875
213,18.6123046875
214,18.6767578125
215,18.9375
216,18.916015625
217,19.0
218,19.06640625
219,18.8017578125
220,18.728515625
221,18.734375
222,18.93359375
223,18.4072265625
224,18.888671875
225,18.73046875
226,18.517578125
227,18.8671875
228,18.796875
229,18.7587890625
230,18.6044921875
231,18.67578125
232,18.908203125
233,18.3251953125
234,19.17578125
235,19.1015625
236,18.9072265625
237,18.515625
238,18.9287109375
239,18.8994140625
240,18.6328125
241,19.2060546875
242,18.771484375
243,18.673828125
244,18.689453125
245,18.880859375
246,18.5927734375
247,18.9697265625
248,18.93359375
249,18.9208984375
250,18.7626953125
251,18.65234375
252,18.4873046875
253,18.5849609375
254,18.6865234375
255,19.1865234375
256,18.498046875
257,18.8359375
258,18.8076171875
259,18.9658203125
260,18.669921875
261,18.6123046875
262,19.0068359375
263,19.0302734375
264,18.681640625
265,18.681640625
266,18.740234375
267,18.5458984375
268,18.7490234375
269,18.814453125
270,18.7685546875
271,18.654296875
272,18.8662109375
273,18.75390625
274,18.7568359375
275,18.6953125
276,18.328125
277,18.46484375
278,18.669921875
279,18.6181640625
280,18.76953125
281,18.6357421875
282,18.7490234375
283,18.7958984375
284,18.5390625
285,18.953125
286,19.2109375
287,18.970703125
288,18.66015625
289,18.4521484375
290,18.5244140625
291,18.484375
292,18.8056640625
293,18.7734375
294,18.5126953125
295,18.8232421875
296,18.8623046875
297,18.7890625
298,18.865234375
299,18.66015625
300,18.7529296875
301,19.0517578125
