Iteration,Cost
1,3209.94140625
2,3209.94140625
3,3209.94140625
4,3209.94140625
5,3209.94140625
6,3209.94140625
7,3209.94140625
8,3209.94140625
9,3209.94140625
10,3209.94140625
11,3209.94140625
12,3209.94140625
13,3209.94140625
14,3209.94140625
15,3209.94140625
16,3466.8701171875
17,3211.9716796875
18,3160.6142578125
19,3207.2255859375
20,3170.3876953125
21,3137.6748046875
22,3070.3359375
23,2996.6953125
24,3029.5048828125
25,2835.65625
26,2830.970703125
27,2757.185546875
28,2855.6513671875
29,2852.8876953125
30,2729.7265625
31,2729.7265625
32,2729.7265625
33,2729.7265625
34,2729.7265625
35,2729.7265625
36,2729.7265625
37,2729.7265625
38,2729.7265625
39,2729.7265625
40,2729.7265625
41,2729.7265625
42,2729.7265625
43,2729.7265625
44,2729.7265625
45,2729.7265625
46,2810.5576171875
47,2729.7265625
48,2760.8134765625
49,2729.7265625
50,2843.6318359375
51,2729.7265625
52,2820.705078125
53,2729.7265625
54,2718.4013671875
55,2768.7529296875
56,2777.1142578125
57,2718.4013671875
58,2744.734375
59,2718.4013671875
60,2767.7216796875
61,2718.4013671875
62,2753.146484375
63,2718.4013671875
64,2728.1591796875
65,2718.4013671875
66,2775.6015625
67,2787.486328125
68,2735.28515625
69,2775.1171875
70,2898.1240234375
71,2747.4609375
72,2683.6279296875
73,2737.6748046875
74,2701.927734375
75,2790.357421875
76,2758.6884765625
77,2801.5224609375
78,2760.12890625
79,2704.474609375
80,2775.8544921875
81,2606.2138671875
82,2612.5068359375
83,2567.8916015625
84,2585.1025390625
85,2659.8681640625
86,2615.6240234375
87,2590.685546875
88,2607.0615234375
89,2670.6279296875
90,2594.1796875
91,2594.654296875
92,2610.5869140625
93,2565.4619140625
94,2554.169921875
95,2593.79296875
96,2545.1689453125
97,2605.404296875
98,2570.435546875
99,2642.4189453125
100,2583.8447265625
101,2563.728515625
102,2533.7783203125
103,2697.287109375
104,2552.1396484375
105,2619.0615234375
106,2549.4130859375
107,2422.2939453125
108,2437.0703125
109,2521.900390625
110,2430.04296875
111,2440.818359375
112,2431.642578125
113,2452.94921875
114,2424.287109375
115,2396.4921875
116,2431.484375
117,2372.302734375
118,2283.8388671875
119,2359.8076171875
120,2315.5439453125
121,2366.0947265625
122,2330.0966796875
123,2518.427734375
124,2300.0390625
125,2296.681640625
126,2283.8388671875
127,2492.154296875
128,2323.7431640625
129,2347.7890625
130,2307.68359375
131,2246.9580078125
132,2288.9619140625
133,2186.0107421875
134,2180.578125
135,2113.537109375
136,2113.1796875
137,2080.9296875
138,2083.1640625
139,2061.2431640625
140,2050.9052734375
141,2091.0947265625
142,2046.9248046875
143,2050.5966796875
144,2077.5615234375
145,1978.0654296875
146,1972.50390625
147,1995.3671875
148,1961.517578125
149,1992.5849609375
150,1962.7265625
151,1977.9892578125
152,1951.6376953125
153,2274.0810546875
154,1972.796875
155,1915.57421875
156,1986.080078125
157,1829.22265625
158,1831.9765625
159,1845.6728515625
160,1817.01171875
161,1942.623046875
162,1786.796875
163,1649.203125
164,1704.8427734375
165,1562.0439453125
166,1345.7294921875
167,1351.2001953125
168,1310.58203125
169,1189.4443359375
170,1122.6455078125
171,1194.2568359375
172,1134.41796875
173,1199.884765625
174,1050.14453125
175,1050.14453125
176,1051.7431640625
177,1095.0693359375
178,1148.07421875
179,1045.8095703125
180,1071.58984375
181,1048.5576171875
182,1065.91015625
183,1060.0791015625
184,1097.689453125
185,1021.8349609375
186,1129.58203125
187,1095.9150390625
188,1022.0
189,1046.412109375
190,1118.6845703125
191,1021.7431640625
192,1015.681640625
193,1063.87890625
194,1029.009765625
195,1015.2890625
196,981.482421875
197,975.607421875
198,968.529296875
199,977.5400390625
200,1016.630859375
201,954.0693359375
202,1153.7451171875
203,944.576171875
204,1090.09375
205,929.3095703125
206,1086.8046875
207,933.5927734375
208,966.2431640625
209,944.6689453125
210,933.1650390625
211,943.25390625
212,922.98046875
213,987.7412109375
214,924.3525390625
215,905.328125
216,906.4384765625
217,906.1904296875
218,910.9140625
219,924.9609375
220,951.1044921875
221,912.4736328125
222,923.6640625
223,892.8798828125
224,902.251953125
225,884.681640625
226,917.84765625
227,955.1767578125
228,966.3134765625
229,884.681640625
230,842.2138671875
231,854.275390625
232,850.50390625
233,841.7607421875
234,839.83984375
235,863.595703125
236,899.876953125
237,845.0185546875
238,857.2685546875
239,897.6171875
240,1038.7509765625
241,835.9052734375
242,853.6240234375
243,851.9677734375
244,867.1298828125
245,848.0185546875
246,903.279296875
247,837.0009765625
248,894.048828125
249,842.5478515625
250,970.9794921875
251,850.3671875
252,886.384765625
253,831.158203125
254,883.337890625
255,865.0419921875
256,845.0751953125
257,837.087890625
258,870.5
259,881.701171875
260,891.90234375
261,831.666015625
262,871.39453125
263,858.1669921875
264,900.5966796875
265,860.474609375
266,889.619140625
267,816.484375
268,885.2763671875
269,814.529296875
270,823.08984375
271,857.8330078125
272,820.046875
273,843.3974609375
274,882.8857421875
275,828.1728515625
276,806.287109375
277,798.041015625
278,840.46484375
279,827.5810546875
280,800.8291015625
281,816.8388671875
282,791.84765625
283,831.9013671875
284,842.3515625
285,818.966796875
286,810.2890625
287,822.798828125
288,825.5048828125
289,782.576171875
290,782.181640625
291,799.005859375
292,795.876953125
293,835.875
294,840.86328125
295,797.8134765625
296,810.453125
297,833.8916015625
298,815.8544921875
299,780.6982421875
300,793.78515625
301,780.6982421875
