Iteration,Cost
1,3110.3681640625
2,3332.9990234375
3,3344.6259765625
4,3216.0478515625
5,3151.3076171875
6,3247.9462890625
7,3266.796875
8,3316.470703125
9,3436.07421875
10,3285.2109375
11,3471.6435546875
12,3200.3359375
13,3082.59375
14,3299.4423828125
15,3208.212890625
16,3332.5087890625
17,3221.90234375
18,3323.3662109375
19,3414.83203125
20,3357.9267578125
21,3257.08984375
22,3244.8818359375
23,3320.70703125
24,3185.123046875
25,2987.181640625
26,2854.494140625
27,3088.92578125
28,2999.46875
29,3006.611328125
30,2953.7734375
31,3033.923828125
32,3231.1640625
33,2950.6103515625
34,2923.0771484375
35,2976.0498046875
36,3009.71875
37,2854.341796875
38,2786.5673828125
39,2926.9580078125
40,2771.7939453125
41,2837.7236328125
42,2837.3935546875
43,2823.9677734375
44,2930.7958984375
45,2827.4775390625
46,3432.97265625
47,2767.6279296875
48,2849.6591796875
49,2911.9716796875
50,3152.9638671875
51,2777.205078125
52,2951.1708984375
53,3071.8603515625
54,3142.5986328125
55,2822.4169921875
56,2978.8359375
57,2996.7705078125
58,3080.822265625
59,2828.7177734375
60,2707.6962890625
61,2907.6875
62,2736.212890625
63,2871.5693359375
64,2777.8349609375
65,2747.9365234375
66,2874.0244140625
67,2707.4306640625
68,2859.06640625
69,2830.1357421875
70,2899.3720703125
71,3063.3681640625
72,2662.75390625
73,2773.2021484375
74,2661.7685546875
75,3046.3583984375
76,2762.7158203125
77,3091.4833984375
78,2798.52734375
79,2978.6220703125
80,2951.158203125
81,2877.8818359375
82,2783.064453125
83,2865.037109375
84,2702.703125
85,2732.4912109375
86,2703.7001953125
87,2882.23828125
88,2641.3310546875
89,2747.6875
90,2731.5478515625
91,2640.0869140625
92,2712.0908203125
93,2567.3740234375
94,2712.6123046875
95,2693.9716796875
96,2784.4736328125
97,2835.4306640625
98,2640.9326171875
99,2695.2041015625
100,2783.83203125
101,2653.8642578125
102,2787.765625
103,2729.8291015625
104,2678.6259765625
105,2683.66796875
106,2747.1142578125
107,2705.6982421875
108,2658.52734375
109,2712.51171875
110,2633.0791015625
111,2690.9814453125
112,2692.189453125
113,2727.12109375
114,2660.9345703125
115,2764.4697265625
116,2710.2080078125
117,2688.4208984375
118,2747.7255859375
119,2771.3955078125
120,2639.4013671875
121,2610.8193359375
122,2636.654296875
123,2655.3740234375
124,2671.2041015625
125,2715.0068359375
126,2734.79296875
127,2707.6328125
128,2779.7802734375
129,2585.4072265625
130,2645.7412109375
131,2620.36328125
132,2672.193359375
133,2723.486328125
134,2651.42578125
135,2645.173828125
136,2662.15234375
137,2668.962890625
138,2695.5458984375
139,2638.5390625
140,2695.1640625
141,2636.7861328125
142,2650.8642578125
143,2722.021484375
144,2647.02734375
145,2705.5087890625
146,2612.8076171875
147,2578.876953125
148,2628.2509765625
149,2639.6064453125
150,2710.8916015625
151,2680.3232421875
152,2675.5283203125
153,2671.970703125
154,2658.7490234375
155,2659.46875
156,2595.943359375
157,2674.181640625
158,2612.9404296875
159,2595.9677734375
160,2640.373046875
161,2636.240234375
162,2719.3447265625
163,2691.263671875
164,2650.537109375
165,2614.29296875
166,2661.2255859375
167,2595.5400390625
168,2567.2998046875
169,2668.4013671875
170,2560.908203125
171,2643.125
172,2582.7421875
173,2668.2998046875
174,2535.2548828125
175,2675.21875
176,2605.8095703125
177,2660.9462890625
178,2587.7900390625
179,2619.0634765625
180,2678.4501953125
181,2585.7158203125
182,2583.2890625
183,2610.689453125
184,2586.3330078125
185,2536.4208984375
186,2664.0322265625
187,2633.359375
188,2694.697265625
189,2586.58203125
190,2604.8984375
191,2597.5029296875
192,2649.76171875
193,2682.9306640625
194,2631.6533203125
195,2635.279296875
196,2698.197265625
197,2529.087890625
198,2554.7783203125
199,2559.3857421875
200,2558.560546875
201,2646.0859375
202,2564.7216796875
203,2589.0712890625
204,2576.775390625
205,2583.4423828125
206,2617.8017578125
207,2627.1962890625
208,2580.1533203125
209,2593.220703125
210,2563.6962890625
211,2531.12109375
212,2564.8955078125
213,2592.25
214,2578.279296875
215,2556.1806640625
216,2568.759765625
217,2625.3779296875
218,2576.546875
219,2617.2275390625
220,2584.3515625
221,2547.541015625
222,2514.8671875
223,2543.64453125
224,2566.8017578125
225,2613.392578125
226,2579.0859375
227,2571.26171875
228,2509.0205078125
229,2565.4541015625
230,2584.1982421875
231,2559.5224609375
232,2579.2060546875
233,2508.2998046875
234,2565.9921875
235,2556.361328125
236,2640.2265625
237,2551.9677734375
238,2581.392578125
239,2598.7744140625
240,2594.3505859375
241,2593.7900390625
242,2580.078125
243,2519.3759765625
244,2517.5732421875
245,2516.8330078125
246,2525.400390625
247,2536.380859375
248,2503.634765625
249,2523.9951171875
250,2521.982421875
251,2546.5263671875
252,2519.8916015625
253,2553.921875
254,2504.4365234375
255,2543.34765625
256,2534.8603515625
257,2544.16015625
258,2527.1103515625
259,2562.859375
260,2531.6875
261,2514.5009765625
262,2561.0498046875
263,2521.5458984375
264,2574.572265625
265,2508.48828125
266,2570.3271484375
267,2509.8720703125
268,2526.2236328125
269,2514.603515625
270,2516.98828125
271,2505.1611328125
272,2514.271484375
273,2517.6669921875
274,2516.150390625
275,2534.80078125
276,2516.1083984375
277,2519.2041015625
278,2515.404296875
279,2539.3740234375
280,2515.431640625
281,2508.310546875
282,2512.98828125
283,2520.00390625
284,2502.0732421875
285,2510.6298828125
286,2505.1484375
287,2502.8017578125
288,2508.33984375
289,2504.3974609375
290,2512.9912109375
291,2502.8515625
292,2505.15234375
293,2498.96484375
294,2505.236328125
295,2498.13671875
296,2527.67578125
297,2503.6025390625
298,2512.224609375
299,2497.3671875
300,2516.8525390625
301,2497.3671875
