Iteration,Cost
1,3265.369140625
2,3308.556640625
3,3648.087890625
4,3278.9111328125
5,3144.615234375
6,3334.232421875
7,3335.392578125
8,3352.94140625
9,3377.8896484375
10,3343.591796875
11,3238.9873046875
12,3222.58984375
13,3315.5419921875
14,3405.873046875
15,2995.509765625
16,3476.302734375
17,3088.3935546875
18,2899.0859375
19,3309.3232421875
20,3320.8603515625
21,2997.97265625
22,3216.9228515625
23,3047.970703125
24,3050.9375
25,3059.587890625
26,3116.9677734375
27,3372.3095703125
28,3096.47265625
29,2993.474609375
30,2649.1494140625
31,2934.068359375
32,3224.1435546875
33,2650.462890625
34,2823.4716796875
35,2506.9755859375
36,2700.349609375
37,2555.4736328125
38,2617.1552734375
39,2534.1318359375
40,2872.9189453125
41,2602.978515625
42,2747.712890625
43,2957.0439453125
44,3179.9326171875
45,2802.294921875
46,2854.255859375
47,2991.38671875
48,2798.1201171875
49,2668.3505859375
50,3183.0693359375
51,2646.955078125
52,2974.16015625
53,2696.6962890625
54,2658.5517578125
55,2601.02734375
56,2698.22265625
57,2516.7255859375
58,2644.107421875
59,3004.06640625
60,2594.9248046875
61,2516.025390625
62,2654.017578125
63,2638.6650390625
64,2586.1943359375
65,2627.443359375
66,2616.38671875
67,2422.345703125
68,2403.591796875
69,2518.9287109375
70,2418.302734375
71,2379.9501953125
72,2456.6767578125
73,2553.0556640625
74,2414.7060546875
75,2261.5458984375
76,2310.173828125
77,2270.3359375
78,2292.869140625
79,2243.505859375
80,2314.4833984375
81,2318.6455078125
82,2317.232421875
83,2281.61328125
84,2359.189453125
85,2292.265625
86,2395.1376953125
87,2298.775390625
88,2275.54296875
89,2245.4169921875
90,2326.7939453125
91,2498.828125
92,2400.982421875
93,2297.650390625
94,2315.265625
95,2310.28515625
96,2310.232421875
97,2348.5654296875
98,2257.6669921875
99,2212.3466796875
100,2249.455078125
101,2294.072265625
102,2278.92578125
103,2336.328125
104,2241.185546875
105,2207.7255859375
106,2254.734375
107,2355.1494140625
108,2253.0458984375
109,2295.9775390625
110,2244.3984375
111,2340.599609375
112,2287.2119140625
113,2351.1708984375
114,2220.4853515625
115,2407.49609375
116,2245.4296875
117,2244.8671875
118,2299.6162109375
119,2305.5234375
120,2295.2734375
121,2263.1962890625
122,2242.384765625
123,2277.044921875
124,2195.7734375
125,2252.6201171875
126,2310.7119140625
127,2220.224609375
128,2259.51953125
129,2223.73828125
130,2271.71875
131,2212.654296875
132,2228.0751953125
133,2263.662109375
134,2322.900390625
135,2255.564453125
136,2256.6845703125
137,2223.4091796875
138,2250.7412109375
139,2203.822265625
140,2235.1337890625
141,2241.8984375
142,2270.78515625
143,2277.296875
144,2241.701171875
145,2262.8115234375
146,2292.9033203125
147,2247.0458984375
148,2219.3974609375
149,2258.9765625
150,2290.771484375
151,2262.3505859375
152,2256.87890625
153,2202.6728515625
154,2214.541015625
155,2262.490234375
156,2181.37890625
157,2232.314453125
158,2271.7919921875
159,2213.8603515625
160,2249.5634765625
161,2163.0126953125
162,2212.900390625
163,2205.4990234375
164,2203.0341796875
165,2220.3603515625
166,2224.2578125
167,2179.4150390625
168,2264.8515625
169,2177.2001953125
170,2235.8017578125
171,2188.330078125
172,2166.03515625
173,2215.55859375
174,2249.9833984375
175,2232.77734375
176,2190.017578125
177,2223.0556640625
178,2209.6474609375
179,2157.2158203125
180,2178.171875
181,2215.9189453125
182,2218.837890625
183,2204.080078125
184,2217.6181640625
185,2214.28125
186,2185.306640625
187,2207.2392578125
188,2193.5888671875
189,2217.80078125
190,2228.6630859375
191,2187.9716796875
192,2174.9951171875
193,2201.3134765625
194,2156.6728515625
195,2159.9541015625
196,2196.6181640625
197,2178.2529296875
198,2189.8125
199,2182.310546875
200,2214.263671875
201,2198.4755859375
202,2138.2607421875
203,2198.4658203125
204,2212.0234375
205,2207.794921875
206,2221.8525390625
207,2159.908203125
208,2234.09765625
209,2182.8564453125
210,2211.515625
211,2141.4775390625
212,2223.84375
213,2171.0234375
214,2217.443359375
215,2130.6748046875
216,2157.08984375
217,2162.716796875
218,2221.6982421875
219,2219.8173828125
220,2129.1396484375
221,2181.12890625
222,2112.7763671875
223,2240.6064453125
