Iteration,Cost
1,27.52734375
2,26.9853515625
3,27.1083984375
4,27.1435546875
5,26.275390625
6,26.345703125
7,18.3603515625
8,19.4599609375
9,17.4267578125
10,18.4443359375
11,17.37109375
12,17.55859375
13,17.224609375
14,19.9970703125
15,24.3544921875
16,20.8515625
17,17.25
18,17.255859375
19,16.2880859375
20,18.9150390625
21,16.33203125
22,16.3955078125
23,16.3349609375
24,22.984375
25,15.62890625
26,20.38671875
27,18.5908203125
28,14.9365234375
29,17.3798828125
30,16.986328125
31,15.0517578125
32,15.150390625
33,14.9443359375
34,14.42578125
35,14.58203125
36,15.234375
37,14.40234375
38,17.4599609375
39,14.373046875
40,14.98828125
41,14.4423828125
42,15.8134765625
43,14.3935546875
44,14.3671875
45,14.43359375
46,14.533203125
47,14.7294921875
48,14.748046875
49,14.4609375
50,15.0595703125
51,14.5205078125
52,14.322265625
53,14.2939453125
54,14.755859375
55,14.5126953125
56,14.4052734375
57,14.330078125
58,14.501953125
59,14.3388671875
60,14.2939453125
61,14.3974609375
62,14.62890625
63,14.27734375
64,14.443359375
65,14.357421875
66,14.2021484375
67,14.1416015625
68,14.1767578125
69,14.1376953125
70,14.115234375
71,14.2607421875
72,14.1396484375
73,14.3642578125
74,14.158203125
75,14.21875
76,14.2021484375
77,14.1337890625
78,14.1259765625
79,14.2314453125
80,14.162109375
81,14.109375
82,14.126953125
83,14.2255859375
84,14.1005859375
85,14.2021484375
86,14.0966796875
87,14.205078125
88,14.13671875
89,14.205078125
90,14.08203125
91,14.2158203125
92,14.1484375
93,14.0908203125
94,14.0888671875
95,14.0927734375
96,14.1455078125
97,14.119140625
98,14.1337890625
99,14.150390625
100,14.1171875
101,14.087890625
102,14.140625
103,14.10546875
104,14.08984375
105,14.109375
106,14.0791015625
107,14.0615234375
108,14.08203125
109,14.1162109375
110,14.1123046875
111,14.1328125
112,14.1259765625
113,14.1396484375
114,14.0712890625
115,14.09765625
116,14.076171875
117,14.125
118,14.0849609375
119,14.083984375
120,14.1328125
121,14.107421875
122,14.095703125
123,14.080078125
124,14.1025390625
125,14.078125
126,14.099609375
127,14.1337890625
128,14.08984375
129,14.138671875
130,14.1025390625
131,14.072265625
132,14.0849609375
133,14.1259765625
134,14.111328125
135,14.119140625
136,14.072265625
137,14.103515625
138,14.1318359375
139,14.1259765625
140,14.1171875
141,14.1064453125
142,14.076171875
143,14.0732421875
144,14.08984375
145,14.1015625
146,14.09765625
147,14.087890625
148,14.0986328125
149,14.099609375
150,14.0966796875
151,14.091796875
152,14.095703125
153,14.0693359375
154,14.0966796875
155,14.1005859375
156,14.1162109375
157,14.0966796875
158,14.12890625
159,14.1298828125
160,14.1220703125
161,14.09765625
162,14.11328125
163,14.103515625
164,14.083984375
165,14.1044921875
166,14.083984375
167,14.0859375
168,14.08203125
169,14.072265625
170,14.068359375
171,14.1220703125
172,14.1298828125
173,14.0986328125
174,14.0927734375
175,14.1025390625
176,14.12109375
177,14.10546875
178,14.08203125
179,14.1298828125
180,14.1015625
181,14.09375
182,14.0869140625
183,14.1171875
184,14.0712890625
185,14.1123046875
186,14.09765625
187,14.08984375
188,14.1220703125
189,14.1083984375
190,14.1083984375
191,14.1220703125
192,14.095703125
193,14.1103515625
194,14.109375
195,14.0830078125
196,14.1220703125
197,14.1201171875
198,14.0908203125
199,14.115234375
200,14.0908203125
201,14.1162109375
202,14.1171875
203,14.1103515625
204,14.134765625
205,14.0869140625
206,14.1044921875
207,14.1005859375
208,14.060546875
209,14.1298828125
210,14.080078125
211,14.123046875
212,14.1015625
213,14.1181640625
214,14.087890625
215,14.103515625
216,14.091796875
217,14.072265625
218,14.1015625
219,14.0986328125
220,14.08203125
221,14.1123046875
222,14.09375
223,14.0791015625
224,14.1318359375
225,14.078125
226,14.091796875
227,14.099609375
228,14.1533203125
229,14.0810546875
230,14.103515625
231,14.0986328125
232,14.1103515625
233,14.0751953125
234,14.1103515625
235,14.1015625
236,14.1337890625
237,14.0771484375
238,14.1025390625
239,14.1025390625
240,14.123046875
241,14.1044921875
242,14.1171875
243,14.1328125
244,14.083984375
245,14.1044921875
246,14.12109375
247,14.111328125
248,14.0498046875
249,14.1103515625
250,14.09765625
251,14.0888671875
252,14.115234375
253,14.0732421875
254,14.0927734375
255,14.123046875
256,14.16015625
257,14.11328125
258,14.1025390625
259,14.076171875
260,14.1181640625
261,14.1318359375
262,14.1103515625
263,14.1328125
264,14.0673828125
265,14.0771484375
266,14.0830078125
267,14.0927734375
268,14.091796875
269,14.0927734375
270,14.107421875
271,14.0703125
272,14.06640625
273,14.09765625
274,14.091796875
275,14.134765625
276,14.1025390625
277,14.0849609375
278,14.1064453125
279,14.1123046875
280,14.125
281,14.0712890625
282,14.05859375
283,14.1083984375
284,14.072265625
285,14.12109375
286,14.0947265625
287,14.083984375
288,14.1240234375
289,14.109375
290,14.126953125
291,14.06640625
292,14.099609375
293,14.09765625
294,14.099609375
295,14.0888671875
296,14.0849609375
297,14.109375
298,14.0966796875
299,14.0966796875
300,14.123046875
301,14.103515625
