Iteration,Cost
1,3575.2802734375
2,3208.673828125
3,3326.1806640625
4,3173.595703125
5,3473.7744140625
6,3203.6455078125
7,3274.90234375
8,3143.0146484375
9,3176.873046875
10,3143.9111328125
11,3317.4521484375
12,3039.9296875
13,3172.9365234375
14,3001.0185546875
15,3212.4794921875
16,3243.1005859375
17,3209.63671875
18,2954.26953125
19,3319.734375
20,3164.9091796875
21,3189.73828125
22,2971.400390625
23,3355.2041015625
24,3254.8916015625
25,3339.28515625
26,3268.3193359375
27,3284.330078125
28,3043.1904296875
29,3213.927734375
30,3166.2685546875
31,3270.60546875
32,2983.798828125
33,3251.1171875
34,2905.53515625
35,3144.83203125
36,3044.734375
37,3192.5615234375
38,2941.1328125
39,2867.2060546875
40,2900.4208984375
41,2939.9912109375
42,2943.5009765625
43,2849.171875
44,2930.1416015625
45,2811.5966796875
46,3174.3779296875
47,2881.865234375
48,2891.4892578125
49,2992.38671875
50,3065.583984375
51,2833.564453125
52,3270.89453125
53,2772.9296875
54,2839.52734375
55,2889.837890625
56,2903.6201171875
57,2868.927734375
58,3085.5673828125
59,3001.015625
60,3161.9755859375
61,2929.5185546875
62,2967.6376953125
63,2929.595703125
64,2901.05078125
65,2999.16015625
66,2841.4716796875
67,2995.4228515625
68,2872.0869140625
69,2942.02734375
70,2781.501953125
71,2859.48828125
72,2869.583984375
73,2827.8076171875
74,2952.6904296875
75,2985.2001953125
76,2907.529296875
77,2891.6025390625
78,2916.509765625
79,2877.8583984375
80,2874.7080078125
81,2919.2578125
82,2955.517578125
83,2827.5107421875
84,2944.9580078125
85,2871.177734375
86,2978.4326171875
87,3058.009765625
88,2881.90625
89,2884.3369140625
90,2945.5185546875
91,2792.5869140625
92,2947.8798828125
93,2957.328125
94,2900.2421875
95,2820.3447265625
96,2891.009765625
97,2958.29296875
98,2825.6357421875
99,2937.8955078125
100,2918.26953125
101,2878.44140625
102,2781.4541015625
103,2849.6689453125
104,3009.3818359375
105,2832.71484375
106,2937.177734375
107,2914.7900390625
108,2876.814453125
109,2914.7294921875
110,2914.6572265625
111,2875.58203125
112,2818.6484375
113,2865.8330078125
114,2864.283203125
115,2945.099609375
116,2911.810546875
117,2835.3310546875
118,2848.111328125
119,2826.3359375
120,2885.6513671875
121,2966.2587890625
122,2846.544921875
123,2853.888671875
124,2921.12890625
125,2857.1650390625
126,2867.7822265625
127,2824.5673828125
128,2857.0673828125
129,2815.3603515625
