pkid,method,layers,depth,num_params
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
1,HeaSolver,5,91,225
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
2,HeaSolver,5,121,315
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
3,HeaSolver,5,156,420
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
4,HeaSolver,5,76,180
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
5,HeaSolver,5,91,225
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
6,HeaSolver,5,116,300
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
7,HeaSolver,5,136,360
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
8,HeaSolver,5,56,120
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
9,HeaSolver,5,91,225
